UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-03-18 00:00:00,1565.0,376.0,2169.0,85.0,0.0,178.0,20.0
2023-03-18 01:00:00,1566.0,374.0,2170.0,84.0,0.0,185.0,19.0
2023-03-18 02:00:00,1556.0,376.0,2170.0,85.0,0.0,204.0,21.0
2023-03-18 03:00:00,1552.0,376.0,2171.0,89.0,0.0,216.0,20.0
2023-03-18 04:00:00,1563.0,377.0,2169.0,119.0,4.0,249.0,20.0
2023-03-18 05:00:00,1715.0,372.0,2169.0,152.0,75.0,242.0,21.0
2023-03-18 06:00:00,1728.0,370.0,2169.0,159.0,247.0,197.0,20.0
2023-03-18 07:00:00,1836.0,354.0,2169.0,159.0,334.0,182.0,20.0
2023-03-18 08:00:00,1922.0,357.0,2169.0,131.0,418.0,164.0,19.0
2023-03-18 09:00:00,1842.0,356.0,2169.0,101.0,431.0,170.0,18.0
2023-03-18 10:00:00,1823.0,356.0,2169.0,93.0,416.0,166.0,20.0
2023-03-18 11:00:00,1630.0,361.0,2169.0,94.0,519.0,178.0,20.0
2023-03-18 12:00:00,1452.0,359.0,2169.0,95.0,553.0,182.0,21.0
2023-03-18 13:00:00,1338.0,360.0,2169.0,99.0,504.0,186.0,21.0
2023-03-18 14:00:00,1365.0,361.0,2169.0,136.0,376.0,199.0,21.0
2023-03-18 15:00:00,1395.0,362.0,2168.0,185.0,131.0,206.0,21.0
2023-03-18 16:00:00,1459.0,364.0,2170.0,276.0,6.0,212.0,22.0
2023-03-18 17:00:00,1739.0,368.0,2171.0,1190.0,0.0,208.0,20.0
2023-03-18 18:00:00,1648.0,383.0,2171.0,1040.0,0.0,381.0,31.0
2023-03-18 19:00:00,1552.0,384.0,2172.0,316.0,0.0,417.0,31.0
2023-03-18 20:00:00,1671.0,383.0,2171.0,165.0,0.0,404.0,30.0
2023-03-18 21:00:00,1595.0,380.0,2170.0,131.0,0.0,359.0,32.0
2023-03-18 22:00:00,1537.0,373.0,2170.0,116.0,0.0,339.0,31.0
2023-03-18 23:00:00,1590.0,375.0,2170.0,100.0,0.0,328.0,30.0
