Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
35376,2023-01-14 00:00:00,405.69,2616.0,337.0,2170.0,62.0,0.0,1.0,22.0
35377,2023-01-14 01:00:00,399.96,2532.0,338.0,2169.0,60.0,0.0,3.0,22.0
35378,2023-01-14 02:00:00,393.41,2436.0,336.0,2167.0,61.0,0.0,0.0,22.0
35379,2023-01-14 03:00:00,393.01,2439.0,334.0,2167.0,68.0,0.0,0.0,23.0
35380,2023-01-14 04:00:00,394.5,2465.0,335.0,2167.0,71.0,0.0,1.0,24.0
35381,2023-01-14 05:00:00,390.55,2430.0,336.0,2168.0,89.0,0.0,1.0,23.0
35382,2023-01-14 06:00:00,414.44,2943.0,335.0,2168.0,216.0,10.0,1.0,23.0
35383,2023-01-14 07:00:00,415.68,3256.0,337.0,2168.0,431.0,38.0,1.0,22.0
35384,2023-01-14 08:00:00,406.83,3310.0,336.0,2167.0,589.0,65.0,0.0,22.0
35385,2023-01-14 09:00:00,409.38,3309.0,333.0,2168.0,529.0,83.0,0.0,22.0
35386,2023-01-14 10:00:00,411.5,3314.0,333.0,2168.0,490.0,94.0,0.0,21.0
35387,2023-01-14 11:00:00,427.62,3318.0,334.0,2168.0,269.0,75.0,0.0,22.0
35388,2023-01-14 12:00:00,435.34,3271.0,336.0,2168.0,139.0,59.0,0.0,23.0
35389,2023-01-14 13:00:00,424.93,3209.0,336.0,2168.0,254.0,40.0,1.0,24.0
35390,2023-01-14 14:00:00,426.16,3317.0,337.0,2167.0,349.0,11.0,3.0,24.0
35391,2023-01-14 15:00:00,402.75,3229.0,335.0,2168.0,633.0,0.0,14.0,22.0
35392,2023-01-14 16:00:00,390.34,3154.0,323.0,2169.0,765.0,0.0,18.0,18.0
35393,2023-01-14 17:00:00,396.35,3146.0,322.0,2169.0,662.0,0.0,16.0,18.0
35394,2023-01-14 18:00:00,404.23,3123.0,337.0,2169.0,506.0,0.0,14.0,31.0
35395,2023-01-14 19:00:00,418.47,3128.0,336.0,2169.0,299.0,0.0,16.0,30.0
35396,2023-01-14 20:00:00,426.48,3088.0,332.0,2169.0,138.0,0.0,34.0,30.0
35397,2023-01-14 21:00:00,419.62,2871.0,328.0,2169.0,52.0,0.0,38.0,31.0
35398,2023-01-14 22:00:00,389.41,2484.0,339.0,2168.0,87.0,0.0,58.0,34.0
35399,2023-01-14 23:00:00,387.56,2424.0,340.0,2167.0,77.0,0.0,35.0,35.0
