Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
40896,2023-09-01 00:00:00,285.94,1213.0,151.0,1974.0,67.0,0.0,434.0,18.0
40897,2023-09-01 01:00:00,283.0,1208.0,153.0,1975.0,66.0,0.0,467.0,19.0
40898,2023-09-01 02:00:00,278.94,1210.0,155.0,1974.0,75.0,0.0,524.0,19.0
40899,2023-09-01 03:00:00,278.54,1235.0,152.0,1975.0,90.0,24.0,542.0,19.0
40900,2023-09-01 04:00:00,263.25,1220.0,155.0,1975.0,158.0,240.0,505.0,18.0
40901,2023-09-01 05:00:00,235.82,1215.0,153.0,1974.0,277.0,811.0,415.0,18.0
40902,2023-09-01 06:00:00,218.33,1198.0,152.0,1974.0,228.0,1441.0,294.0,19.0
40903,2023-09-01 07:00:00,214.39,1216.0,154.0,1975.0,149.0,1871.0,168.0,19.0
40904,2023-09-01 08:00:00,216.44,1262.0,151.0,1975.0,94.0,2100.0,104.0,18.0
40905,2023-09-01 09:00:00,213.73,1239.0,151.0,1974.0,68.0,2185.0,66.0,18.0
40906,2023-09-01 10:00:00,214.3,1222.0,151.0,1974.0,60.0,2143.0,42.0,18.0
40907,2023-09-01 11:00:00,216.35,1243.0,149.0,1974.0,205.0,1978.0,47.0,20.0
40908,2023-09-01 12:00:00,220.28,1211.0,151.0,1975.0,219.0,1730.0,46.0,20.0
40909,2023-09-01 13:00:00,233.04,1193.0,156.0,1974.0,129.0,1415.0,49.0,19.0
40910,2023-09-01 14:00:00,250.6,1190.0,158.0,1975.0,284.0,833.0,34.0,20.0
40911,2023-09-01 15:00:00,274.29,1232.0,163.0,1974.0,439.0,311.0,29.0,20.0
40912,2023-09-01 16:00:00,267.5,1277.0,161.0,1974.0,890.0,44.0,38.0,20.0
40913,2023-09-01 17:00:00,283.56,1421.0,162.0,1976.0,948.0,0.0,44.0,20.0
40914,2023-09-01 18:00:00,280.64,1379.0,161.0,1977.0,908.0,0.0,46.0,19.0
40915,2023-09-01 19:00:00,275.05,1326.0,161.0,1976.0,773.0,0.0,161.0,19.0
40916,2023-09-01 20:00:00,279.02,1129.0,161.0,1977.0,299.0,0.0,148.0,19.0
40917,2023-09-01 21:00:00,287.26,1128.0,155.0,1976.0,118.0,0.0,204.0,18.0
40918,2023-09-01 22:00:00,280.15,1070.0,156.0,1975.0,70.0,0.0,230.0,19.0
40919,2023-09-01 23:00:00,284.76,1097.0,160.0,1977.0,60.0,0.0,234.0,19.0
