UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-05-11 00:00:00,1088.0,172.0,1037.0,238.0,0.0,60.0,22.0
2023-05-11 01:00:00,1083.0,173.0,1037.0,239.0,0.0,64.0,21.0
2023-05-11 02:00:00,1124.0,179.0,1036.0,240.0,0.0,76.0,22.0
2023-05-11 03:00:00,1209.0,180.0,1037.0,346.0,28.0,72.0,21.0
2023-05-11 04:00:00,1178.0,178.0,1037.0,583.0,175.0,67.0,21.0
2023-05-11 05:00:00,1359.0,176.0,1037.0,839.0,422.0,83.0,24.0
2023-05-11 06:00:00,1340.0,168.0,1037.0,736.0,652.0,115.0,25.0
2023-05-11 07:00:00,1215.0,161.0,1038.0,533.0,879.0,135.0,23.0
2023-05-11 08:00:00,1177.0,151.0,1038.0,295.0,1010.0,154.0,24.0
2023-05-11 09:00:00,1089.0,151.0,1037.0,256.0,1104.0,159.0,23.0
2023-05-11 10:00:00,1084.0,151.0,1037.0,259.0,1192.0,152.0,22.0
2023-05-11 11:00:00,1091.0,151.0,1037.0,261.0,1144.0,163.0,22.0
2023-05-11 12:00:00,1083.0,151.0,1036.0,261.0,1053.0,167.0,24.0
2023-05-11 13:00:00,1117.0,154.0,1036.0,281.0,795.0,155.0,25.0
2023-05-11 14:00:00,1180.0,158.0,1037.0,393.0,480.0,153.0,24.0
2023-05-11 15:00:00,1243.0,159.0,1036.0,770.0,238.0,134.0,24.0
2023-05-11 16:00:00,1248.0,164.0,1037.0,1047.0,70.0,105.0,23.0
2023-05-11 17:00:00,1381.0,164.0,1037.0,1449.0,2.0,78.0,26.0
2023-05-11 18:00:00,1336.0,165.0,1036.0,1400.0,0.0,86.0,26.0
2023-05-11 19:00:00,1342.0,164.0,1036.0,1207.0,0.0,86.0,26.0
2023-05-11 20:00:00,1252.0,165.0,1037.0,507.0,0.0,91.0,27.0
2023-05-11 21:00:00,1213.0,155.0,1037.0,322.0,0.0,60.0,16.0
2023-05-11 22:00:00,1143.0,155.0,1037.0,204.0,0.0,64.0,16.0
2023-05-11 23:00:00,1109.0,153.0,1037.0,201.0,0.0,66.0,17.0
