Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
41448,2023-09-24 00:00:00,2024-07-17 00:00:00,3.1,104.1,229.0,29.0,691.0,0.0,810.0,0.0,2.0,14.0
41449,2023-09-24 01:00:00,2024-07-17 00:00:00,3.1,103.49,225.0,29.0,691.0,0.0,795.0,0.0,2.0,14.0
41450,2023-09-24 02:00:00,2024-07-17 00:00:00,3.1,111.7,225.0,29.0,691.0,0.0,667.0,0.0,1.0,14.0
41451,2023-09-24 03:00:00,2024-07-17 00:00:00,3.1,109.5,225.0,30.0,691.0,0.0,703.0,0.0,1.0,13.0
41452,2023-09-24 04:00:00,2024-07-17 00:00:00,3.1,97.65,225.0,29.0,691.0,0.0,900.0,1.0,0.0,15.0
41453,2023-09-24 05:00:00,2024-07-17 00:00:00,3.1,96.2,225.0,30.0,692.0,0.0,923.0,7.0,2.0,14.0
41454,2023-09-24 06:00:00,2024-07-17 00:00:00,3.1,95.34,225.0,30.0,692.0,0.0,920.0,27.0,2.0,14.0
41455,2023-09-24 07:00:00,2024-07-17 00:00:00,3.1,99.41,225.0,29.0,692.0,0.0,810.0,54.0,2.0,16.0
41456,2023-09-24 08:00:00,2024-07-17 00:00:00,3.1,105.34,224.0,29.0,692.0,0.0,666.0,89.0,2.0,16.0
41457,2023-09-24 09:00:00,2024-07-17 00:00:00,3.1,111.47,225.0,28.0,692.0,0.0,553.0,112.0,1.0,16.0
41458,2023-09-24 10:00:00,2024-07-17 00:00:00,3.1,120.09,233.0,30.0,692.0,0.0,473.0,121.0,2.0,16.0
41459,2023-09-24 11:00:00,2024-07-17 00:00:00,3.1,126.91,226.0,29.0,693.0,0.0,369.0,103.0,2.0,16.0
41460,2023-09-24 12:00:00,2024-07-17 00:00:00,3.1,128.9,225.0,28.0,693.0,0.0,361.0,83.0,1.0,16.0
41461,2023-09-24 13:00:00,2024-07-17 00:00:00,3.1,119.69,227.0,29.0,693.0,0.0,496.0,70.0,1.0,15.0
41462,2023-09-24 14:00:00,2024-07-17 00:00:00,3.1,115.94,226.0,29.0,693.0,0.0,560.0,48.0,2.0,16.0
41463,2023-09-24 15:00:00,2024-07-17 00:00:00,3.1,121.07,282.0,31.0,693.0,0.0,821.0,21.0,2.0,15.0
41464,2023-09-24 16:00:00,2024-07-17 00:00:00,3.1,144.55,370.0,35.0,693.0,0.0,912.0,8.0,2.0,15.0
41465,2023-09-24 17:00:00,2024-07-17 00:00:00,3.1,175.78,480.0,35.0,693.0,0.0,923.0,1.0,2.0,15.0
41466,2023-09-24 18:00:00,2024-07-17 00:00:00,3.1,186.14,499.0,34.0,694.0,0.0,862.0,1.0,1.0,14.0
41467,2023-09-24 19:00:00,2024-07-17 00:00:00,3.1,184.21,499.0,30.0,694.0,0.0,878.0,1.0,2.0,15.0
41468,2023-09-24 20:00:00,2024-07-17 00:00:00,3.1,168.85,414.0,29.0,694.0,0.0,773.0,1.0,1.0,15.0
41469,2023-09-24 21:00:00,2024-07-17 00:00:00,3.1,148.5,303.0,29.0,694.0,0.0,580.0,1.0,1.0,15.0
41470,2023-09-24 22:00:00,2024-07-17 00:00:00,3.1,131.53,229.0,28.0,694.0,0.0,434.0,0.0,2.0,15.0
41471,2023-09-24 23:00:00,2024-07-17 00:00:00,3.1,137.19,225.0,28.0,694.0,0.0,358.0,0.0,2.0,15.0
