Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass
38952,2023-06-12 00:00:00,2024-07-17 00:00:00,3.1,161.91,380.0,29.0,691.0,0.0,731.0,0.0,2.0,17.0
38953,2023-06-12 01:00:00,2024-07-17 00:00:00,3.1,161.88,380.0,28.0,691.0,0.0,730.0,0.0,2.0,17.0
38954,2023-06-12 02:00:00,2024-07-17 00:00:00,3.1,166.12,392.0,29.0,691.0,0.0,727.0,0.0,2.0,17.0
38955,2023-06-12 03:00:00,2024-07-17 00:00:00,3.1,195.25,494.0,27.0,691.0,0.0,739.0,3.0,2.0,18.0
38956,2023-06-12 04:00:00,2024-07-17 00:00:00,3.1,188.67,500.0,28.0,691.0,0.0,808.0,22.0,2.0,18.0
38957,2023-06-12 05:00:00,2024-07-17 00:00:00,3.1,187.88,509.0,30.0,690.0,0.0,836.0,33.0,2.0,18.0
38958,2023-06-12 06:00:00,2024-07-17 00:00:00,3.1,185.08,508.0,30.0,690.0,0.0,838.0,60.0,2.0,18.0
38959,2023-06-12 07:00:00,2024-07-17 00:00:00,3.1,182.36,502.0,29.0,691.0,0.0,808.0,100.0,1.0,20.0
38960,2023-06-12 08:00:00,2024-07-17 00:00:00,3.1,160.17,409.0,27.0,690.0,0.0,721.0,136.0,1.0,19.0
38961,2023-06-12 09:00:00,2024-07-17 00:00:00,3.1,133.75,301.0,27.0,690.0,0.0,594.0,153.0,2.0,18.0
38962,2023-06-12 10:00:00,2024-07-17 00:00:00,3.1,124.22,242.0,26.0,690.0,0.0,434.0,147.0,1.0,18.0
38963,2023-06-12 11:00:00,2024-07-17 00:00:00,3.1,125.91,241.0,27.0,691.0,0.0,402.0,154.0,1.0,18.0
38964,2023-06-12 12:00:00,2024-07-17 00:00:00,3.1,128.07,241.0,28.0,691.0,0.0,406.0,127.0,0.0,18.0
38965,2023-06-12 13:00:00,2024-07-17 00:00:00,3.1,132.83,299.0,27.0,691.0,0.0,641.0,109.0,1.0,18.0
38966,2023-06-12 14:00:00,2024-07-17 00:00:00,3.1,155.46,380.0,27.0,691.0,0.0,720.0,86.0,0.0,18.0
38967,2023-06-12 15:00:00,2024-07-17 00:00:00,3.1,186.97,486.0,25.0,691.0,0.0,745.0,60.0,0.0,18.0
38968,2023-06-12 16:00:00,2024-07-17 00:00:00,3.1,192.07,511.0,27.0,691.0,0.0,795.0,31.0,1.0,18.0
38969,2023-06-12 17:00:00,2024-07-17 00:00:00,3.1,191.73,520.0,32.0,691.0,0.0,850.0,12.0,0.0,18.0
38970,2023-06-12 18:00:00,2024-07-17 00:00:00,3.1,190.07,507.0,43.0,692.0,0.0,849.0,1.0,1.0,18.0
38971,2023-06-12 19:00:00,2024-07-17 00:00:00,3.1,186.85,497.0,28.0,692.0,0.0,841.0,0.0,1.0,18.0
38972,2023-06-12 20:00:00,2024-07-17 00:00:00,3.1,190.99,496.0,27.0,692.0,0.0,793.0,0.0,1.0,17.0
38973,2023-06-12 21:00:00,2024-07-17 00:00:00,3.1,196.39,505.0,28.0,692.0,0.0,764.0,0.0,1.0,17.0
38974,2023-06-12 22:00:00,2024-07-17 00:00:00,3.1,174.15,397.0,28.0,692.0,0.0,658.0,0.0,0.0,17.0
38975,2023-06-12 23:00:00,2024-07-17 00:00:00,3.1,141.09,292.0,29.0,692.0,0.0,619.0,0.0,0.0,17.0
