Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
39360,2023-06-29 00:00:00,113.3,3210.0,1258.0,5544.0,10886.0,0.0,4619.0,123.0
39361,2023-06-29 01:00:00,111.69,3225.0,1124.0,5544.0,11094.0,0.0,4559.0,122.0
39362,2023-06-29 02:00:00,111.64,3131.0,1128.0,5544.0,10679.0,1.0,4452.0,119.0
39363,2023-06-29 03:00:00,116.05,3214.0,1128.0,5543.0,10928.0,81.0,3629.0,121.0
39364,2023-06-29 04:00:00,128.39,3671.0,1128.0,5539.0,11384.0,404.0,2741.0,114.0
39365,2023-06-29 05:00:00,138.99,3868.0,1136.0,5539.0,11012.0,1041.0,1458.0,120.0
39366,2023-06-29 06:00:00,139.4,3865.0,1138.0,5328.0,10610.0,1747.0,1286.0,119.0
39367,2023-06-29 07:00:00,126.46,3361.0,1151.0,5321.0,10267.0,2368.0,975.0,124.0
39368,2023-06-29 08:00:00,126.27,3345.0,1135.0,5312.0,9653.0,2953.0,941.0,119.0
39369,2023-06-29 09:00:00,124.0,3384.0,1134.0,5340.0,9469.0,2896.0,1785.0,116.0
39370,2023-06-29 10:00:00,120.94,3413.0,1119.0,5363.0,9997.0,2773.0,2088.0,118.0
39371,2023-06-29 11:00:00,118.98,3394.0,1107.0,5285.0,10744.0,2496.0,1973.0,123.0
39372,2023-06-29 12:00:00,117.82,3408.0,1141.0,5305.0,11413.0,2242.0,1933.0,124.0
39373,2023-06-29 13:00:00,118.09,3392.0,1292.0,5210.0,11721.0,1999.0,2141.0,124.0
39374,2023-06-29 14:00:00,116.98,3360.0,1336.0,5326.0,12145.0,1604.0,2159.0,124.0
39375,2023-06-29 15:00:00,117.1,3355.0,1294.0,5443.0,12323.0,1020.0,2304.0,124.0
39376,2023-06-29 16:00:00,122.38,3465.0,1278.0,5460.0,12436.0,426.0,2192.0,126.0
39377,2023-06-29 17:00:00,128.13,3550.0,1270.0,5492.0,12347.0,70.0,1866.0,130.0
39378,2023-06-29 18:00:00,127.5,3547.0,1278.0,5492.0,12263.0,1.0,2139.0,132.0
39379,2023-06-29 19:00:00,122.56,3364.0,1281.0,5500.0,12374.0,0.0,2081.0,128.0
39380,2023-06-29 20:00:00,123.95,3394.0,1279.0,5512.0,12591.0,0.0,1722.0,131.0
39381,2023-06-29 21:00:00,132.16,3406.0,1276.0,5532.0,11227.0,0.0,1594.0,124.0
39382,2023-06-29 22:00:00,138.76,3664.0,1268.0,5536.0,11587.0,0.0,1275.0,119.0
39383,2023-06-29 23:00:00,141.97,3715.0,1262.0,5540.0,11271.0,0.0,1275.0,114.0
