UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-07-03 00:00:00,328.0,96.0,24.0,22.0,4807.0,231.0
2023-07-03 01:00:00,267.0,96.0,24.0,22.0,4591.0,228.0
2023-07-03 02:00:00,259.0,96.0,24.0,24.0,4556.0,228.0
2023-07-03 03:00:00,287.0,99.0,24.0,84.0,4498.0,240.0
2023-07-03 04:00:00,270.0,99.0,24.0,242.0,4494.0,218.0
2023-07-03 05:00:00,258.0,102.0,25.0,507.0,4692.0,230.0
2023-07-03 06:00:00,256.0,97.0,25.0,1134.0,5021.0,227.0
2023-07-03 07:00:00,270.0,100.0,25.0,1593.0,5410.0,197.0
2023-07-03 08:00:00,262.0,94.0,25.0,1841.0,5419.0,234.0
2023-07-03 09:00:00,249.0,92.0,24.0,1707.0,5396.0,225.0
2023-07-03 10:00:00,251.0,94.0,24.0,1422.0,5135.0,224.0
2023-07-03 11:00:00,252.0,95.0,24.0,1371.0,5209.0,226.0
2023-07-03 12:00:00,250.0,89.0,22.0,1230.0,4959.0,224.0
2023-07-03 13:00:00,242.0,89.0,22.0,1161.0,4734.0,228.0
2023-07-03 14:00:00,275.0,91.0,23.0,1232.0,5000.0,242.0
2023-07-03 15:00:00,274.0,99.0,24.0,1234.0,5352.0,221.0
2023-07-03 16:00:00,254.0,97.0,24.0,940.0,5309.0,219.0
2023-07-03 17:00:00,276.0,100.0,25.0,465.0,5006.0,232.0
2023-07-03 18:00:00,313.0,98.0,25.0,203.0,4469.0,234.0
2023-07-03 19:00:00,358.0,101.0,25.0,52.0,3870.0,243.0
2023-07-03 20:00:00,263.0,102.0,25.0,5.0,3594.0,236.0
2023-07-03 21:00:00,269.0,97.0,25.0,4.0,3264.0,242.0
2023-07-03 22:00:00,425.0,96.0,25.0,4.0,2808.0,238.0
2023-07-03 23:00:00,294.0,94.0,24.0,4.0,2887.0,210.0
