Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39264,2023-06-25 00:00:00,2024-07-17 00:00:00,3.1,325.42,336.0,92.0,23.0,4.0,141.0,322.0
39265,2023-06-25 01:00:00,2024-07-17 00:00:00,3.1,329.21,328.0,88.0,21.0,4.0,119.0,322.0
39266,2023-06-25 02:00:00,2024-07-17 00:00:00,3.1,341.51,328.0,85.0,21.0,5.0,88.0,320.0
39267,2023-06-25 03:00:00,2024-07-17 00:00:00,3.1,360.54,386.0,97.0,22.0,47.0,59.0,327.0
39268,2023-06-25 04:00:00,2024-07-17 00:00:00,3.1,299.85,323.0,85.0,21.0,161.0,42.0,320.0
39269,2023-06-25 05:00:00,2024-07-17 00:00:00,3.1,248.46,325.0,85.0,21.0,368.0,38.0,318.0
39270,2023-06-25 06:00:00,2024-07-17 00:00:00,3.1,203.66,323.0,83.0,21.0,677.0,39.0,255.0
39271,2023-06-25 07:00:00,2024-07-17 00:00:00,3.1,150.21,277.0,83.0,20.0,993.0,41.0,246.0
39272,2023-06-25 08:00:00,2024-07-17 00:00:00,3.1,139.59,293.0,84.0,21.0,1189.0,43.0,249.0
39273,2023-06-25 09:00:00,2024-07-17 00:00:00,3.1,141.35,319.0,85.0,21.0,1299.0,45.0,229.0
39274,2023-06-25 10:00:00,2024-07-17 00:00:00,3.1,127.35,306.0,84.0,20.0,1450.0,51.0,223.0
39275,2023-06-25 11:00:00,2024-07-17 00:00:00,3.1,115.6,292.0,87.0,21.0,1589.0,58.0,225.0
39276,2023-06-25 12:00:00,2024-07-17 00:00:00,3.1,118.93,314.0,87.0,21.0,1620.0,72.0,235.0
39277,2023-06-25 13:00:00,2024-07-17 00:00:00,3.1,107.39,292.0,85.0,20.0,1711.0,81.0,246.0
39278,2023-06-25 14:00:00,2024-07-17 00:00:00,3.1,121.96,318.0,84.0,20.0,1544.0,89.0,248.0
39279,2023-06-25 15:00:00,2024-07-17 00:00:00,3.1,139.4,320.0,86.0,21.0,1269.0,84.0,254.0
39280,2023-06-25 16:00:00,2024-07-17 00:00:00,3.1,161.15,324.0,93.0,22.0,962.0,84.0,312.0
39281,2023-06-25 17:00:00,2024-07-17 00:00:00,3.1,269.36,479.0,180.0,38.0,515.0,96.0,348.0
39282,2023-06-25 18:00:00,2024-07-17 00:00:00,3.1,353.53,548.0,199.0,92.0,185.0,108.0,360.0
39283,2023-06-25 19:00:00,2024-07-17 00:00:00,3.1,396.96,643.0,203.0,120.0,51.0,164.0,362.0
39284,2023-06-25 20:00:00,2024-07-17 00:00:00,3.1,400.29,777.0,263.0,259.0,5.0,316.0,361.0
39285,2023-06-25 21:00:00,2024-07-17 00:00:00,3.1,326.19,614.0,161.0,277.0,4.0,552.0,350.0
39286,2023-06-25 22:00:00,2024-07-17 00:00:00,3.1,275.31,670.0,153.0,204.0,4.0,982.0,343.0
39287,2023-06-25 23:00:00,2024-07-17 00:00:00,3.1,222.55,679.0,138.0,75.0,4.0,1437.0,352.0
