Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
39888,2023-07-21 00:00:00,2024-07-17 00:00:00,3.1,46.19,118.0,95.0,23.0,0.0,2076.0,593.0
39889,2023-07-21 01:00:00,2024-07-17 00:00:00,3.1,49.15,118.0,95.0,23.0,0.0,1911.0,583.0
39890,2023-07-21 02:00:00,2024-07-17 00:00:00,3.1,52.24,119.0,98.0,24.0,0.0,1789.0,582.0
39891,2023-07-21 03:00:00,2024-07-17 00:00:00,3.1,53.93,119.0,99.0,24.0,25.0,1659.0,611.0
39892,2023-07-21 04:00:00,2024-07-17 00:00:00,3.1,53.83,119.0,103.0,24.0,140.0,1552.0,631.0
39893,2023-07-21 05:00:00,2024-07-17 00:00:00,3.1,50.72,119.0,107.0,24.0,413.0,1476.0,617.0
39894,2023-07-21 06:00:00,2024-07-17 00:00:00,3.1,47.81,125.0,109.0,25.0,771.0,1447.0,566.0
39895,2023-07-21 07:00:00,2024-07-17 00:00:00,3.1,46.42,137.0,115.0,27.0,1155.0,1462.0,500.0
39896,2023-07-21 08:00:00,2024-07-17 00:00:00,3.1,42.55,135.0,111.0,27.0,1392.0,1402.0,567.0
39897,2023-07-21 09:00:00,2024-07-17 00:00:00,3.1,42.72,134.0,105.0,26.0,1465.0,1240.0,570.0
39898,2023-07-21 10:00:00,2024-07-17 00:00:00,3.1,47.31,143.0,136.0,28.0,1472.0,1166.0,656.0
39899,2023-07-21 11:00:00,2024-07-17 00:00:00,3.1,40.38,124.0,99.0,25.0,1560.0,1137.0,547.0
39900,2023-07-21 12:00:00,2024-07-17 00:00:00,3.1,44.79,131.0,101.0,26.0,1460.0,1117.0,458.0
39901,2023-07-21 13:00:00,2024-07-17 00:00:00,3.1,44.95,130.0,101.0,26.0,1452.0,1103.0,452.0
39902,2023-07-21 14:00:00,2024-07-17 00:00:00,3.1,47.9,130.0,101.0,26.0,1231.0,1080.0,495.0
39903,2023-07-21 15:00:00,2024-07-17 00:00:00,3.1,51.95,132.0,104.0,26.0,957.0,1093.0,563.0
39904,2023-07-21 16:00:00,2024-07-17 00:00:00,3.1,65.33,138.0,128.0,27.0,578.0,968.0,659.0
39905,2023-07-21 17:00:00,2024-07-17 00:00:00,3.1,74.36,125.0,124.0,25.0,269.0,754.0,734.0
39906,2023-07-21 18:00:00,2024-07-17 00:00:00,3.1,87.0,122.0,112.0,24.0,104.0,560.0,732.0
39907,2023-07-21 19:00:00,2024-07-17 00:00:00,3.1,90.95,118.0,108.0,23.0,16.0,582.0,681.0
39908,2023-07-21 20:00:00,2024-07-17 00:00:00,3.1,90.57,112.0,100.0,22.0,0.0,605.0,608.0
39909,2023-07-21 21:00:00,2024-07-17 00:00:00,3.1,112.88,139.0,126.0,27.0,0.0,531.0,623.0
39910,2023-07-21 22:00:00,2024-07-17 00:00:00,3.1,101.6,135.0,111.0,27.0,0.0,668.0,581.0
39911,2023-07-21 23:00:00,2024-07-17 00:00:00,3.1,88.24,134.0,110.0,26.0,0.0,981.0,484.0
