UTC time,coal,nat_gas,oil,solar,wind,biomass
2023-03-08 00:00:00,700.0,303.0,32.0,5.0,1311.0,667.0
2023-03-08 01:00:00,646.0,303.0,32.0,5.0,1318.0,662.0
2023-03-08 02:00:00,626.0,272.0,28.0,5.0,1073.0,597.0
2023-03-08 03:00:00,615.0,273.0,29.0,5.0,941.0,592.0
2023-03-08 04:00:00,669.0,379.0,36.0,0.0,811.0,619.0
2023-03-08 05:00:00,757.0,449.0,39.0,1.0,620.0,701.0
2023-03-08 06:00:00,778.0,567.0,45.0,85.0,457.0,706.0
2023-03-08 07:00:00,739.0,641.0,52.0,382.0,328.0,701.0
2023-03-08 08:00:00,742.0,634.0,51.0,754.0,185.0,702.0
2023-03-08 09:00:00,810.0,602.0,50.0,1042.0,142.0,697.0
2023-03-08 10:00:00,867.0,492.0,50.0,1153.0,97.0,700.0
2023-03-08 11:00:00,835.0,473.0,48.0,1230.0,64.0,663.0
2023-03-08 12:00:00,861.0,474.0,47.0,1092.0,65.0,668.0
2023-03-08 13:00:00,821.0,497.0,46.0,1007.0,65.0,692.0
2023-03-08 14:00:00,869.0,523.0,49.0,793.0,65.0,701.0
2023-03-08 15:00:00,895.0,578.0,50.0,454.0,68.0,701.0
2023-03-08 16:00:00,830.0,516.0,51.0,118.0,76.0,706.0
2023-03-08 17:00:00,764.0,550.0,53.0,2.0,91.0,694.0
2023-03-08 18:00:00,700.0,544.0,52.0,0.0,100.0,688.0
2023-03-08 19:00:00,708.0,530.0,51.0,0.0,127.0,678.0
2023-03-08 20:00:00,721.0,478.0,47.0,0.0,207.0,688.0
2023-03-08 21:00:00,737.0,438.0,46.0,0.0,332.0,679.0
2023-03-08 22:00:00,741.0,424.0,46.0,0.0,421.0,659.0
2023-03-08 23:00:00,678.0,316.0,44.0,0.0,471.0,638.0
