Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
41016,2023-09-06 00:00:00,2024-07-17 00:00:00,3.1,304.53,138.0,117.0,27.0,0.0,198.0,591.0
41017,2023-09-06 01:00:00,2024-07-17 00:00:00,3.1,301.84,125.0,99.0,25.0,0.0,188.0,521.0
41018,2023-09-06 02:00:00,2024-07-17 00:00:00,3.1,311.21,126.0,99.0,25.0,0.0,156.0,535.0
41019,2023-09-06 03:00:00,2024-07-17 00:00:00,3.1,305.64,126.0,99.0,25.0,0.0,163.0,577.0
41020,2023-09-06 04:00:00,2024-07-17 00:00:00,3.1,292.06,128.0,108.0,25.0,6.0,198.0,657.0
41021,2023-09-06 05:00:00,2024-07-17 00:00:00,3.1,264.76,132.0,118.0,26.0,127.0,231.0,672.0
41022,2023-09-06 06:00:00,2024-07-17 00:00:00,3.1,215.64,126.0,111.0,25.0,484.0,217.0,664.0
41023,2023-09-06 07:00:00,2024-07-17 00:00:00,3.1,174.89,123.0,103.0,24.0,951.0,182.0,547.0
41024,2023-09-06 08:00:00,2024-07-17 00:00:00,3.1,149.59,127.0,114.0,25.0,1492.0,190.0,571.0
41025,2023-09-06 09:00:00,2024-07-17 00:00:00,3.1,136.87,132.0,118.0,26.0,1838.0,247.0,588.0
41026,2023-09-06 10:00:00,2024-07-17 00:00:00,3.1,123.29,121.0,100.0,24.0,1886.0,275.0,421.0
41027,2023-09-06 11:00:00,2024-07-17 00:00:00,3.1,120.6,122.0,98.0,24.0,2028.0,315.0,490.0
41028,2023-09-06 12:00:00,2024-07-17 00:00:00,3.1,116.93,120.0,96.0,24.0,1936.0,435.0,463.0
41029,2023-09-06 13:00:00,2024-07-17 00:00:00,3.1,124.6,119.0,95.0,24.0,1744.0,462.0,581.0
41030,2023-09-06 14:00:00,2024-07-17 00:00:00,3.1,131.82,123.0,97.0,24.0,1417.0,523.0,554.0
41031,2023-09-06 15:00:00,2024-07-17 00:00:00,3.1,157.7,136.0,109.0,27.0,938.0,533.0,613.0
41032,2023-09-06 16:00:00,2024-07-17 00:00:00,3.1,185.89,145.0,125.0,29.0,414.0,657.0,676.0
41033,2023-09-06 17:00:00,2024-07-17 00:00:00,3.1,193.61,156.0,142.0,31.0,69.0,924.0,688.0
41034,2023-09-06 18:00:00,2024-07-17 00:00:00,3.1,159.22,151.0,136.0,30.0,1.0,1377.0,632.0
41035,2023-09-06 19:00:00,2024-07-17 00:00:00,3.1,131.01,135.0,112.0,27.0,0.0,1688.0,559.0
41036,2023-09-06 20:00:00,2024-07-17 00:00:00,3.1,122.99,125.0,99.0,25.0,0.0,1739.0,543.0
41037,2023-09-06 21:00:00,2024-07-17 00:00:00,3.1,136.83,144.0,122.0,28.0,0.0,1730.0,664.0
41038,2023-09-06 22:00:00,2024-07-17 00:00:00,3.1,122.79,125.0,96.0,25.0,0.0,1750.0,560.0
41039,2023-09-06 23:00:00,2024-07-17 00:00:00,3.1,122.36,122.0,93.0,24.0,0.0,1734.0,568.0
