Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
35880,2023-02-04 00:00:00,2024-07-17 00:00:00,3.1,301.6,598.0,283.0,48.0,0.0,1074.0,949.0
35881,2023-02-04 01:00:00,2024-07-17 00:00:00,3.1,334.14,668.0,282.0,48.0,0.0,876.0,966.0
35882,2023-02-04 02:00:00,2024-07-17 00:00:00,3.1,342.39,628.0,292.0,49.0,0.0,753.0,966.0
35883,2023-02-04 03:00:00,2024-07-17 00:00:00,3.1,338.13,656.0,305.0,49.0,0.0,835.0,967.0
35884,2023-02-04 04:00:00,2024-07-17 00:00:00,3.1,347.14,700.0,341.0,50.0,0.0,837.0,969.0
35885,2023-02-04 05:00:00,2024-07-17 00:00:00,3.1,356.27,668.0,444.0,54.0,0.0,760.0,971.0
35886,2023-02-04 06:00:00,2024-07-17 00:00:00,3.1,385.66,786.0,589.0,56.0,1.0,710.0,972.0
35887,2023-02-04 07:00:00,2024-07-17 00:00:00,3.1,386.55,810.0,610.0,58.0,52.0,697.0,958.0
35888,2023-02-04 08:00:00,2024-07-17 00:00:00,3.1,362.15,756.0,617.0,58.0,251.0,659.0,989.0
35889,2023-02-04 09:00:00,2024-07-17 00:00:00,3.1,351.38,765.0,617.0,58.0,484.0,567.0,989.0
35890,2023-02-04 10:00:00,2024-07-17 00:00:00,3.1,333.16,703.0,621.0,58.0,623.0,552.0,976.0
35891,2023-02-04 11:00:00,2024-07-17 00:00:00,3.1,316.18,663.0,584.0,56.0,727.0,571.0,961.0
35892,2023-02-04 12:00:00,2024-07-17 00:00:00,3.1,314.76,689.0,575.0,56.0,721.0,633.0,954.0
35893,2023-02-04 13:00:00,2024-07-17 00:00:00,3.1,335.28,731.0,579.0,56.0,525.0,639.0,968.0
35894,2023-02-04 14:00:00,2024-07-17 00:00:00,3.1,372.75,799.0,638.0,59.0,289.0,587.0,991.0
35895,2023-02-04 15:00:00,2024-07-17 00:00:00,3.1,403.77,812.0,637.0,60.0,58.0,547.0,990.0
35896,2023-02-04 16:00:00,2024-07-17 00:00:00,3.1,399.77,836.0,686.0,61.0,1.0,665.0,999.0
35897,2023-02-04 17:00:00,2024-07-17 00:00:00,3.1,374.11,802.0,683.0,62.0,0.0,857.0,990.0
35898,2023-02-04 18:00:00,2024-07-17 00:00:00,3.1,340.36,752.0,655.0,61.0,0.0,1121.0,982.0
35899,2023-02-04 19:00:00,2024-07-17 00:00:00,3.1,311.33,739.0,638.0,58.0,0.0,1432.0,977.0
35900,2023-02-04 20:00:00,2024-07-17 00:00:00,3.1,288.7,737.0,544.0,56.0,0.0,1677.0,947.0
35901,2023-02-04 21:00:00,2024-07-17 00:00:00,3.1,279.05,796.0,436.0,53.0,0.0,1853.0,928.0
35902,2023-02-04 22:00:00,2024-07-17 00:00:00,3.1,226.05,671.0,330.0,50.0,0.0,2374.0,938.0
35903,2023-02-04 23:00:00,2024-07-17 00:00:00,3.1,183.56,578.0,281.0,50.0,0.0,3018.0,936.0
