Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36792,2023-03-14 00:00:00,2024-07-17 00:00:00,3.1,67.93,952.0,3880.0,0.0,50.0,0.0,3887.0,313.0,522.0
36793,2023-03-14 01:00:00,2024-07-17 00:00:00,3.1,70.89,949.0,3877.0,0.0,51.0,0.0,3703.0,313.0,554.0
36794,2023-03-14 02:00:00,2024-07-17 00:00:00,3.1,71.93,885.0,3874.0,0.0,51.0,0.0,3608.0,310.0,597.0
36795,2023-03-14 03:00:00,2024-07-17 00:00:00,3.1,68.97,899.0,3875.0,0.0,51.0,0.0,3549.0,316.0,527.0
36796,2023-03-14 04:00:00,2024-07-17 00:00:00,3.1,70.6,934.0,3877.0,0.0,51.0,0.0,3388.0,317.0,514.0
36797,2023-03-14 05:00:00,2024-07-17 00:00:00,3.1,77.65,1012.0,3875.0,0.0,52.0,0.0,3442.0,316.0,605.0
36798,2023-03-14 06:00:00,2024-07-17 00:00:00,3.1,85.39,1017.0,3873.0,0.0,51.0,56.0,3546.0,313.0,776.0
36799,2023-03-14 07:00:00,2024-07-17 00:00:00,3.1,89.17,1062.0,3872.0,0.0,51.0,226.0,3627.0,314.0,871.0
36800,2023-03-14 08:00:00,2024-07-17 00:00:00,3.1,90.3,1122.0,3872.0,0.0,50.0,627.0,3257.0,318.0,866.0
36801,2023-03-14 09:00:00,2024-07-17 00:00:00,3.1,89.99,1142.0,3875.0,0.0,49.0,1005.0,2930.0,302.0,855.0
36802,2023-03-14 10:00:00,2024-07-17 00:00:00,3.1,90.6,1206.0,3875.0,0.0,49.0,1096.0,2663.0,287.0,795.0
36803,2023-03-14 11:00:00,2024-07-17 00:00:00,3.1,87.73,1299.0,3875.0,0.0,49.0,1120.0,2947.0,288.0,738.0
36804,2023-03-14 12:00:00,2024-07-17 00:00:00,3.1,99.33,1434.0,3874.0,0.0,49.0,1079.0,2003.0,288.0,707.0
36805,2023-03-14 13:00:00,2024-07-17 00:00:00,3.1,103.38,1499.0,3874.0,0.0,50.0,1045.0,2162.0,280.0,777.0
36806,2023-03-14 14:00:00,2024-07-17 00:00:00,3.1,131.53,1895.0,3873.0,0.0,51.0,897.0,1430.0,290.0,921.0
36807,2023-03-14 15:00:00,2024-07-17 00:00:00,3.1,148.17,2273.0,3873.0,0.0,51.0,648.0,1315.0,293.0,964.0
36808,2023-03-14 16:00:00,2024-07-17 00:00:00,3.1,156.98,2441.0,3874.0,0.0,50.0,408.0,1213.0,292.0,948.0
36809,2023-03-14 17:00:00,2024-07-17 00:00:00,3.1,172.71,2886.0,3874.0,0.0,49.0,85.0,1227.0,314.0,967.0
36810,2023-03-14 18:00:00,2024-07-17 00:00:00,3.1,174.17,3090.0,3875.0,0.0,49.0,0.0,1445.0,317.0,961.0
36811,2023-03-14 19:00:00,2024-07-17 00:00:00,3.1,177.72,3268.0,3875.0,0.0,48.0,0.0,1400.0,314.0,940.0
36812,2023-03-14 20:00:00,2024-07-17 00:00:00,3.1,176.48,3103.0,3875.0,0.0,48.0,0.0,1269.0,313.0,931.0
36813,2023-03-14 21:00:00,2024-07-17 00:00:00,3.1,166.77,2795.0,3874.0,0.0,48.0,0.0,1521.0,318.0,962.0
36814,2023-03-14 22:00:00,2024-07-17 00:00:00,3.1,152.87,2525.0,3875.0,0.0,48.0,0.0,1763.0,314.0,874.0
36815,2023-03-14 23:00:00,2024-07-17 00:00:00,3.1,144.09,2292.0,3875.0,0.0,48.0,0.0,1646.0,318.0,767.0
