Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
41568,2023-09-29 00:00:00,2024-07-17 00:00:00,3.1,123.44,614.0,2852.0,0.0,4.0,0.0,2637.0,432.0,596.0
41569,2023-09-29 01:00:00,2024-07-17 00:00:00,3.1,121.24,629.0,2855.0,0.0,3.0,0.0,2767.5,435.0,584.0
41570,2023-09-29 02:00:00,2024-07-17 00:00:00,3.1,118.64,661.0,2855.0,0.0,3.0,0.0,2783.25,440.0,533.0
41571,2023-09-29 03:00:00,2024-07-17 00:00:00,3.1,133.41,636.0,2854.0,0.0,4.0,0.0,1871.0833333333333,424.0,544.0
41572,2023-09-29 04:00:00,2024-07-17 00:00:00,3.1,140.73,674.0,2852.0,0.0,6.0,0.0,2167.5416666666665,417.0,673.0
41573,2023-09-29 05:00:00,2024-07-17 00:00:00,3.1,157.26,840.0,2850.0,0.0,6.0,2.0,2255.270833333333,414.0,802.0
41574,2023-09-29 06:00:00,2024-07-17 00:00:00,3.1,169.52,801.0,2849.0,0.0,7.0,220.0,1541.7569444444443,407.0,830.0
41575,2023-09-29 07:00:00,2024-07-17 00:00:00,3.1,163.18,747.0,2845.0,0.0,7.0,803.0,1136.585648148148,412.0,796.0
41576,2023-09-29 08:00:00,2024-07-17 00:00:00,3.1,154.66,787.0,2843.0,0.0,6.0,1099.0,1281.792824074074,397.0,765.0
41577,2023-09-29 09:00:00,2024-07-17 00:00:00,3.1,166.33,963.0,2844.0,0.0,6.0,1126.0,1190.396412037037,398.0,795.0
41578,2023-09-29 10:00:00,2024-07-17 00:00:00,3.1,152.91,741.0,2843.0,0.0,6.0,1260.0,1010.1982060185184,381.0,734.0
41579,2023-09-29 11:00:00,2024-07-17 00:00:00,3.1,151.14,763.0,2845.0,0.0,5.0,1217.0,814.5991030092592,380.0,640.0
41580,2023-09-29 12:00:00,2024-07-17 00:00:00,3.1,164.24,886.0,2848.0,0.0,4.0,1000.0,723.7995515046296,376.0,655.0
41581,2023-09-29 13:00:00,2024-07-17 00:00:00,3.1,165.66,840.0,2850.0,0.0,3.0,964.0,790.8997757523148,375.0,712.0
41582,2023-09-29 14:00:00,2024-07-17 00:00:00,3.1,171.44,864.0,2855.0,0.0,3.0,824.0,857.9498878761574,378.0,757.0
41583,2023-09-29 15:00:00,2024-07-17 00:00:00,3.1,177.81,978.0,2859.0,0.0,4.0,766.0,908.4749439380788,363.0,773.0
41584,2023-09-29 16:00:00,2024-07-17 00:00:00,3.1,203.07,1233.0,2853.0,0.0,4.0,387.0,859.7374719690393,331.0,824.0
41585,2023-09-29 17:00:00,2024-07-17 00:00:00,3.1,228.02,1420.0,2854.0,0.0,4.0,13.0,786.3687359845196,335.0,885.0
41586,2023-09-29 18:00:00,2024-07-17 00:00:00,3.1,225.77,1412.0,2853.0,0.0,4.0,0.0,759.6843679922598,340.0,842.0
41587,2023-09-29 19:00:00,2024-07-17 00:00:00,3.1,209.67,1186.0,2852.0,0.0,4.0,0.0,696.84218399613,350.0,741.0
41588,2023-09-29 20:00:00,2024-07-17 00:00:00,3.1,198.05,1078.0,2852.0,0.0,4.0,0.0,778.921091998065,342.0,700.0
41589,2023-09-29 21:00:00,2024-07-17 00:00:00,3.1,193.36,968.0,2852.0,0.0,4.0,0.0,758.640363999355,340.0,704.0
41590,2023-09-29 22:00:00,2024-07-17 00:00:00,3.1,199.7,807.0,2852.0,0.0,4.0,0.0,130.0,349.0,631.0
41591,2023-09-29 23:00:00,2024-07-17 00:00:00,3.1,159.07,755.0,2851.0,0.0,4.0,0.0,1257.0,338.0,614.0
