Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38232,2023-05-13 00:00:00,2024-07-17 00:00:00,3.1,149.5,1045.0,2874.0,0.0,39.0,0.0,2126.0,330.0,567.0
38233,2023-05-13 01:00:00,2024-07-17 00:00:00,3.1,146.46,994.0,2874.0,0.0,40.0,0.0,2234.0,330.0,587.0
38234,2023-05-13 02:00:00,2024-07-17 00:00:00,3.1,142.66,983.0,2871.0,0.0,40.0,0.0,2184.0,325.0,534.0
38235,2023-05-13 03:00:00,2024-07-17 00:00:00,3.1,155.17,1047.0,2871.0,0.0,40.0,0.0,1873.0,322.0,572.0
38236,2023-05-13 04:00:00,2024-07-17 00:00:00,3.1,169.33,1166.0,2872.0,0.0,40.0,128.0,1709.0,330.0,660.0
38237,2023-05-13 05:00:00,2024-07-17 00:00:00,3.1,171.3,1171.0,2873.0,0.0,40.0,681.0,1535.0,324.0,763.0
38238,2023-05-13 06:00:00,2024-07-17 00:00:00,3.1,167.31,1187.0,2878.0,0.0,40.0,1526.0,1134.0,323.0,776.0
38239,2023-05-13 07:00:00,2024-07-17 00:00:00,3.1,154.25,1257.0,2880.0,0.0,40.0,2728.0,1095.0,306.0,778.0
38240,2023-05-13 08:00:00,2024-07-17 00:00:00,3.1,132.63,1121.0,2880.0,0.0,40.0,3869.0,1275.0,284.0,736.0
38241,2023-05-13 09:00:00,2024-07-17 00:00:00,3.1,112.96,985.0,2879.0,0.0,40.0,4728.0,1725.0,309.0,654.0
38242,2023-05-13 10:00:00,2024-07-17 00:00:00,3.1,110.3,1079.0,2876.0,0.0,39.0,5125.0,2039.0,326.0,635.0
38243,2023-05-13 11:00:00,2024-07-17 00:00:00,3.1,101.95,892.0,2874.0,0.0,38.0,5156.0,1960.0,325.0,578.0
38244,2023-05-13 12:00:00,2024-07-17 00:00:00,3.1,102.44,890.0,2872.0,0.0,39.0,4721.0,2189.0,320.0,583.0
38245,2023-05-13 13:00:00,2024-07-17 00:00:00,3.1,102.42,886.0,2870.0,0.0,38.0,4250.0,2385.0,318.0,570.0
38246,2023-05-13 14:00:00,2024-07-17 00:00:00,3.1,111.4,928.0,2872.0,0.0,38.0,3550.0,2433.0,324.0,644.0
38247,2023-05-13 15:00:00,2024-07-17 00:00:00,3.1,127.59,1042.0,2874.0,0.0,39.0,2597.0,2216.0,328.0,695.0
38248,2023-05-13 16:00:00,2024-07-17 00:00:00,3.1,139.51,1097.0,2873.0,0.0,39.0,1704.0,2238.0,329.0,723.0
38249,2023-05-13 17:00:00,2024-07-17 00:00:00,3.1,151.48,1136.0,2870.0,0.0,40.0,863.0,2157.0,328.0,711.0
38250,2023-05-13 18:00:00,2024-07-17 00:00:00,3.1,176.8,1218.0,2872.0,0.0,40.0,238.0,1768.0,329.0,774.0
38251,2023-05-13 19:00:00,2024-07-17 00:00:00,3.1,203.84,1515.0,2873.0,0.0,39.0,4.0,1446.0,331.0,797.0
38252,2023-05-13 20:00:00,2024-07-17 00:00:00,3.1,212.93,1564.0,2874.0,0.0,37.0,0.0,1156.0,329.0,778.0
38253,2023-05-13 21:00:00,2024-07-17 00:00:00,3.1,203.07,1326.0,2875.0,0.0,35.0,0.0,1134.0,326.0,773.0
38254,2023-05-13 22:00:00,2024-07-17 00:00:00,3.1,179.69,1072.0,2874.0,0.0,32.0,0.0,1358.0,329.0,705.0
38255,2023-05-13 23:00:00,2024-07-17 00:00:00,3.1,178.75,1083.0,2874.0,0.0,32.0,0.0,1187.0,338.0,631.0
