UTC time,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
2023-11-04 00:00:00,528.0,3933.0,0.0,43.0,0.0,2641.0,338.0,600.0
2023-11-04 01:00:00,529.0,3932.0,0.0,43.0,0.0,2336.0,337.0,544.0
2023-11-04 02:00:00,521.0,3926.0,0.0,41.0,0.0,2610.0,346.0,534.0
2023-11-04 03:00:00,525.0,3927.0,0.0,43.0,0.0,2603.0,348.0,560.0
2023-11-04 04:00:00,528.0,3929.0,0.0,43.0,0.0,2891.0,350.0,564.0
2023-11-04 05:00:00,539.0,3931.0,0.0,43.0,0.0,2955.0,348.0,560.0
2023-11-04 06:00:00,533.0,3932.0,0.0,43.0,5.0,3239.0,347.0,621.0
2023-11-04 07:00:00,517.0,3932.0,0.0,38.0,216.0,3424.0,349.0,703.0
2023-11-04 08:00:00,508.0,3931.0,0.0,34.0,384.0,3605.0,342.0,717.0
2023-11-04 09:00:00,514.0,3928.0,0.0,36.0,265.0,3729.0,339.0,654.0
2023-11-04 10:00:00,528.0,3928.0,0.0,38.0,412.0,3824.0,335.0,589.0
2023-11-04 11:00:00,525.0,3926.0,0.0,40.0,569.0,3863.0,340.0,605.0
2023-11-04 12:00:00,524.0,3924.0,0.0,41.0,676.0,3759.0,329.0,643.0
2023-11-04 13:00:00,515.0,3924.0,0.0,39.0,724.0,3942.0,332.0,609.0
2023-11-04 14:00:00,538.0,3922.0,0.0,38.0,757.0,3700.0,334.0,724.0
2023-11-04 15:00:00,668.0,3918.0,0.0,39.0,204.0,3327.0,332.0,759.0
2023-11-04 16:00:00,676.0,3922.0,0.0,39.0,1.0,3326.0,335.0,729.0
2023-11-04 17:00:00,651.0,3923.0,0.0,41.0,0.0,3267.0,336.0,851.0
2023-11-04 18:00:00,542.0,3922.0,0.0,41.0,0.0,3093.0,339.0,860.0
2023-11-04 19:00:00,522.0,3923.0,0.0,41.0,0.0,3136.0,339.0,796.0
2023-11-04 20:00:00,520.0,3925.0,0.0,41.0,0.0,3560.0,337.0,745.0
2023-11-04 21:00:00,523.0,3924.0,0.0,41.0,0.0,3401.0,341.0,627.0
2023-11-04 22:00:00,525.0,3924.0,0.0,41.0,0.0,3424.0,337.0,641.0
2023-11-04 23:00:00,557.0,3924.0,0.0,41.0,0.0,3496.0,336.0,690.0
