Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38328,2023-05-17 00:00:00,2024-07-17 00:00:00,3.1,189.06,1054.0,2870.0,0.0,28.0,0.0,502.5027877211371,323.0,532.0
38329,2023-05-17 01:00:00,2024-07-17 00:00:00,3.1,203.92,1119.0,2870.0,0.0,29.0,0.0,261.0,324.0,560.0
38330,2023-05-17 02:00:00,2024-07-17 00:00:00,3.1,197.32,1163.0,2871.0,0.0,30.0,0.0,687.8822541912374,332.0,625.0
38331,2023-05-17 03:00:00,2024-07-17 00:00:00,3.1,196.86,1357.0,2870.0,0.0,32.0,0.0,897.0685451593645,323.0,585.0
38332,2023-05-17 04:00:00,2024-07-17 00:00:00,3.1,205.44,1545.0,2871.0,0.0,35.0,114.0,903.5715369342644,323.0,623.0
38333,2023-05-17 05:00:00,2024-07-17 00:00:00,3.1,216.52,1592.0,2871.0,0.0,31.0,547.0,533.0986424389946,321.0,738.0
38334,2023-05-17 06:00:00,2024-07-17 00:00:00,3.1,209.27,1642.0,2870.0,0.0,31.0,1346.0,140.0,289.0,721.0
38335,2023-05-17 07:00:00,2024-07-17 00:00:00,3.1,180.66,1566.0,2872.0,0.0,28.0,2403.0,171.0,283.0,665.0
38336,2023-05-17 08:00:00,2024-07-17 00:00:00,3.1,144.17,1164.0,2871.0,0.0,25.0,3328.0,378.3333333333333,274.0,606.0
38337,2023-05-17 09:00:00,2024-07-17 00:00:00,3.1,131.94,1015.0,2872.0,0.0,25.0,4138.0,436.7609391075103,276.0,650.0
38338,2023-05-17 10:00:00,2024-07-17 00:00:00,3.1,130.54,1089.0,2871.0,0.0,23.0,4755.0,478.6313094778807,305.0,676.0
38339,2023-05-17 11:00:00,2024-07-17 00:00:00,3.1,125.87,1015.0,2868.0,0.0,22.0,5049.0,479.2104364926269,309.0,680.0
38340,2023-05-17 12:00:00,2024-07-17 00:00:00,3.1,115.54,929.0,2870.0,0.0,23.0,4969.0,492.7492978305756,320.0,542.0
38341,2023-05-17 13:00:00,2024-07-17 00:00:00,3.1,117.06,946.0,2869.0,0.0,28.0,4656.0,631.0122516098918,318.0,545.0
38342,2023-05-17 14:00:00,2024-07-17 00:00:00,3.1,120.7,917.0,2867.0,0.0,31.0,3962.0,850.3051147864056,320.0,577.0
38343,2023-05-17 15:00:00,2024-07-17 00:00:00,3.1,136.93,1038.0,2866.0,0.0,27.0,3079.0,1074.1912810953186,323.0,680.0
38344,2023-05-17 16:00:00,2024-07-17 00:00:00,3.1,153.18,1373.0,2866.0,0.0,23.0,2071.0,1225.5259954691792,314.0,584.0
38345,2023-05-17 17:00:00,2024-07-17 00:00:00,3.1,174.31,1691.0,2865.0,0.0,19.0,1054.0,1313.8807978855034,320.0,508.0
38346,2023-05-17 18:00:00,2024-07-17 00:00:00,3.1,207.66,2067.0,2864.0,0.0,19.0,317.0,1341.68298574826,321.0,586.0
38347,2023-05-17 19:00:00,2024-07-17 00:00:00,3.1,223.73,2067.0,2865.0,0.0,19.0,9.0,1181.7195015966297,316.0,653.0
38348,2023-05-17 20:00:00,2024-07-17 00:00:00,3.1,234.6,2056.0,2866.0,0.0,23.0,0.0,830.5731671988766,313.0,655.0
38349,2023-05-17 21:00:00,2024-07-17 00:00:00,3.1,227.49,1809.0,2866.0,0.0,27.0,0.0,722.5243890662922,310.0,643.0
38350,2023-05-17 22:00:00,2024-07-17 00:00:00,3.1,206.12,1285.0,2866.0,0.0,28.0,0.0,622.1747963554308,311.0,629.0
38351,2023-05-17 23:00:00,2024-07-17 00:00:00,3.1,198.64,1170.0,2866.0,0.0,29.0,0.0,567.6544679494262,313.0,590.0
