Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
35112,2023-01-03 00:00:00,2024-07-17 00:00:00,3.1,75.4,0.0,0.0,473.0,32.0,5.0,41.0
35113,2023-01-03 01:00:00,2024-07-17 00:00:00,3.1,101.64,0.0,0.0,326.0,1.0,4.0,43.0
35114,2023-01-03 02:00:00,2024-07-17 00:00:00,3.1,79.35,0.0,0.0,471.0,0.0,0.0,42.0
35115,2023-01-03 03:00:00,2024-07-17 00:00:00,3.1,81.17,0.0,0.0,433.0,0.0,0.0,40.0
35116,2023-01-03 04:00:00,2024-07-17 00:00:00,3.1,75.6,0.0,0.0,484.0,0.0,0.0,40.0
35117,2023-01-03 05:00:00,2024-07-17 00:00:00,3.1,77.98,0.0,0.0,484.0,0.0,0.0,42.0
35118,2023-01-03 06:00:00,2024-07-17 00:00:00,3.1,77.55,0.0,0.0,487.0,0.0,1.0,42.0
35119,2023-01-03 07:00:00,2024-07-17 00:00:00,3.1,72.94,0.0,0.0,482.0,0.0,14.0,39.0
35120,2023-01-03 08:00:00,2024-07-17 00:00:00,3.1,73.21,0.0,0.0,484.0,0.0,0.0,38.0
35121,2023-01-03 09:00:00,2024-07-17 00:00:00,3.1,74.41,0.0,0.0,484.0,0.0,0.0,39.0
35122,2023-01-03 10:00:00,2024-07-17 00:00:00,3.1,74.22,0.0,0.0,486.0,0.0,0.0,39.0
35123,2023-01-03 11:00:00,2024-07-17 00:00:00,3.1,74.6,0.0,0.0,482.0,0.0,0.0,39.0
35124,2023-01-03 12:00:00,2024-07-17 00:00:00,3.1,74.6,0.0,0.0,482.0,0.0,0.0,39.0
35125,2023-01-03 13:00:00,2024-07-17 00:00:00,3.1,81.42,0.0,0.0,474.0,0.0,0.0,44.0
35126,2023-01-03 14:00:00,2024-07-17 00:00:00,3.1,76.1,0.0,0.0,479.0,0.0,0.0,40.0
35127,2023-01-03 15:00:00,2024-07-17 00:00:00,3.1,76.02,0.0,0.0,478.0,3.0,0.0,40.0
35128,2023-01-03 16:00:00,2024-07-17 00:00:00,3.1,72.69,0.0,0.0,475.0,3.0,0.0,37.0
35129,2023-01-03 17:00:00,2024-07-17 00:00:00,3.1,70.29,0.0,0.0,475.0,27.0,0.0,36.0
35130,2023-01-03 18:00:00,2024-07-17 00:00:00,3.1,70.17,0.0,0.0,459.0,109.0,0.0,38.0
35131,2023-01-03 19:00:00,2024-07-17 00:00:00,3.1,70.78,0.0,0.0,420.0,141.0,0.0,37.0
35132,2023-01-03 20:00:00,2024-07-17 00:00:00,3.1,69.99,0.0,0.0,456.0,144.0,0.0,39.0
35133,2023-01-03 21:00:00,2024-07-17 00:00:00,3.1,71.91,0.0,0.0,453.0,127.0,0.0,40.0
35134,2023-01-03 22:00:00,2024-07-17 00:00:00,3.1,71.41,0.0,0.0,472.0,81.0,0.0,39.0
35135,2023-01-03 23:00:00,2024-07-17 00:00:00,3.1,72.57,0.0,0.0,468.0,63.0,0.0,39.0
