Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
36648,2023-03-08 00:00:00,301.96,700.0,303.0,32.0,5.0,1311.0,667.0
36649,2023-03-08 01:00:00,291.97,646.0,303.0,32.0,5.0,1318.0,662.0
36650,2023-03-08 02:00:00,313.01,626.0,272.0,28.0,5.0,1073.0,597.0
36651,2023-03-08 03:00:00,327.35,615.0,273.0,29.0,5.0,941.0,592.0
36652,2023-03-08 04:00:00,361.57,669.0,379.0,36.0,0.0,811.0,619.0
36653,2023-03-08 05:00:00,402.88,757.0,449.0,39.0,1.0,620.0,701.0
36654,2023-03-08 06:00:00,423.15,778.0,567.0,45.0,85.0,457.0,706.0
36655,2023-03-08 07:00:00,399.54,739.0,641.0,52.0,382.0,328.0,701.0
36656,2023-03-08 08:00:00,374.73,742.0,634.0,51.0,754.0,185.0,702.0
36657,2023-03-08 09:00:00,359.09,810.0,602.0,50.0,1042.0,142.0,697.0
36658,2023-03-08 10:00:00,356.79,867.0,492.0,50.0,1153.0,97.0,700.0
36659,2023-03-08 11:00:00,348.99,835.0,473.0,48.0,1230.0,64.0,663.0
36660,2023-03-08 12:00:00,365.55,861.0,474.0,47.0,1092.0,65.0,668.0
36661,2023-03-08 13:00:00,368.24,821.0,497.0,46.0,1007.0,65.0,692.0
36662,2023-03-08 14:00:00,399.44,869.0,523.0,49.0,793.0,65.0,701.0
36663,2023-03-08 15:00:00,448.66,895.0,578.0,50.0,454.0,68.0,701.0
36664,2023-03-08 16:00:00,494.17,830.0,516.0,51.0,118.0,76.0,706.0
36665,2023-03-08 17:00:00,506.56,764.0,550.0,53.0,2.0,91.0,694.0
36666,2023-03-08 18:00:00,496.02,700.0,544.0,52.0,0.0,100.0,688.0
36667,2023-03-08 19:00:00,492.24,708.0,530.0,51.0,0.0,127.0,678.0
36668,2023-03-08 20:00:00,474.78,721.0,478.0,47.0,0.0,207.0,688.0
36669,2023-03-08 21:00:00,451.92,737.0,438.0,46.0,0.0,332.0,679.0
36670,2023-03-08 22:00:00,437.14,741.0,424.0,46.0,0.0,421.0,659.0
36671,2023-03-08 23:00:00,415.15,678.0,316.0,44.0,0.0,471.0,638.0
