Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42528,2023-11-08 00:00:00,161.77,363.0,247.0,44.0,0.0,2399.0,296.0
42529,2023-11-08 01:00:00,159.66,354.0,241.0,42.0,0.0,2395.0,314.0
42530,2023-11-08 02:00:00,152.91,350.0,214.0,41.0,0.0,2457.0,294.0
42531,2023-11-08 03:00:00,156.06,349.0,225.0,41.0,0.0,2394.0,273.0
42532,2023-11-08 04:00:00,165.15,362.0,237.0,41.0,0.0,2300.0,318.0
42533,2023-11-08 05:00:00,167.46,392.0,275.0,41.0,0.0,2449.0,302.0
42534,2023-11-08 06:00:00,179.91,443.0,295.0,52.0,2.0,2467.0,349.0
42535,2023-11-08 07:00:00,202.76,561.0,296.0,56.0,92.0,2358.0,380.0
42536,2023-11-08 08:00:00,198.43,575.0,283.0,55.0,300.0,2288.0,321.0
42537,2023-11-08 09:00:00,188.65,567.0,265.0,54.0,543.0,2256.0,388.0
42538,2023-11-08 10:00:00,158.25,438.0,199.0,53.0,732.0,2210.0,368.0
42539,2023-11-08 11:00:00,153.63,404.0,182.0,51.0,789.0,2100.0,386.0
42540,2023-11-08 12:00:00,157.04,399.0,200.0,51.0,643.0,2129.0,366.0
42541,2023-11-08 13:00:00,163.0,403.0,244.0,53.0,339.0,2323.0,339.0
42542,2023-11-08 14:00:00,187.79,386.0,269.0,52.0,106.0,1993.0,429.0
42543,2023-11-08 15:00:00,197.87,394.0,328.0,54.0,4.0,2030.0,455.0
42544,2023-11-08 16:00:00,173.26,395.0,341.0,53.0,1.0,2561.0,475.0
42545,2023-11-08 17:00:00,151.13,379.0,311.0,52.0,1.0,2979.0,415.0
42546,2023-11-08 18:00:00,130.37,354.0,251.0,52.0,1.0,3364.0,404.0
42547,2023-11-08 19:00:00,118.82,354.0,227.0,44.0,1.0,3832.0,516.0
42548,2023-11-08 20:00:00,106.54,355.0,218.0,42.0,1.0,4307.0,420.0
42549,2023-11-08 21:00:00,101.47,356.0,215.0,42.0,0.0,4693.0,484.0
42550,2023-11-08 22:00:00,102.18,352.0,204.0,41.0,0.0,4572.0,490.0
42551,2023-11-08 23:00:00,105.72,350.0,205.0,41.0,0.0,4263.0,424.0
