Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
40440,2023-08-13 00:00:00,225.49,501.0,127.0,30.0,0.0,1153.0,140.0
40441,2023-08-13 01:00:00,199.9,414.0,106.0,27.0,0.0,1147.0,131.0
40442,2023-08-13 02:00:00,195.08,417.0,104.0,27.0,0.0,1223.0,107.0
40443,2023-08-13 03:00:00,217.86,469.0,104.0,27.0,1.0,1162.0,100.0
40444,2023-08-13 04:00:00,218.15,475.0,105.0,28.0,44.0,1132.0,101.0
40445,2023-08-13 05:00:00,206.81,503.0,102.0,27.0,198.0,1148.0,106.0
40446,2023-08-13 06:00:00,174.12,471.0,100.0,26.0,442.0,1185.0,105.0
40447,2023-08-13 07:00:00,154.87,491.0,95.0,25.0,679.0,1308.0,104.0
40448,2023-08-13 08:00:00,120.8,458.0,95.0,24.0,1037.0,1535.0,104.0
40449,2023-08-13 09:00:00,75.99,319.0,95.0,24.0,1351.0,1888.0,104.0
40450,2023-08-13 10:00:00,83.4,396.0,95.0,24.0,1432.0,2101.0,99.0
40451,2023-08-13 11:00:00,80.7,381.0,98.0,24.0,1366.0,2190.0,99.0
40452,2023-08-13 12:00:00,87.45,421.0,98.0,24.0,1373.0,2170.0,99.0
40453,2023-08-13 13:00:00,81.38,376.0,100.0,25.0,1310.0,2175.0,105.0
40454,2023-08-13 14:00:00,103.95,450.0,99.0,25.0,1001.0,2061.0,104.0
40455,2023-08-13 15:00:00,132.0,486.0,102.0,26.0,672.0,1765.0,113.0
40456,2023-08-13 16:00:00,185.84,581.0,108.0,27.0,354.0,1449.0,131.0
40457,2023-08-13 17:00:00,227.44,578.0,111.0,28.0,174.0,1135.0,136.0
40458,2023-08-13 18:00:00,295.34,613.0,123.0,28.0,41.0,823.0,142.0
40459,2023-08-13 19:00:00,332.91,660.0,125.0,29.0,0.0,724.0,143.0
40460,2023-08-13 20:00:00,302.91,553.0,122.0,28.0,0.0,728.0,143.0
40461,2023-08-13 21:00:00,264.77,485.0,108.0,28.0,0.0,822.0,143.0
40462,2023-08-13 22:00:00,265.09,506.0,106.0,27.0,0.0,857.0,144.0
40463,2023-08-13 23:00:00,232.25,422.0,106.0,27.0,0.0,899.0,143.0
