Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42312,2023-10-30 00:00:00,63.89,192.0,113.0,25.0,0.0,2665.0,102.0
42313,2023-10-30 01:00:00,64.61,223.0,130.0,30.0,0.0,3068.0,105.0
42314,2023-10-30 02:00:00,65.75,244.0,134.0,31.0,0.0,3250.0,107.0
42315,2023-10-30 03:00:00,68.65,264.0,147.0,35.0,0.0,3337.0,139.0
42316,2023-10-30 04:00:00,68.66,286.0,159.0,39.0,0.0,3559.0,210.0
42317,2023-10-30 05:00:00,68.15,311.0,211.0,40.0,0.0,4011.0,279.0
42318,2023-10-30 06:00:00,61.95,311.0,242.0,41.0,10.0,4567.0,358.0
42319,2023-10-30 07:00:00,57.51,313.0,242.0,41.0,174.0,4800.0,413.0
42320,2023-10-30 08:00:00,50.8,297.0,225.0,41.0,457.0,5052.0,338.0
42321,2023-10-30 09:00:00,49.35,310.0,227.0,50.0,673.0,5312.0,315.0
42322,2023-10-30 10:00:00,47.06,297.0,229.0,51.0,792.0,5336.0,332.0
42323,2023-10-30 11:00:00,45.4,285.0,235.0,48.0,827.0,5401.0,320.0
42324,2023-10-30 12:00:00,45.62,271.0,255.0,46.0,750.0,5316.0,354.0
42325,2023-10-30 13:00:00,53.22,309.0,270.0,48.0,540.0,5136.0,353.0
42326,2023-10-30 14:00:00,67.53,352.0,294.0,52.0,235.0,4571.0,381.0
42327,2023-10-30 15:00:00,87.18,391.0,319.0,51.0,28.0,3734.0,477.0
42328,2023-10-30 16:00:00,130.58,490.0,450.0,75.0,0.0,2854.0,491.0
42329,2023-10-30 17:00:00,182.21,519.0,535.0,236.0,0.0,2011.0,476.0
42330,2023-10-30 18:00:00,178.04,474.0,402.0,111.0,0.0,1687.0,438.0
42331,2023-10-30 19:00:00,169.8,422.0,330.0,54.0,0.0,1487.0,444.0
42332,2023-10-30 20:00:00,188.16,390.0,316.0,53.0,0.0,1153.0,399.0
42333,2023-10-30 21:00:00,188.25,365.0,312.0,52.0,0.0,1094.0,376.0
42334,2023-10-30 22:00:00,182.16,342.0,304.0,51.0,0.0,1070.0,391.0
42335,2023-10-30 23:00:00,160.19,325.0,212.0,42.0,0.0,1197.0,362.0
