Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,solar,wind,biomass
42696,2023-11-15 00:00:00,124.73,427.0,170.0,35.0,1.0,2134.0,453.0
42697,2023-11-15 01:00:00,131.09,406.0,170.0,35.0,1.0,1906.0,424.0
42698,2023-11-15 02:00:00,154.34,424.0,169.0,35.0,0.0,1520.0,437.0
42699,2023-11-15 03:00:00,183.24,439.0,183.0,36.0,0.0,1181.0,431.0
42700,2023-11-15 04:00:00,211.08,497.0,231.0,44.0,0.0,933.0,574.0
42701,2023-11-15 05:00:00,247.57,609.0,345.0,42.0,0.0,697.0,761.0
42702,2023-11-15 06:00:00,299.96,761.0,431.0,43.0,0.0,470.0,813.0
42703,2023-11-15 07:00:00,311.55,743.0,461.0,43.0,40.0,316.0,813.0
42704,2023-11-15 08:00:00,284.17,650.0,423.0,37.0,201.0,239.0,792.0
42705,2023-11-15 09:00:00,280.04,679.0,389.0,34.0,333.0,176.0,795.0
42706,2023-11-15 10:00:00,275.0,670.0,371.0,34.0,389.0,140.0,797.0
42707,2023-11-15 11:00:00,285.29,693.0,376.0,36.0,339.0,107.0,834.0
42708,2023-11-15 12:00:00,309.14,713.0,397.0,51.0,226.0,96.0,812.0
42709,2023-11-15 13:00:00,310.67,729.0,424.0,51.0,109.0,226.0,816.0
42710,2023-11-15 14:00:00,297.36,770.0,458.0,55.0,31.0,480.0,819.0
42711,2023-11-15 15:00:00,261.89,765.0,474.0,55.0,1.0,864.0,816.0
42712,2023-11-15 16:00:00,237.53,752.0,505.0,54.0,1.0,1161.0,812.0
42713,2023-11-15 17:00:00,219.75,767.0,510.0,55.0,0.0,1454.0,827.0
42714,2023-11-15 18:00:00,202.07,771.0,487.0,55.0,0.0,1783.0,806.0
42715,2023-11-15 19:00:00,174.87,717.0,483.0,56.0,0.0,2204.0,808.0
42716,2023-11-15 20:00:00,147.83,634.0,397.0,51.0,0.0,2619.0,692.0
42717,2023-11-15 21:00:00,115.19,486.0,337.0,48.0,0.0,3002.0,585.0
42718,2023-11-15 22:00:00,95.22,409.0,261.0,35.0,0.0,3230.0,493.0
42719,2023-11-15 23:00:00,82.44,390.0,188.0,41.0,0.0,3543.0,479.0
