Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
41928,2023-10-14 00:00:00,2024-07-17 00:00:00,3.1,407.61,6797.0,948.0,276.0,103.0,0.0,7217.0,260.0
41929,2023-10-14 01:00:00,2024-07-17 00:00:00,3.1,407.98,6737.0,953.0,276.0,102.0,0.0,7142.0,260.0
41930,2023-10-14 02:00:00,2024-07-17 00:00:00,3.1,400.42,6566.0,946.0,277.0,102.0,0.0,7257.0,261.0
41931,2023-10-14 03:00:00,2024-07-17 00:00:00,3.1,402.51,6858.0,954.0,278.0,103.0,0.0,7487.0,262.0
41932,2023-10-14 04:00:00,2024-07-17 00:00:00,3.1,410.39,7350.0,986.0,278.0,108.0,1.0,7678.0,261.0
41933,2023-10-14 05:00:00,2024-07-17 00:00:00,3.1,403.88,7385.0,988.0,278.0,120.0,382.0,7632.0,261.0
41934,2023-10-14 06:00:00,2024-07-17 00:00:00,3.1,384.73,7124.0,972.0,279.0,132.0,1754.0,6939.0,261.0
41935,2023-10-14 07:00:00,2024-07-17 00:00:00,3.1,372.48,7373.0,1068.0,279.0,135.0,3226.0,6534.0,260.0
41936,2023-10-14 08:00:00,2024-07-17 00:00:00,3.1,345.99,7084.0,1021.0,279.0,110.0,4279.0,6675.0,262.0
41937,2023-10-14 09:00:00,2024-07-17 00:00:00,3.1,320.4,6373.0,955.0,279.0,106.0,4791.0,6669.0,261.0
41938,2023-10-14 10:00:00,2024-07-17 00:00:00,3.1,324.82,6702.0,966.0,279.0,106.0,4731.0,6974.0,261.0
41939,2023-10-14 11:00:00,2024-07-17 00:00:00,3.1,343.13,6980.0,961.0,279.0,106.0,4263.0,6687.0,262.0
41940,2023-10-14 12:00:00,2024-07-17 00:00:00,3.1,380.61,7582.0,1036.0,281.0,106.0,3530.0,6110.0,263.0
41941,2023-10-14 13:00:00,2024-07-17 00:00:00,3.1,417.76,8056.0,1073.0,285.0,106.0,2599.0,5715.0,261.0
41942,2023-10-14 14:00:00,2024-07-17 00:00:00,3.1,471.19,8851.0,1128.0,287.0,141.0,1337.0,5355.0,260.0
41943,2023-10-14 15:00:00,2024-07-17 00:00:00,3.1,517.46,9318.0,1144.0,285.0,152.0,289.0,5009.0,268.0
41944,2023-10-14 16:00:00,2024-07-17 00:00:00,3.1,546.69,10245.0,1222.0,288.0,168.0,23.0,4808.0,270.0
41945,2023-10-14 17:00:00,2024-07-17 00:00:00,3.1,541.72,10206.0,1224.0,288.0,170.0,0.0,4966.0,271.0
41946,2023-10-14 18:00:00,2024-07-17 00:00:00,3.1,520.05,9664.0,1209.0,291.0,145.0,0.0,5402.0,270.0
41947,2023-10-14 19:00:00,2024-07-17 00:00:00,3.1,496.62,8744.0,1059.0,292.0,134.0,0.0,5623.0,268.0
41948,2023-10-14 20:00:00,2024-07-17 00:00:00,3.1,504.24,8781.0,1146.0,293.0,107.0,0.0,5421.0,269.0
41949,2023-10-14 21:00:00,2024-07-17 00:00:00,3.1,485.54,8194.0,1166.0,294.0,103.0,0.0,5643.0,269.0
41950,2023-10-14 22:00:00,2024-07-17 00:00:00,3.1,440.28,6770.0,1110.0,293.0,108.0,0.0,6030.0,256.0
41951,2023-10-14 23:00:00,2024-07-17 00:00:00,3.1,417.83,6208.0,1077.0,295.0,115.0,0.0,6268.0,253.0
