Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
39624,2023-07-10 00:00:00,2024-07-17 00:00:00,3.1,679.93,9162.0,1128.0,234.0,124.0,0.0,1296.0,253.0
39625,2023-07-10 01:00:00,2024-07-17 00:00:00,3.1,696.09,9417.0,1121.0,234.0,133.0,0.0,1045.0,257.0
39626,2023-07-10 02:00:00,2024-07-17 00:00:00,3.1,703.62,9540.0,1095.0,233.0,135.0,46.0,894.0,259.0
39627,2023-07-10 03:00:00,2024-07-17 00:00:00,3.1,690.18,9875.0,1259.0,234.0,122.0,413.0,811.0,265.0
39628,2023-07-10 04:00:00,2024-07-17 00:00:00,3.1,661.94,10978.0,1252.0,234.0,132.0,1323.0,769.0,269.0
39629,2023-07-10 05:00:00,2024-07-17 00:00:00,3.1,611.71,11010.0,1345.0,236.0,134.0,2876.0,541.0,275.0
39630,2023-07-10 06:00:00,2024-07-17 00:00:00,3.1,562.96,11007.0,1293.0,235.0,139.0,4669.0,312.0,270.0
39631,2023-07-10 07:00:00,2024-07-17 00:00:00,3.1,528.61,11080.0,1356.0,234.0,142.0,5961.0,330.0,266.0
39632,2023-07-10 08:00:00,2024-07-17 00:00:00,3.1,503.12,10547.0,1170.0,232.0,132.0,6640.0,372.0,266.0
39633,2023-07-10 09:00:00,2024-07-17 00:00:00,3.1,493.82,10466.0,1203.0,231.0,130.0,6948.0,405.0,266.0
39634,2023-07-10 10:00:00,2024-07-17 00:00:00,3.1,488.25,10469.0,1180.0,229.0,130.0,7106.0,488.0,268.0
39635,2023-07-10 11:00:00,2024-07-17 00:00:00,3.1,488.06,10393.0,1189.0,231.0,130.0,7066.0,478.0,273.0
39636,2023-07-10 12:00:00,2024-07-17 00:00:00,3.1,502.6,10640.0,1223.0,216.0,125.0,6578.0,507.0,273.0
39637,2023-07-10 13:00:00,2024-07-17 00:00:00,3.1,533.08,11199.0,1379.0,209.0,123.0,5678.0,501.0,273.0
39638,2023-07-10 14:00:00,2024-07-17 00:00:00,3.1,558.27,11814.0,1413.0,215.0,131.0,4501.0,996.0,274.0
39639,2023-07-10 15:00:00,2024-07-17 00:00:00,3.1,589.5,11928.0,1447.0,221.0,137.0,3037.0,1363.0,276.0
39640,2023-07-10 16:00:00,2024-07-17 00:00:00,3.1,645.58,12601.0,1526.0,225.0,185.0,1828.0,999.0,276.0
39641,2023-07-10 17:00:00,2024-07-17 00:00:00,3.1,692.08,13323.0,1549.0,224.0,200.0,824.0,864.0,274.0
39642,2023-07-10 18:00:00,2024-07-17 00:00:00,3.1,705.48,14154.0,1584.0,227.0,205.0,306.0,1144.0,275.0
39643,2023-07-10 19:00:00,2024-07-17 00:00:00,3.1,706.56,13861.0,1613.0,231.0,197.0,28.0,1332.0,274.0
39644,2023-07-10 20:00:00,2024-07-17 00:00:00,3.1,700.53,12491.0,1579.0,238.0,132.0,0.0,1351.0,270.0
39645,2023-07-10 21:00:00,2024-07-17 00:00:00,3.1,693.13,11325.0,1485.0,244.0,123.0,0.0,1342.0,274.0
39646,2023-07-10 22:00:00,2024-07-17 00:00:00,3.1,672.48,10774.0,1406.0,241.0,120.0,0.0,1699.0,284.0
39647,2023-07-10 23:00:00,2024-07-17 00:00:00,3.1,657.08,10066.0,1198.0,249.0,118.0,0.0,1925.0,280.0
