Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
35208,2023-01-07 00:00:00,2024-07-17 00:00:00,3.1,601.77,9263.0,1405.0,268.0,202.0,0.0,2828.0,242.0
35209,2023-01-07 01:00:00,2024-07-17 00:00:00,3.1,612.36,9141.0,1411.0,266.0,203.0,0.0,2534.0,241.0
35210,2023-01-07 02:00:00,2024-07-17 00:00:00,3.1,626.07,9173.0,1432.0,265.0,203.0,0.0,2235.0,236.0
35211,2023-01-07 03:00:00,2024-07-17 00:00:00,3.1,643.18,9293.0,1437.0,265.0,202.0,0.0,1898.0,242.0
35212,2023-01-07 04:00:00,2024-07-17 00:00:00,3.1,657.97,9584.0,1444.0,269.0,202.0,0.0,1664.0,242.0
35213,2023-01-07 05:00:00,2024-07-17 00:00:00,3.1,680.86,10869.0,1440.0,271.0,203.0,0.0,1473.0,242.0
35214,2023-01-07 06:00:00,2024-07-17 00:00:00,3.1,693.72,11267.0,1437.0,269.0,204.0,4.0,1271.0,240.0
35215,2023-01-07 07:00:00,2024-07-17 00:00:00,3.1,695.42,11988.0,1516.0,264.0,271.0,173.0,1116.0,240.0
35216,2023-01-07 08:00:00,2024-07-17 00:00:00,3.1,677.63,11982.0,1510.0,263.0,299.0,719.0,985.0,242.0
35217,2023-01-07 09:00:00,2024-07-17 00:00:00,3.1,663.1,11915.0,1585.0,263.0,300.0,1245.0,806.0,242.0
35218,2023-01-07 10:00:00,2024-07-17 00:00:00,3.1,650.04,11497.0,1436.0,262.0,304.0,1623.0,704.0,243.0
35219,2023-01-07 11:00:00,2024-07-17 00:00:00,3.1,651.54,11477.0,1443.0,258.0,305.0,1707.0,580.0,241.0
35220,2023-01-07 12:00:00,2024-07-17 00:00:00,3.1,669.41,11774.0,1471.0,259.0,255.0,1395.0,550.0,242.0
35221,2023-01-07 13:00:00,2024-07-17 00:00:00,3.1,692.3,11979.0,1495.0,262.0,248.0,750.0,665.0,242.0
35222,2023-01-07 14:00:00,2024-07-17 00:00:00,3.1,702.86,12575.0,1713.0,262.0,307.0,203.0,923.0,241.0
35223,2023-01-07 15:00:00,2024-07-17 00:00:00,3.1,699.86,13015.0,1832.0,265.0,328.0,6.0,1200.0,242.0
35224,2023-01-07 16:00:00,2024-07-17 00:00:00,3.1,684.99,12949.0,1838.0,266.0,335.0,0.0,1557.0,241.0
35225,2023-01-07 17:00:00,2024-07-17 00:00:00,3.1,666.17,12750.0,1817.0,266.0,336.0,0.0,2008.0,242.0
35226,2023-01-07 18:00:00,2024-07-17 00:00:00,3.1,648.1,12149.0,1702.0,268.0,324.0,0.0,2381.0,241.0
35227,2023-01-07 19:00:00,2024-07-17 00:00:00,3.1,647.67,12049.0,1597.0,270.0,242.0,0.0,2471.0,242.0
35228,2023-01-07 20:00:00,2024-07-17 00:00:00,3.1,633.79,11456.0,1463.0,271.0,228.0,0.0,2715.0,241.0
35229,2023-01-07 21:00:00,2024-07-17 00:00:00,3.1,621.88,10959.0,1464.0,270.0,215.0,0.0,2885.0,242.0
35230,2023-01-07 22:00:00,2024-07-17 00:00:00,3.1,599.95,9842.0,1463.0,273.0,208.0,0.0,3072.0,242.0
35231,2023-01-07 23:00:00,2024-07-17 00:00:00,3.1,578.28,8965.0,1413.0,269.0,197.0,0.0,3293.0,242.0
