Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
39792,2023-07-17 00:00:00,2024-07-17 00:00:00,3.1,649.94,9632.0,1418.0,230.0,112.0,0.0,567.0,255.0
39793,2023-07-17 01:00:00,2024-07-17 00:00:00,3.1,653.51,9725.0,1425.0,231.0,111.0,0.0,509.0,259.0
39794,2023-07-17 02:00:00,2024-07-17 00:00:00,3.1,658.2,9783.0,1406.0,231.0,111.0,14.0,420.0,264.0
39795,2023-07-17 03:00:00,2024-07-17 00:00:00,3.1,645.84,9984.0,1404.0,232.0,109.0,281.0,420.0,269.0
39796,2023-07-17 04:00:00,2024-07-17 00:00:00,3.1,612.86,10680.0,1555.0,216.0,123.0,1004.0,477.0,271.0
39797,2023-07-17 05:00:00,2024-07-17 00:00:00,3.1,568.02,11426.0,1616.0,215.0,124.0,2518.0,319.0,276.0
39798,2023-07-17 06:00:00,2024-07-17 00:00:00,3.1,515.5,11558.0,1536.0,213.0,131.0,4362.0,236.0,274.0
39799,2023-07-17 07:00:00,2024-07-17 00:00:00,3.1,469.73,11029.0,1500.0,214.0,133.0,5554.0,505.0,276.0
39800,2023-07-17 08:00:00,2024-07-17 00:00:00,3.1,432.75,10432.0,1386.0,209.0,120.0,5927.0,1352.0,276.0
39801,2023-07-17 09:00:00,2024-07-17 00:00:00,3.1,417.08,10264.0,1324.0,208.0,112.0,5903.0,1994.0,275.0
39802,2023-07-17 10:00:00,2024-07-17 00:00:00,3.1,405.34,9856.0,1295.0,209.0,112.0,5872.0,2252.0,275.0
39803,2023-07-17 11:00:00,2024-07-17 00:00:00,3.1,407.37,10373.0,1376.0,209.0,111.0,6105.0,2360.0,276.0
39804,2023-07-17 12:00:00,2024-07-17 00:00:00,3.1,425.52,10606.0,1422.0,208.0,112.0,5393.0,2360.0,277.0
39805,2023-07-17 13:00:00,2024-07-17 00:00:00,3.1,444.34,11063.0,1460.0,208.0,113.0,4691.0,2517.0,276.0
39806,2023-07-17 14:00:00,2024-07-17 00:00:00,3.1,458.29,11106.0,1415.0,209.0,122.0,3985.0,2632.0,276.0
39807,2023-07-17 15:00:00,2024-07-17 00:00:00,3.1,498.17,11534.0,1470.0,210.0,128.0,2820.0,2420.0,277.0
39808,2023-07-17 16:00:00,2024-07-17 00:00:00,3.1,556.4,12236.0,1480.0,210.0,167.0,1736.0,1744.0,278.0
39809,2023-07-17 17:00:00,2024-07-17 00:00:00,3.1,609.63,13019.0,1594.0,209.0,172.0,802.0,1264.0,277.0
39810,2023-07-17 18:00:00,2024-07-17 00:00:00,3.1,641.8,13393.0,1583.0,210.0,165.0,277.0,1001.0,276.0
39811,2023-07-17 19:00:00,2024-07-17 00:00:00,3.1,646.98,13298.0,1577.0,209.0,157.0,12.0,1124.0,277.0
39812,2023-07-17 20:00:00,2024-07-17 00:00:00,3.1,617.73,11437.0,1487.0,209.0,154.0,0.0,1541.0,271.0
39813,2023-07-17 21:00:00,2024-07-17 00:00:00,3.1,590.7,9616.0,1354.0,215.0,119.0,0.0,1785.0,279.0
39814,2023-07-17 22:00:00,2024-07-17 00:00:00,3.1,560.97,8975.0,1236.0,234.0,110.0,0.0,2301.0,288.0
39815,2023-07-17 23:00:00,2024-07-17 00:00:00,3.1,540.32,8880.0,1085.0,239.0,108.0,0.0,2835.0,266.0
