Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
36576,2023-03-05 00:00:00,2024-07-17 00:00:00,3.1,597.02,9244.0,1609.0,327.0,303.0,0.0,2792.0,263.0
36577,2023-03-05 01:00:00,2024-07-17 00:00:00,3.1,591.99,9232.0,1602.0,328.0,304.0,0.0,2913.0,264.0
36578,2023-03-05 02:00:00,2024-07-17 00:00:00,3.1,599.73,9337.0,1635.0,324.0,304.0,0.0,2755.0,261.0
36579,2023-03-05 03:00:00,2024-07-17 00:00:00,3.1,598.03,9315.0,1629.0,327.0,304.0,0.0,2788.0,265.0
36580,2023-03-05 04:00:00,2024-07-17 00:00:00,3.1,596.47,9402.0,1643.0,326.0,303.0,0.0,2861.0,261.0
36581,2023-03-05 05:00:00,2024-07-17 00:00:00,3.1,587.25,9470.0,1645.0,322.0,353.0,112.0,2969.0,263.0
36582,2023-03-05 06:00:00,2024-07-17 00:00:00,3.1,572.59,9776.0,1677.0,322.0,346.0,747.0,2905.0,262.0
36583,2023-03-05 07:00:00,2024-07-17 00:00:00,3.1,553.51,10013.0,1710.0,325.0,308.0,1569.0,2848.0,263.0
36584,2023-03-05 08:00:00,2024-07-17 00:00:00,3.1,536.3,10352.0,1715.0,325.0,312.0,2163.0,3030.0,262.0
36585,2023-03-05 09:00:00,2024-07-17 00:00:00,3.1,530.73,10868.0,1713.0,320.0,312.0,2365.0,3322.0,262.0
36586,2023-03-05 10:00:00,2024-07-17 00:00:00,3.1,532.38,11122.0,1782.0,324.0,301.0,2547.0,3238.0,261.0
36587,2023-03-05 11:00:00,2024-07-17 00:00:00,3.1,547.08,11406.0,1835.0,320.0,296.0,2270.0,3103.0,262.0
36588,2023-03-05 12:00:00,2024-07-17 00:00:00,3.1,557.79,11762.0,1861.0,317.0,296.0,2251.0,2905.0,264.0
36589,2023-03-05 13:00:00,2024-07-17 00:00:00,3.1,578.81,11862.0,1804.0,318.0,295.0,2006.0,2460.0,264.0
36590,2023-03-05 14:00:00,2024-07-17 00:00:00,3.1,598.42,12054.0,2056.0,318.0,290.0,1410.0,2419.0,262.0
36591,2023-03-05 15:00:00,2024-07-17 00:00:00,3.1,626.29,12064.0,2106.0,323.0,286.0,590.0,2338.0,262.0
36592,2023-03-05 16:00:00,2024-07-17 00:00:00,3.1,653.93,12487.0,2322.0,328.0,336.0,53.0,2080.0,261.0
36593,2023-03-05 17:00:00,2024-07-17 00:00:00,3.1,658.37,12771.0,2316.0,336.0,344.0,0.0,2070.0,264.0
36594,2023-03-05 18:00:00,2024-07-17 00:00:00,3.1,653.87,13032.0,2299.0,342.0,364.0,0.0,2249.0,264.0
36595,2023-03-05 19:00:00,2024-07-17 00:00:00,3.1,650.8,13011.0,2304.0,345.0,372.0,0.0,2324.0,263.0
36596,2023-03-05 20:00:00,2024-07-17 00:00:00,3.1,647.44,12723.0,2272.0,346.0,371.0,0.0,2353.0,263.0
36597,2023-03-05 21:00:00,2024-07-17 00:00:00,3.1,639.34,12025.0,1986.0,346.0,314.0,0.0,2513.0,262.0
36598,2023-03-05 22:00:00,2024-07-17 00:00:00,3.1,643.92,11813.0,1900.0,338.0,277.0,0.0,2385.0,262.0
36599,2023-03-05 23:00:00,2024-07-17 00:00:00,3.1,643.29,11777.0,1927.0,331.0,286.0,0.0,2381.0,255.0
