Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,biomass
42528,2023-11-08 00:00:00,2024-07-17 00:00:00,3.1,602.37,10418.0,1752.0,351.0,209.0,0.0,3153.0,273.0
42529,2023-11-08 01:00:00,2024-07-17 00:00:00,3.1,595.79,10000.0,1769.0,351.0,200.0,0.0,3179.0,275.0
42530,2023-11-08 02:00:00,2024-07-17 00:00:00,3.1,598.97,10039.0,1762.0,352.0,191.0,0.0,3121.0,271.0
42531,2023-11-08 03:00:00,2024-07-17 00:00:00,3.1,604.94,10390.0,1770.0,355.0,172.0,0.0,3106.0,273.0
42532,2023-11-08 04:00:00,2024-07-17 00:00:00,3.1,613.85,11049.0,1800.0,359.0,151.0,0.0,3109.0,272.0
42533,2023-11-08 05:00:00,2024-07-17 00:00:00,3.1,623.91,12626.0,1969.0,364.0,146.0,28.0,3282.0,270.0
42534,2023-11-08 06:00:00,2024-07-17 00:00:00,3.1,610.32,13245.0,2176.0,365.0,179.0,324.0,3556.0,291.0
42535,2023-11-08 07:00:00,2024-07-17 00:00:00,3.1,585.9,13055.0,2179.0,360.0,143.0,1297.0,3455.0,287.0
42536,2023-11-08 08:00:00,2024-07-17 00:00:00,3.1,560.28,12442.0,1863.0,354.0,97.0,2127.0,3441.0,285.0
42537,2023-11-08 09:00:00,2024-07-17 00:00:00,3.1,545.23,12097.0,1733.0,358.0,83.0,2718.0,3317.0,288.0
42538,2023-11-08 10:00:00,2024-07-17 00:00:00,3.1,528.68,11794.0,1761.0,358.0,81.0,3000.0,3540.0,290.0
42539,2023-11-08 11:00:00,2024-07-17 00:00:00,3.1,549.51,12546.0,1770.0,362.0,117.0,2672.0,3384.0,290.0
42540,2023-11-08 12:00:00,2024-07-17 00:00:00,3.1,570.51,12975.0,1848.0,359.0,132.0,1997.0,3391.0,288.0
42541,2023-11-08 13:00:00,2024-07-17 00:00:00,3.1,595.34,13125.0,2023.0,358.0,183.0,1034.0,3382.0,288.0
42542,2023-11-08 14:00:00,2024-07-17 00:00:00,3.1,622.88,13652.0,2143.0,359.0,201.0,330.0,3256.0,287.0
42543,2023-11-08 15:00:00,2024-07-17 00:00:00,3.1,630.43,14229.0,2156.0,360.0,222.0,33.0,3443.0,287.0
42544,2023-11-08 16:00:00,2024-07-17 00:00:00,3.1,621.62,14071.0,2153.0,359.0,256.0,0.0,3688.0,289.0
42545,2023-11-08 17:00:00,2024-07-17 00:00:00,3.1,608.62,13520.0,2171.0,361.0,279.0,0.0,3920.0,289.0
42546,2023-11-08 18:00:00,2024-07-17 00:00:00,3.1,601.82,13509.0,2179.0,363.0,286.0,0.0,4145.0,288.0
42547,2023-11-08 19:00:00,2024-07-17 00:00:00,3.1,599.56,13145.0,2119.0,365.0,285.0,0.0,4100.0,289.0
42548,2023-11-08 20:00:00,2024-07-17 00:00:00,3.1,603.27,12954.0,1966.0,363.0,278.0,0.0,3939.0,289.0
42549,2023-11-08 21:00:00,2024-07-17 00:00:00,3.1,599.27,12049.0,1826.0,365.0,218.0,0.0,3823.0,282.0
42550,2023-11-08 22:00:00,2024-07-17 00:00:00,3.1,580.84,10691.0,1820.0,364.0,213.0,0.0,3860.0,281.0
42551,2023-11-08 23:00:00,2024-07-17 00:00:00,3.1,577.37,10404.0,1804.0,366.0,214.0,0.0,3848.0,275.0
