UTC time,coal,nat_gas,oil,hydro,solar,wind,biomass,geothermal,unknown
2023-01-25 00:00:00,142.0,464.0,0.0,1069.0,0.0,504.0,80.0,6.0,30.0
2023-01-25 01:00:00,142.0,463.0,0.0,1052.0,0.0,491.0,80.0,6.0,30.0
2023-01-25 02:00:00,142.0,462.0,0.0,1067.0,0.0,496.0,80.0,6.0,30.0
2023-01-25 03:00:00,142.0,463.0,0.0,1078.0,0.0,527.0,80.0,6.0,30.0
2023-01-25 04:00:00,142.0,461.0,0.0,1199.0,0.0,534.0,80.0,6.0,30.0
2023-01-25 05:00:00,142.0,460.0,0.0,1223.0,0.0,551.0,80.0,6.0,30.0
2023-01-25 06:00:00,142.0,460.0,0.0,1206.0,1.0,567.0,80.0,6.0,30.0
2023-01-25 07:00:00,142.0,461.0,0.0,1222.0,4.0,585.0,79.0,6.0,30.0
2023-01-25 08:00:00,140.0,461.0,0.0,1245.0,8.0,547.0,80.0,6.0,30.0
2023-01-25 09:00:00,141.0,461.0,0.0,1237.0,12.0,537.0,80.0,6.0,30.0
2023-01-25 10:00:00,140.0,462.0,0.0,1225.0,14.0,530.0,80.0,6.0,30.0
2023-01-25 11:00:00,140.0,461.0,0.0,1234.0,14.0,540.0,80.0,6.0,30.0
2023-01-25 12:00:00,141.0,461.0,0.0,1186.0,12.0,553.0,80.0,6.0,29.0
2023-01-25 13:00:00,141.0,461.0,0.0,1247.0,8.0,551.0,80.0,6.0,30.0
2023-01-25 14:00:00,140.0,462.0,0.0,1268.0,4.0,544.0,80.0,6.0,30.0
2023-01-25 15:00:00,140.0,462.0,0.0,1337.0,0.0,544.0,80.0,6.0,30.0
2023-01-25 16:00:00,140.0,462.0,0.0,1304.0,0.0,551.0,80.0,6.0,30.0
2023-01-25 17:00:00,142.0,461.0,0.0,1296.0,0.0,547.0,80.0,6.0,30.0
2023-01-25 18:00:00,142.0,461.0,0.0,1264.0,0.0,587.0,80.0,6.0,30.0
2023-01-25 19:00:00,143.0,461.0,0.0,1254.0,0.0,583.0,80.0,6.0,30.0
2023-01-25 20:00:00,143.0,462.0,0.0,1228.0,0.0,577.0,80.0,6.0,30.0
2023-01-25 21:00:00,143.0,462.0,0.0,1235.0,0.0,558.0,80.0,6.0,30.0
2023-01-25 22:00:00,142.0,463.0,0.0,1210.0,0.0,526.0,80.0,6.0,30.0
2023-01-25 23:00:00,143.0,464.0,0.0,961.0,0.0,508.0,79.0,6.0,30.0
