Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
39504,2023-07-05 00:00:00,2024-07-17 00:00:00,3.1,492.12,3078.0,1598.0,216.0,1440.0,591.0,113.0
39505,2023-07-05 01:00:00,2024-07-17 00:00:00,3.1,534.98,3673.0,1643.0,219.0,1313.0,452.0,116.0
39506,2023-07-05 02:00:00,2024-07-17 00:00:00,3.1,588.6,4097.0,1644.0,216.0,796.0,423.0,117.0
39507,2023-07-05 03:00:00,2024-07-17 00:00:00,3.1,645.9,4240.0,1617.0,217.0,122.0,448.0,122.0
39508,2023-07-05 04:00:00,2024-07-17 00:00:00,3.1,655.86,4266.0,1608.0,217.0,0.0,468.0,122.0
39509,2023-07-05 05:00:00,2024-07-17 00:00:00,3.1,652.74,4118.0,1580.0,215.0,0.0,471.0,122.0
39510,2023-07-05 06:00:00,2024-07-17 00:00:00,3.1,658.32,3985.0,1460.0,217.0,0.0,411.0,123.0
39511,2023-07-05 07:00:00,2024-07-17 00:00:00,3.1,666.53,3973.0,1421.0,218.0,0.0,340.0,122.0
39512,2023-07-05 08:00:00,2024-07-17 00:00:00,3.1,652.88,3915.0,1351.0,215.0,0.0,475.0,125.0
39513,2023-07-05 09:00:00,2024-07-17 00:00:00,3.1,642.04,3632.0,1354.0,215.0,0.0,499.0,126.0
39514,2023-07-05 10:00:00,2024-07-17 00:00:00,3.1,674.59,3872.0,1343.0,217.0,0.0,267.0,127.0
39515,2023-07-05 11:00:00,2024-07-17 00:00:00,3.1,662.5,3660.0,1384.0,218.0,0.0,312.0,126.0
39516,2023-07-05 12:00:00,2024-07-17 00:00:00,3.1,677.82,3743.0,1373.0,217.0,1.0,202.0,131.0
39517,2023-07-05 13:00:00,2024-07-17 00:00:00,3.1,675.66,3795.0,1317.0,220.0,92.0,158.0,130.0
39518,2023-07-05 14:00:00,2024-07-17 00:00:00,3.1,595.89,3507.0,1127.0,215.0,800.0,199.0,129.0
39519,2023-07-05 15:00:00,2024-07-17 00:00:00,3.1,513.71,2908.0,1118.0,219.0,1402.0,246.0,128.0
39520,2023-07-05 16:00:00,2024-07-17 00:00:00,3.1,500.51,2884.0,1152.0,218.0,1571.0,234.0,124.0
39521,2023-07-05 17:00:00,2024-07-17 00:00:00,3.1,496.59,2820.0,1137.0,220.0,1632.0,182.0,122.0
39522,2023-07-05 18:00:00,2024-07-17 00:00:00,3.1,520.69,3381.0,1085.0,218.0,1656.0,204.0,119.0
39523,2023-07-05 19:00:00,2024-07-17 00:00:00,3.1,523.93,3547.0,1192.0,219.0,1676.0,230.0,116.0
39524,2023-07-05 20:00:00,2024-07-17 00:00:00,3.1,527.14,3636.0,1420.0,219.0,1676.0,221.0,117.0
39525,2023-07-05 21:00:00,2024-07-17 00:00:00,3.1,528.69,3662.0,1459.0,221.0,1630.0,251.0,114.0
39526,2023-07-05 22:00:00,2024-07-17 00:00:00,3.1,521.78,3586.0,1422.0,220.0,1528.0,404.0,113.0
39527,2023-07-05 23:00:00,2024-07-17 00:00:00,3.1,522.98,3714.0,1409.0,217.0,1468.0,521.0,113.0
