Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
35088,2023-01-02 00:00:00,2024-07-17 00:00:00,3.1,589.19,3933.0,1587.0,48.0,8.0,1268.0,129.0
35089,2023-01-02 01:00:00,2024-07-17 00:00:00,3.1,587.57,3917.0,1639.0,51.0,0.0,1277.0,129.0
35090,2023-01-02 02:00:00,2024-07-17 00:00:00,3.1,585.7,4047.0,1570.0,44.0,0.0,1371.0,128.0
35091,2023-01-02 03:00:00,2024-07-17 00:00:00,3.1,573.0,3943.0,1613.0,48.0,0.0,1477.0,129.0
35092,2023-01-02 04:00:00,2024-07-17 00:00:00,3.1,578.44,3994.0,1558.0,49.0,0.0,1437.0,128.0
35093,2023-01-02 05:00:00,2024-07-17 00:00:00,3.1,558.73,3864.0,1443.0,51.0,0.0,1645.0,127.0
35094,2023-01-02 06:00:00,2024-07-17 00:00:00,3.1,543.03,3620.0,1433.0,48.0,0.0,1733.0,129.0
35095,2023-01-02 07:00:00,2024-07-17 00:00:00,3.1,541.68,3532.0,1381.0,48.0,0.0,1709.0,127.0
35096,2023-01-02 08:00:00,2024-07-17 00:00:00,3.1,552.68,3488.0,1394.0,49.0,0.0,1547.0,128.0
35097,2023-01-02 09:00:00,2024-07-17 00:00:00,3.1,546.36,3415.0,1353.0,48.0,0.0,1593.0,128.0
35098,2023-01-02 10:00:00,2024-07-17 00:00:00,3.1,536.74,3457.0,1351.0,46.0,0.0,1737.0,127.0
35099,2023-01-02 11:00:00,2024-07-17 00:00:00,3.1,538.73,3473.0,1343.0,46.0,0.0,1721.0,127.0
35100,2023-01-02 12:00:00,2024-07-17 00:00:00,3.1,540.26,3477.0,1379.0,47.0,0.0,1699.0,126.0
35101,2023-01-02 13:00:00,2024-07-17 00:00:00,3.1,541.34,3551.0,1466.0,46.0,0.0,1717.0,127.0
35102,2023-01-02 14:00:00,2024-07-17 00:00:00,3.1,518.75,3147.0,1494.0,46.0,0.0,1783.0,127.0
35103,2023-01-02 15:00:00,2024-07-17 00:00:00,3.1,513.35,3102.0,1475.0,45.0,0.0,1828.0,126.0
35104,2023-01-02 16:00:00,2024-07-17 00:00:00,3.1,512.96,3144.0,1465.0,44.0,6.0,1855.0,127.0
35105,2023-01-02 17:00:00,2024-07-17 00:00:00,3.1,494.74,3065.0,1366.0,46.0,42.0,2018.0,128.0
35106,2023-01-02 18:00:00,2024-07-17 00:00:00,3.1,501.82,3234.0,1379.0,43.0,167.0,1918.0,129.0
35107,2023-01-02 19:00:00,2024-07-17 00:00:00,3.1,516.2,3528.0,1416.0,46.0,318.0,1754.0,130.0
35108,2023-01-02 20:00:00,2024-07-17 00:00:00,3.1,534.94,3814.0,1359.0,43.0,490.0,1499.0,129.0
35109,2023-01-02 21:00:00,2024-07-17 00:00:00,3.1,550.12,3924.0,1379.0,47.0,518.0,1316.0,132.0
35110,2023-01-02 22:00:00,2024-07-17 00:00:00,3.1,578.78,4138.0,1509.0,42.0,441.0,1095.0,134.0
35111,2023-01-02 23:00:00,2024-07-17 00:00:00,3.1,627.91,4429.0,1567.0,45.0,247.0,767.0,134.0
