UTC time,coal,nat_gas,hydro,solar,wind,other
2023-08-13 00:00:00,3950.0,1608.0,172.0,650.0,1062.0,119.0
2023-08-13 01:00:00,4285.0,1771.0,169.0,436.0,829.0,119.0
2023-08-13 02:00:00,4384.0,1797.0,169.0,119.0,843.0,122.0
2023-08-13 03:00:00,4058.0,1796.0,167.0,4.0,1161.0,125.0
2023-08-13 04:00:00,3596.0,1804.0,168.0,0.0,1542.0,128.0
2023-08-13 05:00:00,3491.0,1783.0,168.0,0.0,1535.0,128.0
2023-08-13 06:00:00,3583.0,1729.0,166.0,0.0,1348.0,130.0
2023-08-13 07:00:00,3489.0,1548.0,169.0,0.0,1238.0,133.0
2023-08-13 08:00:00,3066.0,1411.0,166.0,0.0,1288.0,134.0
2023-08-13 09:00:00,3034.0,1405.0,170.0,0.0,1106.0,136.0
2023-08-13 10:00:00,3268.0,1390.0,172.0,0.0,878.0,135.0
2023-08-13 11:00:00,3409.0,1344.0,173.0,0.0,860.0,134.0
2023-08-13 12:00:00,3430.0,1345.0,171.0,0.0,820.0,137.0
2023-08-13 13:00:00,3595.0,1327.0,172.0,6.0,753.0,139.0
2023-08-13 14:00:00,3598.0,1235.0,167.0,301.0,648.0,137.0
2023-08-13 15:00:00,3167.0,1099.0,168.0,895.0,636.0,135.0
2023-08-13 16:00:00,2900.0,1086.0,169.0,1186.0,534.0,128.0
2023-08-13 17:00:00,3343.0,1175.0,169.0,1347.0,446.0,127.0
2023-08-13 18:00:00,3570.0,1288.0,167.0,1310.0,518.0,125.0
2023-08-13 19:00:00,3860.0,1378.0,167.0,1316.0,559.0,123.0
2023-08-13 20:00:00,4042.0,1648.0,167.0,1257.0,654.0,121.0
2023-08-13 21:00:00,4040.0,1729.0,169.0,1413.0,673.0,122.0
2023-08-13 22:00:00,4210.0,1863.0,165.0,1133.0,525.0,120.0
2023-08-13 23:00:00,4294.0,1885.0,167.0,1086.0,589.0,116.0
