UTC time,coal,nat_gas,hydro,solar,wind,other
2023-05-20 00:00:00,1298.0,1439.0,247.0,1278.0,299.0,124.0
2023-05-20 01:00:00,1200.0,1391.0,248.0,1033.0,453.0,124.0
2023-05-20 02:00:00,1473.0,1524.0,246.0,458.0,713.0,125.0
2023-05-20 03:00:00,1630.0,1655.0,246.0,34.0,920.0,128.0
2023-05-20 04:00:00,1250.0,1606.0,246.0,0.0,1045.0,129.0
2023-05-20 05:00:00,1124.0,1536.0,248.0,0.0,844.0,131.0
2023-05-20 06:00:00,1064.0,1537.0,247.0,0.0,730.0,133.0
2023-05-20 07:00:00,991.0,1455.0,245.0,0.0,621.0,135.0
2023-05-20 08:00:00,907.0,1475.0,247.0,0.0,494.0,136.0
2023-05-20 09:00:00,971.0,1452.0,246.0,0.0,354.0,137.0
2023-05-20 10:00:00,964.0,1449.0,245.0,0.0,260.0,138.0
2023-05-20 11:00:00,916.0,1445.0,247.0,0.0,268.0,137.0
2023-05-20 12:00:00,908.0,1446.0,246.0,0.0,287.0,138.0
2023-05-20 13:00:00,916.0,1411.0,246.0,54.0,346.0,137.0
2023-05-20 14:00:00,877.0,1121.0,244.0,584.0,354.0,137.0
2023-05-20 15:00:00,764.0,760.0,241.0,1221.0,266.0,135.0
2023-05-20 16:00:00,782.0,643.0,242.0,1435.0,235.0,130.0
2023-05-20 17:00:00,738.0,649.0,240.0,1497.0,180.0,128.0
2023-05-20 18:00:00,714.0,647.0,238.0,1540.0,151.0,126.0
2023-05-20 19:00:00,713.0,673.0,239.0,1543.0,137.0,125.0
2023-05-20 20:00:00,748.0,757.0,238.0,1469.0,148.0,122.0
2023-05-20 21:00:00,1196.0,911.0,231.0,1208.0,180.0,124.0
2023-05-20 22:00:00,1596.0,1054.0,243.0,1083.0,170.0,120.0
2023-05-20 23:00:00,1445.0,1261.0,242.0,1058.0,180.0,120.0
