Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
39984,2023-07-25 00:00:00,2024-07-17 00:00:00,3.1,454.94,4091.0,1547.0,237.0,1266.0,955.0,14.0
39985,2023-07-25 01:00:00,2024-07-17 00:00:00,3.1,499.17,4233.0,1624.0,234.0,1126.0,434.0,16.0
39986,2023-07-25 02:00:00,2024-07-17 00:00:00,3.1,495.21,4295.0,1586.0,236.0,608.0,1054.0,15.0
39987,2023-07-25 03:00:00,2024-07-17 00:00:00,3.1,558.33,4238.0,1620.0,235.0,55.0,695.0,21.0
39988,2023-07-25 04:00:00,2024-07-17 00:00:00,3.1,552.63,4202.0,1642.0,235.0,0.0,800.0,20.0
39989,2023-07-25 05:00:00,2024-07-17 00:00:00,3.1,580.78,4347.0,1585.0,231.0,0.0,535.0,22.0
39990,2023-07-25 06:00:00,2024-07-17 00:00:00,3.1,585.16,4394.0,1527.0,236.0,0.0,515.0,22.0
39991,2023-07-25 07:00:00,2024-07-17 00:00:00,3.1,543.57,3974.0,1458.0,233.0,0.0,885.0,21.0
39992,2023-07-25 08:00:00,2024-07-17 00:00:00,3.1,543.33,3877.0,1374.0,236.0,0.0,873.0,22.0
39993,2023-07-25 09:00:00,2024-07-17 00:00:00,3.1,519.48,3447.0,1377.0,235.0,0.0,967.0,21.0
39994,2023-07-25 10:00:00,2024-07-17 00:00:00,3.1,520.02,3291.0,1384.0,234.0,0.0,888.0,24.0
39995,2023-07-25 11:00:00,2024-07-17 00:00:00,3.1,525.43,3264.0,1377.0,237.0,0.0,815.0,23.0
39996,2023-07-25 12:00:00,2024-07-17 00:00:00,3.1,515.35,3112.0,1387.0,234.0,0.0,855.0,25.0
39997,2023-07-25 13:00:00,2024-07-17 00:00:00,3.1,518.94,3227.0,1389.0,235.0,28.0,840.0,24.0
39998,2023-07-25 14:00:00,2024-07-17 00:00:00,3.1,473.64,3226.0,1273.0,236.0,574.0,867.0,24.0
39999,2023-07-25 15:00:00,2024-07-17 00:00:00,3.1,400.14,2963.0,1168.0,237.0,1309.0,1040.0,21.0
40000,2023-07-25 16:00:00,2024-07-17 00:00:00,3.1,375.25,2870.0,1202.0,241.0,1518.0,1177.0,19.0
40001,2023-07-25 17:00:00,2024-07-17 00:00:00,3.1,336.3,2603.0,1154.0,237.0,1529.0,1642.0,18.0
40002,2023-07-25 18:00:00,2024-07-17 00:00:00,3.1,323.93,2344.0,1254.0,240.0,1580.0,1527.0,17.0
40003,2023-07-25 19:00:00,2024-07-17 00:00:00,3.1,324.4,2427.0,1343.0,240.0,1557.0,1663.0,16.0
40004,2023-07-25 20:00:00,2024-07-17 00:00:00,3.1,348.49,2769.0,1425.0,240.0,1317.0,1811.0,16.0
40005,2023-07-25 21:00:00,2024-07-17 00:00:00,3.1,390.01,3509.0,1451.0,239.0,1113.0,1909.0,14.0
40006,2023-07-25 22:00:00,2024-07-17 00:00:00,3.1,402.55,3681.0,1467.0,239.0,1033.0,1884.0,14.0
40007,2023-07-25 23:00:00,2024-07-17 00:00:00,3.1,410.95,3768.0,1590.0,235.0,915.0,1898.0,15.0
