Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
39816,2023-07-18 00:00:00,222.42,761.0,4436.0,3907.0,213.0,613.0,78.0,18.0
39817,2023-07-18 01:00:00,223.33,762.0,4345.0,3908.0,225.0,534.0,49.0,20.0
39818,2023-07-18 02:00:00,234.82,761.0,4544.0,3903.0,225.0,197.0,22.0,20.0
39819,2023-07-18 03:00:00,234.06,762.0,4427.0,3897.0,224.0,145.0,45.0,19.0
39820,2023-07-18 04:00:00,235.06,761.0,4316.0,3862.0,186.0,71.0,61.0,2.0
39821,2023-07-18 05:00:00,234.11,714.0,4049.0,3874.0,9.0,3.0,68.0,0.0
39822,2023-07-18 06:00:00,229.63,698.0,3859.0,3883.0,6.0,0.0,82.0,0.0
39823,2023-07-18 07:00:00,220.56,654.0,3503.0,3908.0,6.0,0.0,59.0,0.0
39824,2023-07-18 08:00:00,217.26,659.0,3297.0,3921.0,5.0,0.0,38.0,0.0
39825,2023-07-18 09:00:00,212.6,661.0,3035.0,3919.0,6.0,0.0,24.0,0.0
39826,2023-07-18 10:00:00,205.73,600.0,2911.0,3921.0,6.0,0.0,14.0,0.0
39827,2023-07-18 11:00:00,194.15,480.0,2790.0,3914.0,4.0,0.0,8.0,0.0
39828,2023-07-18 12:00:00,194.52,506.0,2736.0,3932.0,5.0,0.0,2.0,0.0
39829,2023-07-18 13:00:00,204.43,643.0,2727.0,3951.0,5.0,0.0,0.0,0.0
39830,2023-07-18 14:00:00,192.34,493.0,2710.0,3953.0,5.0,0.0,0.0,0.0
39831,2023-07-18 15:00:00,187.66,508.0,2686.0,3949.0,5.0,205.0,0.0,0.0
39832,2023-07-18 16:00:00,190.71,478.0,2951.0,3931.0,0.0,270.0,0.0,0.0
39833,2023-07-18 17:00:00,207.44,600.0,3214.0,3905.0,0.0,212.0,0.0,0.0
39834,2023-07-18 18:00:00,212.91,680.0,3434.0,3901.0,0.0,380.0,0.0,0.0
39835,2023-07-18 19:00:00,219.73,755.0,3687.0,3916.0,0.0,462.0,0.0,0.0
39836,2023-07-18 20:00:00,220.26,737.0,3788.0,3914.0,0.0,465.0,2.0,0.0
39837,2023-07-18 21:00:00,223.57,761.0,3997.0,3910.0,45.0,456.0,33.0,0.0
39838,2023-07-18 22:00:00,220.51,761.0,3996.0,3908.0,189.0,453.0,21.0,0.0
39839,2023-07-18 23:00:00,224.48,724.0,4461.0,3908.0,207.0,463.0,41.0,0.0
