UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-05-14 00:00:00,235.0,2308.0,2709.0,40.0,455.0,31.0,0.0
2023-05-14 01:00:00,234.0,2661.0,2712.0,46.0,360.0,27.0,1.0
2023-05-14 02:00:00,237.0,3307.0,2710.0,187.0,115.0,34.0,24.0
2023-05-14 03:00:00,257.0,3753.0,2710.0,186.0,10.0,41.0,25.0
2023-05-14 04:00:00,352.0,3847.0,2709.0,186.0,1.0,48.0,24.0
2023-05-14 05:00:00,355.0,4633.0,2707.0,187.0,0.0,15.0,4.0
2023-05-14 06:00:00,303.0,3202.0,2709.0,186.0,0.0,5.0,0.0
2023-05-14 07:00:00,259.0,2945.0,2713.0,183.0,0.0,0.0,0.0
2023-05-14 08:00:00,234.0,2884.0,2717.0,40.0,0.0,6.0,0.0
2023-05-14 09:00:00,236.0,2875.0,2710.0,6.0,0.0,42.0,0.0
2023-05-14 10:00:00,234.0,2769.0,2722.0,7.0,0.0,51.0,0.0
2023-05-14 11:00:00,235.0,2493.0,2721.0,7.0,0.0,23.0,5.0
2023-05-14 12:00:00,235.0,2451.0,2725.0,6.0,0.0,4.0,4.0
2023-05-14 13:00:00,235.0,2455.0,2723.0,6.0,5.0,0.0,9.0
2023-05-14 14:00:00,235.0,1837.0,2730.0,7.0,176.0,0.0,1.0
2023-05-14 15:00:00,234.0,1187.0,2726.0,7.0,406.0,1.0,0.0
2023-05-14 16:00:00,156.0,1096.0,2718.0,7.0,486.0,2.0,0.0
2023-05-14 17:00:00,144.0,1186.0,2728.0,0.0,515.0,6.0,0.0
2023-05-14 18:00:00,135.0,1392.0,2750.0,0.0,520.0,1.0,0.0
2023-05-14 19:00:00,135.0,1629.0,2758.0,0.0,517.0,0.0,0.0
2023-05-14 20:00:00,135.0,1885.0,2763.0,0.0,512.0,0.0,0.0
2023-05-14 21:00:00,139.0,2066.0,2768.0,0.0,512.0,62.0,0.0
2023-05-14 22:00:00,135.0,2266.0,2767.0,0.0,504.0,86.0,0.0
2023-05-14 23:00:00,193.0,2541.0,2763.0,0.0,426.0,36.0,0.0
