Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
41232,2023-09-15 00:00:00,212.16,958.0,2928.0,3982.0,71.0,602.0,16.0,11.0
41233,2023-09-15 01:00:00,227.51,1155.0,2926.0,3971.0,72.0,495.0,13.0,10.0
41234,2023-09-15 02:00:00,230.88,1113.0,2959.0,3981.0,72.0,291.0,6.0,11.0
41235,2023-09-15 03:00:00,231.08,1112.0,2989.0,3984.0,72.0,289.0,12.0,10.0
41236,2023-09-15 04:00:00,231.06,1098.0,2794.0,3975.0,72.0,148.0,15.0,11.0
41237,2023-09-15 05:00:00,238.5,1143.0,2843.0,3990.0,72.0,0.0,16.0,8.0
41238,2023-09-15 06:00:00,239.61,1133.0,2970.0,3992.0,71.0,6.0,8.0,0.0
41239,2023-09-15 07:00:00,232.96,1013.0,3006.0,3984.0,73.0,0.0,3.0,0.0
41240,2023-09-15 08:00:00,216.07,779.0,2956.0,3994.0,73.0,0.0,0.0,0.0
41241,2023-09-15 09:00:00,206.88,768.0,2668.0,3991.0,72.0,94.0,0.0,0.0
41242,2023-09-15 10:00:00,203.73,768.0,2523.0,3986.0,73.0,94.0,3.0,0.0
41243,2023-09-15 11:00:00,198.77,706.0,2523.0,3991.0,73.0,94.0,9.0,0.0
41244,2023-09-15 12:00:00,200.4,703.0,2565.0,3999.0,38.0,95.0,2.0,0.0
41245,2023-09-15 13:00:00,213.93,740.0,2969.0,3988.0,39.0,28.0,0.0,0.0
41246,2023-09-15 14:00:00,222.76,851.0,2986.0,3987.0,38.0,0.0,1.0,0.0
41247,2023-09-15 15:00:00,200.58,714.0,2552.0,3996.0,39.0,112.0,0.0,0.0
41248,2023-09-15 16:00:00,166.91,626.0,1695.0,3982.0,38.0,267.0,0.0,0.0
41249,2023-09-15 17:00:00,167.83,612.0,1786.0,3985.0,38.0,288.0,0.0,0.0
41250,2023-09-15 18:00:00,186.61,710.0,2119.0,3974.0,38.0,252.0,0.0,0.0
41251,2023-09-15 19:00:00,183.46,723.0,1963.0,3973.0,38.0,257.0,0.0,0.0
41252,2023-09-15 20:00:00,190.61,755.0,2180.0,3973.0,65.0,269.0,0.0,0.0
41253,2023-09-15 21:00:00,188.22,680.0,2415.0,3954.0,71.0,373.0,0.0,0.0
41254,2023-09-15 22:00:00,202.16,775.0,2784.0,3964.0,68.0,418.0,0.0,0.0
41255,2023-09-15 23:00:00,214.42,855.0,3087.0,3975.0,72.0,387.0,0.0,11.0
