UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-07-26 00:00:00,1242.0,3239.0,3837.0,224.0,400.0,33.0,0.0
2023-07-26 01:00:00,1225.0,3341.0,3829.0,225.0,494.0,16.0,0.0
2023-07-26 02:00:00,1240.0,3355.0,3836.0,225.0,210.0,24.0,0.0
2023-07-26 03:00:00,1241.0,3534.0,3835.0,228.0,9.0,9.0,0.0
2023-07-26 04:00:00,1218.0,3332.0,3824.0,225.0,0.0,7.0,0.0
2023-07-26 05:00:00,1132.0,3403.0,3838.0,186.0,0.0,6.0,0.0
2023-07-26 06:00:00,1204.0,3349.0,3830.0,188.0,0.0,10.0,0.0
2023-07-26 07:00:00,1094.0,3133.0,3846.0,41.0,0.0,12.0,0.0
2023-07-26 08:00:00,1189.0,2762.0,3846.0,39.0,0.0,3.0,0.0
2023-07-26 09:00:00,1182.0,2687.0,3837.0,40.0,0.0,0.0,0.0
2023-07-26 10:00:00,1185.0,2569.0,3848.0,40.0,0.0,0.0,0.0
2023-07-26 11:00:00,1169.0,2493.0,3862.0,0.0,0.0,0.0,0.0
2023-07-26 12:00:00,1184.0,2365.0,3859.0,0.0,0.0,0.0,0.0
2023-07-26 13:00:00,1161.0,2358.0,3850.0,0.0,0.0,0.0,0.0
2023-07-26 14:00:00,917.0,1883.0,3856.0,0.0,105.0,2.0,0.0
2023-07-26 15:00:00,1111.0,1967.0,3854.0,0.0,85.0,1.0,0.0
2023-07-26 16:00:00,1113.0,2097.0,3837.0,0.0,201.0,0.0,0.0
2023-07-26 17:00:00,1214.0,2266.0,3837.0,0.0,258.0,0.0,0.0
2023-07-26 18:00:00,1221.0,2717.0,3832.0,0.0,380.0,0.0,0.0
2023-07-26 19:00:00,1209.0,2898.0,3821.0,32.0,432.0,0.0,0.0
2023-07-26 20:00:00,1268.0,3155.0,3812.0,39.0,418.0,0.0,0.0
2023-07-26 21:00:00,1272.0,3311.0,3797.0,38.0,412.0,47.0,0.0
2023-07-26 22:00:00,1270.0,3599.0,3808.0,50.0,411.0,37.0,0.0
2023-07-26 23:00:00,1221.0,3688.0,3799.0,223.0,408.0,15.0,0.0
