UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-02-08 00:00:00,358.0,1263.0,4004.0,0.0,378.0,0.0,17.0
2023-02-08 01:00:00,414.0,1987.0,3989.0,0.0,101.0,3.0,0.0
2023-02-08 02:00:00,507.0,2231.0,3981.0,0.0,0.0,20.0,0.0
2023-02-08 03:00:00,552.0,2231.0,3987.0,0.0,10.0,53.0,0.0
2023-02-08 04:00:00,516.0,2169.0,3997.0,0.0,10.0,48.0,0.0
2023-02-08 05:00:00,519.0,2186.0,4000.0,0.0,0.0,20.0,0.0
2023-02-08 06:00:00,516.0,2199.0,3993.0,0.0,0.0,2.0,0.0
2023-02-08 07:00:00,513.0,2061.0,4004.0,0.0,0.0,0.0,0.0
2023-02-08 08:00:00,486.0,2016.0,4006.0,0.0,0.0,1.0,0.0
2023-02-08 09:00:00,461.0,2023.0,4009.0,0.0,0.0,32.0,0.0
2023-02-08 10:00:00,460.0,2057.0,4008.0,0.0,0.0,21.0,0.0
2023-02-08 11:00:00,508.0,2078.0,4008.0,0.0,0.0,9.0,0.0
2023-02-08 12:00:00,513.0,2136.0,4011.0,0.0,0.0,13.0,0.0
2023-02-08 13:00:00,471.0,2388.0,4015.0,0.0,0.0,11.0,0.0
2023-02-08 14:00:00,428.0,2539.0,4009.0,13.0,10.0,23.0,1.0
2023-02-08 15:00:00,245.0,2515.0,4013.0,0.0,43.0,23.0,0.0
2023-02-08 16:00:00,306.0,2554.0,4011.0,0.0,227.0,7.0,0.0
2023-02-08 17:00:00,301.0,2211.0,4009.0,0.0,344.0,0.0,0.0
2023-02-08 18:00:00,231.0,1736.0,4004.0,0.0,357.0,0.0,0.0
2023-02-08 19:00:00,281.0,1342.0,3999.0,0.0,348.0,5.0,0.0
2023-02-08 20:00:00,316.0,1138.0,3998.0,1.0,337.0,2.0,0.0
2023-02-08 21:00:00,342.0,1110.0,3999.0,0.0,338.0,1.0,0.0
2023-02-08 22:00:00,323.0,859.0,3994.0,0.0,349.0,0.0,0.0
2023-02-08 23:00:00,307.0,931.0,3990.0,0.0,359.0,4.0,0.0
