Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
38736,2023-06-03 00:00:00,197.65,140.0,3166.0,2624.0,23.0,495.0,17.0,0.0
38737,2023-06-03 01:00:00,212.13,140.0,3689.0,2624.0,40.0,418.0,25.0,0.0
38738,2023-06-03 02:00:00,226.21,138.0,4141.0,2614.0,188.0,187.0,6.0,24.0
38739,2023-06-03 03:00:00,240.86,188.0,4456.0,2623.0,188.0,17.0,1.0,25.0
38740,2023-06-03 04:00:00,239.77,141.0,4548.0,2621.0,188.0,0.0,2.0,25.0
38741,2023-06-03 05:00:00,238.68,135.0,4552.0,2622.0,188.0,0.0,2.0,9.0
38742,2023-06-03 06:00:00,243.73,135.0,4590.0,2613.0,43.0,0.0,8.0,0.0
38743,2023-06-03 07:00:00,239.4,135.0,4345.0,2621.0,42.0,0.0,1.0,0.0
38744,2023-06-03 08:00:00,233.83,135.0,4048.0,2619.0,42.0,0.0,0.0,0.0
38745,2023-06-03 09:00:00,229.91,134.0,3793.0,2613.0,7.0,0.0,0.0,0.0
38746,2023-06-03 10:00:00,227.4,135.0,3671.0,2624.0,8.0,0.0,0.0,9.0
38747,2023-06-03 11:00:00,225.17,135.0,3570.0,2623.0,7.0,0.0,1.0,9.0
38748,2023-06-03 12:00:00,223.16,135.0,3514.0,2629.0,8.0,0.0,0.0,0.0
38749,2023-06-03 13:00:00,220.82,135.0,3448.0,2633.0,8.0,18.0,0.0,0.0
38750,2023-06-03 14:00:00,206.22,135.0,3136.0,2630.0,7.0,216.0,0.0,0.0
38751,2023-06-03 15:00:00,167.94,135.0,2137.0,2630.0,7.0,410.0,0.0,0.0
38752,2023-06-03 16:00:00,151.93,134.0,1789.0,2626.0,7.0,471.0,0.0,0.0
38753,2023-06-03 17:00:00,155.44,135.0,1880.0,2624.0,7.0,489.0,0.0,0.0
38754,2023-06-03 18:00:00,156.84,135.0,1910.0,2619.0,6.0,490.0,0.0,0.0
38755,2023-06-03 19:00:00,158.79,135.0,1984.0,2619.0,7.0,524.0,0.0,0.0
38756,2023-06-03 20:00:00,171.08,135.0,2319.0,2618.0,6.0,537.0,0.0,0.0
38757,2023-06-03 21:00:00,354.68,202.0,68176.0,2617.0,24.0,534.0,1.0,0.0
38758,2023-06-03 22:00:00,203.35,333.0,2924.0,2615.0,155.0,538.0,0.0,0.0
38759,2023-06-03 23:00:00,224.18,405.0,3653.0,2616.0,187.0,540.0,1.0,0.0
