datetime,carbon_intensity_actual,avg_carbon_intensity_forecast
2023-06-28T00:00:00.000000000,241.67,270.17624
2023-06-28T01:00:00.000000000,251.94,280.67359
2023-06-28T02:00:00.000000000,264.28,286.11194
2023-06-28T03:00:00.000000000,282.71,287.25931
2023-06-28T04:00:00.000000000,275.61,288.74666
2023-06-28T05:00:00.000000000,279.8,285.75575
2023-06-28T06:00:00.000000000,271.56,281.82182
2023-06-28T07:00:00.000000000,262.28,275.79594
2023-06-28T08:00:00.000000000,262.77,267.21381
2023-06-28T09:00:00.000000000,263.97,257.48493
2023-06-28T10:00:00.000000000,303.37,247.35163
2023-06-28T11:00:00.000000000,262.28,237.11661
2023-06-28T12:00:00.000000000,260.41,227.64339
2023-06-28T13:00:00.000000000,254.63,218.39953
2023-06-28T14:00:00.000000000,248.64,207.67851
2023-06-28T15:00:00.000000000,220.64,202.09482
2023-06-28T16:00:00.000000000,191.07,198.77711
2023-06-28T17:00:00.000000000,199.65,198.6495
2023-06-28T18:00:00.000000000,212.01,203.03541
2023-06-28T19:00:00.000000000,227.42,211.63144
2023-06-28T20:00:00.000000000,238.68,222.8893
2023-06-28T21:00:00.000000000,247.29,233.34004
2023-06-28T22:00:00.000000000,255.39,245.62917
2023-06-28T23:00:00.000000000,259.76,261.91948
2023-06-29T00:00:00.000000000,256.7,275.99676
2023-06-29T01:00:00.000000000,269.9,285.29437
2023-06-29T02:00:00.000000000,280.82,289.63292
2023-06-29T03:00:00.000000000,295.87,289.01092
2023-06-29T04:00:00.000000000,297.01,288.98704
2023-06-29T05:00:00.000000000,286.94,284.38678
2023-06-29T06:00:00.000000000,277.25,279.49022
2023-06-29T07:00:00.000000000,262.68,272.96787
2023-06-29T08:00:00.000000000,262.43,263.85549
2023-06-29T09:00:00.000000000,306.35,253.93027
2023-06-29T10:00:00.000000000,261.26,243.35703
2023-06-29T11:00:00.000000000,256.21,232.88035
2023-06-29T12:00:00.000000000,255.99,223.40268
2023-06-29T13:00:00.000000000,255.19,215.41275
2023-06-29T14:00:00.000000000,237.92,207.07592
2023-06-29T15:00:00.000000000,211.04,203.97229
2023-06-29T16:00:00.000000000,203.25,203.28038
2023-06-29T17:00:00.000000000,208.55,205.02805
2023-06-29T18:00:00.000000000,206.94,210.55193
2023-06-29T19:00:00.000000000,209.0,219.12122
2023-06-29T20:00:00.000000000,237.09,230.03253
2023-06-29T21:00:00.000000000,258.25,239.98715
2023-06-29T22:00:00.000000000,270.21,251.40752
2023-06-29T23:00:00.000000000,270.18,267.06836
2023-06-30T00:00:00.000000000,274.92,282.8834
2023-06-30T01:00:00.000000000,279.76,290.56647
2023-06-30T02:00:00.000000000,292.89,293.39563
2023-06-30T03:00:00.000000000,298.0,291.27508
2023-06-30T04:00:00.000000000,299.46,290.29017
2023-06-30T05:00:00.000000000,285.36,284.94736
2023-06-30T06:00:00.000000000,276.33,279.90811
2023-06-30T07:00:00.000000000,260.43,273.34512
2023-06-30T08:00:00.000000000,301.56,263.828
2023-06-30T09:00:00.000000000,257.52,253.7527
2023-06-30T10:00:00.000000000,253.64,243.04294
2023-06-30T11:00:00.000000000,246.98,232.99032
2023-06-30T12:00:00.000000000,247.26,224.06464
2023-06-30T13:00:00.000000000,248.61,217.61603
2023-06-30T14:00:00.000000000,229.75,211.15997
2023-06-30T15:00:00.000000000,220.64,209.79174
2023-06-30T16:00:00.000000000,223.52,210.95843
2023-06-30T17:00:00.000000000,242.04,214.09723
2023-06-30T18:00:00.000000000,253.15,220.51809
2023-06-30T19:00:00.000000000,261.5,229.2275
2023-06-30T20:00:00.000000000,266.98,240.34092
2023-06-30T21:00:00.000000000,271.12,249.93498
2023-06-30T22:00:00.000000000,285.97,260.58784
2023-06-30T23:00:00.000000000,280.8,275.0278
2023-07-01T00:00:00.000000000,299.89,288.78472
2023-07-01T01:00:00.000000000,293.9,295.2794
2023-07-01T02:00:00.000000000,300.2,297.29262
2023-07-01T03:00:00.000000000,302.38,294.65122
2023-07-01T04:00:00.000000000,297.07,293.71898
2023-07-01T05:00:00.000000000,290.63,288.76926
2023-07-01T06:00:00.000000000,278.16,284.1694
2023-07-01T07:00:00.000000000,265.6,278.62192
2023-07-01T08:00:00.000000000,260.58,269.26946
2023-07-01T09:00:00.000000000,259.73,259.60434
2023-07-01T10:00:00.000000000,287.62,248.80883
2023-07-01T11:00:00.000000000,255.9,239.04367
2023-07-01T12:00:00.000000000,256.22,230.21301
2023-07-01T13:00:00.000000000,250.13,223.98545
2023-07-01T14:00:00.000000000,216.31,218.25785
2023-07-01T15:00:00.000000000,183.27,217.33813
2023-07-01T16:00:00.000000000,169.7,219.17008
2023-07-01T17:00:00.000000000,184.51,222.72664
2023-07-01T18:00:00.000000000,204.92,229.12898
2023-07-01T19:00:00.000000000,240.3,237.62861
2023-07-01T20:00:00.000000000,256.54,248.72915
2023-07-01T21:00:00.000000000,268.79,257.9967
2023-07-01T22:00:00.000000000,277.22,267.96222
2023-07-01T23:00:00.000000000,287.3,281.34256
