UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-10-01 00:00:00,490.0,2627.0,3892.0,102.0,486.0,100.0,10.0
2023-10-01 01:00:00,594.0,2868.0,3885.0,104.0,161.0,93.0,4.0
2023-10-01 02:00:00,740.0,2956.0,3882.0,147.0,179.0,63.0,10.0
2023-10-01 03:00:00,672.0,2819.0,3895.0,146.0,158.0,65.0,10.0
2023-10-01 04:00:00,748.0,3005.0,3902.0,146.0,2.0,92.0,10.0
2023-10-01 05:00:00,695.0,2962.0,3906.0,53.0,0.0,97.0,1.0
2023-10-01 06:00:00,591.0,2826.0,3910.0,47.0,137.0,96.0,8.0
2023-10-01 07:00:00,533.0,2632.0,3911.0,48.0,0.0,96.0,0.0
2023-10-01 08:00:00,623.0,2251.0,3915.0,47.0,152.0,99.0,7.0
2023-10-01 09:00:00,557.0,2070.0,3915.0,49.0,11.0,85.0,8.0
2023-10-01 10:00:00,572.0,1988.0,3916.0,47.0,74.0,72.0,10.0
2023-10-01 11:00:00,502.0,2030.0,3926.0,48.0,0.0,49.0,0.0
2023-10-01 12:00:00,485.0,1958.0,3921.0,46.0,0.0,48.0,0.0
2023-10-01 13:00:00,486.0,1990.0,3913.0,48.0,0.0,22.0,0.0
2023-10-01 14:00:00,485.0,2138.0,3920.0,48.0,66.0,19.0,0.0
2023-10-01 15:00:00,486.0,1713.0,3920.0,46.0,152.0,21.0,0.0
2023-10-01 16:00:00,485.0,1117.0,3920.0,48.0,360.0,74.0,0.0
2023-10-01 17:00:00,486.0,598.0,3918.0,12.0,417.0,116.0,0.0
2023-10-01 18:00:00,486.0,569.0,3914.0,13.0,498.0,115.0,1.0
2023-10-01 19:00:00,486.0,572.0,3912.0,10.0,587.0,107.0,4.0
2023-10-01 20:00:00,486.0,552.0,3908.0,13.0,638.0,104.0,9.0
2023-10-01 21:00:00,486.0,564.0,3905.0,12.0,541.0,107.0,10.0
2023-10-01 22:00:00,486.0,618.0,3904.0,17.0,637.0,95.0,0.0
2023-10-01 23:00:00,485.0,890.0,3901.0,145.0,467.0,86.0,0.0
