Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
38904,2023-06-10 00:00:00,180.72,305.0,3618.0,4017.0,175.0,553.0,22.0,0.0
38905,2023-06-10 01:00:00,185.44,305.0,3765.0,4005.0,187.0,459.0,43.0,1.0
38906,2023-06-10 02:00:00,196.02,305.0,4000.0,4015.0,187.0,213.0,59.0,24.0
38907,2023-06-10 03:00:00,199.19,306.0,3906.0,4003.0,184.0,14.0,57.0,25.0
38908,2023-06-10 04:00:00,204.33,305.0,4006.0,4011.0,41.0,0.0,69.0,24.0
38909,2023-06-10 05:00:00,201.05,305.0,3898.0,4014.0,41.0,0.0,78.0,5.0
38910,2023-06-10 06:00:00,194.19,303.0,3571.0,4007.0,41.0,0.0,68.0,0.0
38911,2023-06-10 07:00:00,214.02,306.0,4552.0,4014.0,42.0,0.0,42.0,0.0
38912,2023-06-10 08:00:00,182.86,305.0,3042.0,4018.0,40.0,0.0,18.0,0.0
38913,2023-06-10 09:00:00,181.16,305.0,2930.0,4013.0,6.0,0.0,12.0,1.0
38914,2023-06-10 10:00:00,177.25,305.0,2780.0,4027.0,7.0,0.0,12.0,9.0
38915,2023-06-10 11:00:00,174.47,305.0,2665.0,4017.0,7.0,0.0,7.0,9.0
38916,2023-06-10 12:00:00,172.64,305.0,2628.0,4030.0,7.0,0.0,5.0,0.0
38917,2023-06-10 13:00:00,169.67,305.0,2534.0,4023.0,7.0,22.0,1.0,0.0
38918,2023-06-10 14:00:00,153.74,305.0,2152.0,4026.0,6.0,198.0,0.0,0.0
38919,2023-06-10 15:00:00,144.74,305.0,2012.0,4032.0,6.0,390.0,0.0,0.0
38920,2023-06-10 16:00:00,150.33,305.0,2211.0,4019.0,6.0,443.0,0.0,0.0
38921,2023-06-10 17:00:00,153.37,304.0,2324.0,4029.0,6.0,450.0,0.0,0.0
38922,2023-06-10 18:00:00,152.49,305.0,2310.0,4026.0,6.0,478.0,0.0,0.0
38923,2023-06-10 19:00:00,161.73,305.0,2626.0,4008.0,5.0,497.0,0.0,0.0
38924,2023-06-10 20:00:00,167.14,305.0,2827.0,4006.0,6.0,500.0,1.0,0.0
38925,2023-06-10 21:00:00,168.62,305.0,2976.0,4017.0,6.0,587.0,14.0,0.0
38926,2023-06-10 22:00:00,181.15,305.0,3515.0,4015.0,6.0,590.0,28.0,0.0
38927,2023-06-10 23:00:00,188.64,310.0,3856.0,4006.0,6.0,602.0,32.0,0.0
