Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
37008,2023-03-23 00:00:00,2024-07-17 00:00:00,3.1,122.36,236.0,1515.0,4006.0,11.0,194.0,85.0,0.0
37009,2023-03-23 01:00:00,2024-07-17 00:00:00,3.1,147.35,270.0,2061.0,4002.0,11.0,157.0,67.0,0.0
37010,2023-03-23 02:00:00,2024-07-17 00:00:00,3.1,168.29,305.0,2561.0,3999.0,152.0,25.0,24.0,24.0
37011,2023-03-23 03:00:00,2024-07-17 00:00:00,3.1,173.14,341.0,2607.0,3998.0,157.0,10.0,13.0,25.0
37012,2023-03-23 04:00:00,2024-07-17 00:00:00,3.1,173.68,378.0,2526.0,4003.0,157.0,10.0,17.0,24.0
37013,2023-03-23 05:00:00,2024-07-17 00:00:00,3.1,173.29,345.0,2523.0,4001.0,10.0,8.0,13.0,0.0
37014,2023-03-23 06:00:00,2024-07-17 00:00:00,3.1,171.72,310.0,2561.0,4008.0,11.0,0.0,5.0,2.0
37015,2023-03-23 07:00:00,2024-07-17 00:00:00,3.1,168.61,275.0,2568.0,4009.0,13.0,0.0,10.0,0.0
37016,2023-03-23 08:00:00,2024-07-17 00:00:00,3.1,164.07,237.0,2549.0,4007.0,45.0,0.0,8.0,0.0
37017,2023-03-23 09:00:00,2024-07-17 00:00:00,3.1,164.34,235.0,2562.0,4009.0,45.0,0.0,4.0,0.0
37018,2023-03-23 10:00:00,2024-07-17 00:00:00,3.1,164.64,235.0,2572.0,4012.0,46.0,0.0,0.0,0.0
37019,2023-03-23 11:00:00,2024-07-17 00:00:00,3.1,167.39,269.0,2569.0,4009.0,45.0,0.0,8.0,0.0
37020,2023-03-23 12:00:00,2024-07-17 00:00:00,3.1,169.73,305.0,2547.0,4014.0,46.0,0.0,6.0,0.0
37021,2023-03-23 13:00:00,2024-07-17 00:00:00,3.1,170.36,343.0,2454.0,4013.0,44.0,0.0,6.0,0.0
37022,2023-03-23 14:00:00,2024-07-17 00:00:00,3.1,165.26,342.0,2272.0,4012.0,45.0,12.0,9.0,13.0
37023,2023-03-23 15:00:00,2024-07-17 00:00:00,3.1,150.47,343.0,2061.0,4014.0,190.0,245.0,1.0,19.0
37024,2023-03-23 16:00:00,2024-07-17 00:00:00,3.1,136.97,333.0,1861.0,4017.0,191.0,470.0,3.0,0.0
37025,2023-03-23 17:00:00,2024-07-17 00:00:00,3.1,123.29,275.0,1649.0,4025.0,191.0,501.0,3.0,0.0
37026,2023-03-23 18:00:00,2024-07-17 00:00:00,3.1,104.8,235.0,1287.0,4023.0,192.0,511.0,0.0,0.0
37027,2023-03-23 19:00:00,2024-07-17 00:00:00,3.1,99.18,235.0,1112.0,4020.0,94.0,488.0,0.0,0.0
37028,2023-03-23 20:00:00,2024-07-17 00:00:00,3.1,104.26,235.0,1177.0,4016.0,46.0,410.0,6.0,0.0
37029,2023-03-23 21:00:00,2024-07-17 00:00:00,3.1,99.88,235.0,1057.0,4017.0,44.0,347.0,4.0,0.0
37030,2023-03-23 22:00:00,2024-07-17 00:00:00,3.1,83.72,235.0,746.0,4016.0,46.0,381.0,6.0,0.0
37031,2023-03-23 23:00:00,2024-07-17 00:00:00,3.1,86.45,244.0,817.0,4016.0,172.0,383.0,10.0,0.0
