UTC time,coal,nat_gas,oil,hydro,solar,other
2023-01-04 00:00:00,0,5347.0,0.0,36.0,0.0,97.0
2023-01-04 01:00:00,0,5277.0,0.0,35.0,0.0,95.0
2023-01-04 02:00:00,0,5128.0,0.0,35.0,0.0,95.0
2023-01-04 03:00:00,0,4810.0,0.0,35.0,0.0,95.0
2023-01-04 04:00:00,0,4221.0,0.0,35.0,0.0,95.0
2023-01-04 05:00:00,0,3866.0,0.0,36.0,0.0,96.0
2023-01-04 06:00:00,0,3438.0,0.0,35.0,0.0,94.0
2023-01-04 07:00:00,0,3123.0,0.0,36.0,0.0,94.0
2023-01-04 08:00:00,0,2944.0,0.0,35.0,0.0,89.0
2023-01-04 09:00:00,0,2894.0,0.0,36.0,0.0,96.0
2023-01-04 10:00:00,0,2943.0,0.0,35.0,0.0,98.0
2023-01-04 11:00:00,0,3174.0,0.0,35.0,0.0,100.0
2023-01-04 12:00:00,0,3611.0,0.0,36.0,0.0,99.0
2023-01-04 13:00:00,0,3962.0,0.0,35.0,9.0,97.0
2023-01-04 14:00:00,0,4132.0,0.0,35.0,83.0,96.0
2023-01-04 15:00:00,0,4349.0,0.0,35.0,177.0,96.0
2023-01-04 16:00:00,0,4506.0,0.0,35.0,207.0,96.0
2023-01-04 17:00:00,0,4562.0,0.0,36.0,272.0,96.0
2023-01-04 18:00:00,0,4738.0,0.0,35.0,274.0,98.0
2023-01-04 19:00:00,0,4753.0,0.0,35.0,258.0,98.0
2023-01-04 20:00:00,0,4751.0,0.0,36.0,201.0,96.0
2023-01-04 21:00:00,0,4831.0,0.0,35.0,181.0,97.0
2023-01-04 22:00:00,0,4956.0,0.0,36.0,98.0,96.0
2023-01-04 23:00:00,0,5193.0,0.0,37.0,14.0,98.0
