Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
40824,2023-08-29 00:00:00,2024-07-17 00:00:00,3.1,405.42,708.0,6795.0,0.0,18.0,44.0,87.0
40825,2023-08-29 01:00:00,2024-07-17 00:00:00,3.1,410.36,728.0,6487.0,0.0,18.0,0.0,89.0
40826,2023-08-29 02:00:00,2024-07-17 00:00:00,3.1,417.55,776.0,5716.0,0.0,18.0,0.0,86.0
40827,2023-08-29 03:00:00,2024-07-17 00:00:00,3.1,425.88,826.0,5047.0,0.0,17.0,0.0,89.0
40828,2023-08-29 04:00:00,2024-07-17 00:00:00,3.1,417.99,665.0,4876.0,0.0,17.0,0.0,87.0
40829,2023-08-29 05:00:00,2024-07-17 00:00:00,3.1,401.41,392.0,4734.0,0.0,17.0,0.0,86.0
40830,2023-08-29 06:00:00,2024-07-17 00:00:00,3.1,399.65,339.0,4406.0,0.0,17.0,0.0,87.0
40831,2023-08-29 07:00:00,2024-07-17 00:00:00,3.1,400.96,339.0,4206.0,0.0,17.0,0.0,88.0
40832,2023-08-29 08:00:00,2024-07-17 00:00:00,3.1,402.34,339.0,4002.0,0.0,17.0,0.0,87.0
40833,2023-08-29 09:00:00,2024-07-17 00:00:00,3.1,402.92,341.0,3946.0,0.0,17.0,0.0,87.0
40834,2023-08-29 10:00:00,2024-07-17 00:00:00,3.1,401.6,341.0,4134.0,0.0,17.0,0.0,88.0
40835,2023-08-29 11:00:00,2024-07-17 00:00:00,3.1,399.74,337.0,4379.0,0.0,17.0,0.0,89.0
40836,2023-08-29 12:00:00,2024-07-17 00:00:00,3.1,395.71,339.0,4444.0,31.0,17.0,43.0,79.0
40837,2023-08-29 13:00:00,2024-07-17 00:00:00,3.1,377.31,340.0,4536.0,70.0,16.0,272.0,49.0
40838,2023-08-29 14:00:00,2024-07-17 00:00:00,3.1,365.55,346.0,4758.0,75.0,17.0,449.0,46.0
40839,2023-08-29 15:00:00,2024-07-17 00:00:00,3.1,365.42,435.0,5112.0,74.0,17.0,552.0,47.0
40840,2023-08-29 16:00:00,2024-07-17 00:00:00,3.1,376.9,643.0,5589.0,73.0,17.0,563.0,44.0
40841,2023-08-29 17:00:00,2024-07-17 00:00:00,3.1,398.32,1084.0,6112.0,73.0,18.0,554.0,47.0
40842,2023-08-29 18:00:00,2024-07-17 00:00:00,3.1,407.98,1307.0,6587.0,68.0,19.0,514.0,46.0
40843,2023-08-29 19:00:00,2024-07-17 00:00:00,3.1,411.11,1343.0,6669.0,0.0,18.0,474.0,48.0
40844,2023-08-29 20:00:00,2024-07-17 00:00:00,3.1,418.14,1345.0,6615.0,0.0,19.0,334.0,40.0
40845,2023-08-29 21:00:00,2024-07-17 00:00:00,3.1,429.21,1356.0,6671.0,24.0,19.0,116.0,34.0
40846,2023-08-29 22:00:00,2024-07-17 00:00:00,3.1,432.43,1356.0,6458.0,1.0,19.0,87.0,34.0
40847,2023-08-29 23:00:00,2024-07-17 00:00:00,3.1,440.09,1362.0,5798.0,0.0,19.0,58.0,34.0
