UTC time,coal,nat_gas,oil,hydro,solar,other
2023-10-28 00:00:00,712,4804.0,0.0,14.0,0.0,86.0
2023-10-28 01:00:00,656,4475.0,0.0,14.0,0.0,88.0
2023-10-28 02:00:00,608,4216.0,0.0,14.0,0.0,88.0
2023-10-28 03:00:00,671,3839.0,0.0,14.0,0.0,88.0
2023-10-28 04:00:00,610,3653.0,0.0,14.0,0.0,89.0
2023-10-28 05:00:00,555,3402.0,0.0,15.0,0.0,88.0
2023-10-28 06:00:00,456,2901.0,0.0,14.0,0.0,89.0
2023-10-28 07:00:00,199,2868.0,0.0,14.0,0.0,87.0
2023-10-28 08:00:00,121,2869.0,0.0,14.0,0.0,90.0
2023-10-28 09:00:00,122,2816.0,0.0,14.0,0.0,90.0
2023-10-28 10:00:00,121,2853.0,0.0,15.0,0.0,88.0
2023-10-28 11:00:00,122,2933.0,0.0,14.0,0.0,90.0
2023-10-28 12:00:00,121,3121.0,0.0,14.0,1.0,88.0
2023-10-28 13:00:00,190,3104.0,0.0,14.0,238.0,90.0
2023-10-28 14:00:00,197,2946.0,0.0,15.0,760.0,88.0
2023-10-28 15:00:00,198,3043.0,0.0,14.0,913.0,89.0
2023-10-28 16:00:00,238,3369.0,0.0,15.0,882.0,88.0
2023-10-28 17:00:00,407,3590.0,0.0,14.0,819.0,88.0
2023-10-28 18:00:00,522,3730.0,0.0,15.0,814.0,87.0
2023-10-28 19:00:00,681,3832.0,0.0,14.0,819.0,89.0
2023-10-28 20:00:00,709,4136.0,0.0,14.0,787.0,87.0
2023-10-28 21:00:00,706,4309.0,0.0,15.0,759.0,87.0
2023-10-28 22:00:00,709,4526.0,0.0,14.0,513.0,89.0
2023-10-28 23:00:00,709,4635.0,0.0,15.0,70.0,90.0
