Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
39720,2023-07-14 00:00:00,2024-07-17 00:00:00,3.1,714.89,6833.0,0.0,37.0,81.0,62.0,1391.0
39721,2023-07-14 01:00:00,2024-07-17 00:00:00,3.1,718.31,6338.0,0.0,38.0,9.0,63.0,1400.0
39722,2023-07-14 02:00:00,2024-07-17 00:00:00,3.1,717.13,5969.0,0.0,38.0,0.0,65.0,1389.0
39723,2023-07-14 03:00:00,2024-07-17 00:00:00,3.1,719.38,5307.0,0.0,37.0,0.0,64.0,1094.0
39724,2023-07-14 04:00:00,2024-07-17 00:00:00,3.1,733.05,5163.0,0.0,38.0,0.0,64.0,505.0
39725,2023-07-14 05:00:00,2024-07-17 00:00:00,3.1,738.04,4733.0,0.0,38.0,0.0,65.0,266.0
39726,2023-07-14 06:00:00,2024-07-17 00:00:00,3.1,736.71,4327.0,0.0,38.0,0.0,64.0,254.0
39727,2023-07-14 07:00:00,2024-07-17 00:00:00,3.1,735.56,4100.0,0.0,38.0,0.0,64.0,253.0
39728,2023-07-14 08:00:00,2024-07-17 00:00:00,3.1,735.03,3957.0,0.0,38.0,0.0,63.0,250.0
39729,2023-07-14 09:00:00,2024-07-17 00:00:00,3.1,733.76,3863.0,0.0,38.0,0.0,66.0,255.0
39730,2023-07-14 10:00:00,2024-07-17 00:00:00,3.1,730.25,3905.0,0.0,39.0,0.0,88.0,253.0
39731,2023-07-14 11:00:00,2024-07-17 00:00:00,3.1,731.57,4056.0,0.0,38.0,1.0,86.0,251.0
39732,2023-07-14 12:00:00,2024-07-17 00:00:00,3.1,708.41,4222.0,0.0,38.0,157.0,87.0,251.0
39733,2023-07-14 13:00:00,2024-07-17 00:00:00,3.1,664.37,4346.0,0.0,37.0,490.0,87.0,254.0
39734,2023-07-14 14:00:00,2024-07-17 00:00:00,3.1,652.41,4670.0,0.0,38.0,640.0,86.0,251.0
39735,2023-07-14 15:00:00,2024-07-17 00:00:00,3.1,658.81,5196.0,0.0,38.0,648.0,88.0,373.0
39736,2023-07-14 16:00:00,2024-07-17 00:00:00,3.1,668.68,5519.0,0.0,38.0,552.0,87.0,712.0
39737,2023-07-14 17:00:00,2024-07-17 00:00:00,3.1,679.14,6072.0,0.0,37.0,439.0,88.0,1181.0
39738,2023-07-14 18:00:00,2024-07-17 00:00:00,3.1,677.39,6291.0,0.0,38.0,453.0,88.0,1396.0
39739,2023-07-14 19:00:00,2024-07-17 00:00:00,3.1,678.88,6462.0,0.0,35.0,456.0,88.0,1399.0
39740,2023-07-14 20:00:00,2024-07-17 00:00:00,3.1,676.63,6674.0,0.0,36.0,512.0,85.0,1404.0
39741,2023-07-14 21:00:00,2024-07-17 00:00:00,3.1,671.59,6697.0,0.0,35.0,580.0,86.0,1403.0
39742,2023-07-14 22:00:00,2024-07-17 00:00:00,3.1,682.16,6611.0,0.0,39.0,431.0,88.0,1398.0
39743,2023-07-14 23:00:00,2024-07-17 00:00:00,3.1,686.5,6456.0,0.0,36.0,359.0,89.0,1407.0
