Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
40968,2023-09-04 00:00:00,2024-07-17 00:00:00,3.1,436.32,1315.0,5997.0,0.0,33.0,46.0,47.0
40969,2023-09-04 01:00:00,2024-07-17 00:00:00,3.1,441.2,1315.0,5767.0,0.0,33.0,1.0,48.0
40970,2023-09-04 02:00:00,2024-07-17 00:00:00,3.1,445.61,1249.0,5076.0,0.0,33.0,0.0,45.0
40971,2023-09-04 03:00:00,2024-07-17 00:00:00,3.1,430.8,864.0,4556.0,0.0,33.0,0.0,47.0
40972,2023-09-04 04:00:00,2024-07-17 00:00:00,3.1,399.19,369.0,4381.0,0.0,33.0,0.0,45.0
40973,2023-09-04 05:00:00,2024-07-17 00:00:00,3.1,393.81,269.0,3949.0,0.0,33.0,0.0,47.0
40974,2023-09-04 06:00:00,2024-07-17 00:00:00,3.1,396.12,270.0,3582.0,0.0,34.0,0.0,49.0
40975,2023-09-04 07:00:00,2024-07-17 00:00:00,3.1,397.95,266.0,3274.0,0.0,33.0,0.0,47.0
40976,2023-09-04 08:00:00,2024-07-17 00:00:00,3.1,399.51,269.0,3143.0,0.0,33.0,0.0,51.0
40977,2023-09-04 09:00:00,2024-07-17 00:00:00,3.1,400.89,267.0,3059.0,0.0,33.0,0.0,68.0
40978,2023-09-04 10:00:00,2024-07-17 00:00:00,3.1,401.2,268.0,3001.0,0.0,34.0,0.0,64.0
40979,2023-09-04 11:00:00,2024-07-17 00:00:00,3.1,401.51,269.0,2987.0,0.0,33.0,0.0,63.0
40980,2023-09-04 12:00:00,2024-07-17 00:00:00,3.1,393.71,267.0,3070.0,0.0,33.0,60.0,64.0
40981,2023-09-04 13:00:00,2024-07-17 00:00:00,3.1,349.47,267.0,3052.0,0.0,33.0,500.0,62.0
40982,2023-09-04 14:00:00,2024-07-17 00:00:00,3.1,321.31,268.0,3191.0,0.0,34.0,866.0,64.0
40983,2023-09-04 15:00:00,2024-07-17 00:00:00,3.1,323.75,268.0,3731.0,0.0,32.0,904.0,54.0
40984,2023-09-04 16:00:00,2024-07-17 00:00:00,3.1,335.71,368.0,4367.0,0.0,32.0,912.0,46.0
40985,2023-09-04 17:00:00,2024-07-17 00:00:00,3.1,351.24,570.0,4977.0,0.0,31.0,925.0,42.0
40986,2023-09-04 18:00:00,2024-07-17 00:00:00,3.1,364.64,802.0,5213.0,0.0,31.0,940.0,43.0
40987,2023-09-04 19:00:00,2024-07-17 00:00:00,3.1,385.3,1150.0,5375.0,0.0,32.0,895.0,45.0
40988,2023-09-04 20:00:00,2024-07-17 00:00:00,3.1,394.43,1331.0,5559.0,0.0,32.0,878.0,45.0
40989,2023-09-04 21:00:00,2024-07-17 00:00:00,3.1,394.25,1335.0,5966.0,0.0,32.0,861.0,47.0
40990,2023-09-04 22:00:00,2024-07-17 00:00:00,3.1,398.22,1328.0,6128.0,16.0,37.0,755.0,44.0
40991,2023-09-04 23:00:00,2024-07-17 00:00:00,3.1,411.61,1334.0,6168.0,24.0,31.0,493.0,47.0
