Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
36312,2023-02-22 00:00:00,2024-07-17 00:00:00,3.1,491.8,0.0,4924.0,0.0,18.0,7.0,98.0
36313,2023-02-22 01:00:00,2024-07-17 00:00:00,3.1,492.47,0.0,4826.0,0.0,18.0,0.0,98.0
36314,2023-02-22 02:00:00,2024-07-17 00:00:00,3.1,492.6,0.0,4582.0,0.0,18.0,0.0,98.0
36315,2023-02-22 03:00:00,2024-07-17 00:00:00,3.1,492.77,0.0,4279.0,0.0,18.0,0.0,98.0
36316,2023-02-22 04:00:00,2024-07-17 00:00:00,3.1,493.02,0.0,3921.0,0.0,18.0,0.0,98.0
36317,2023-02-22 05:00:00,2024-07-17 00:00:00,3.1,493.31,0.0,3484.0,0.0,19.0,0.0,99.0
36318,2023-02-22 06:00:00,2024-07-17 00:00:00,3.1,493.56,0.0,3236.0,0.0,19.0,0.0,99.0
36319,2023-02-22 07:00:00,2024-07-17 00:00:00,3.1,493.6,0.0,2966.0,0.0,19.0,0.0,95.0
36320,2023-02-22 08:00:00,2024-07-17 00:00:00,3.1,493.78,0.0,2808.0,0.0,20.0,0.0,97.0
36321,2023-02-22 09:00:00,2024-07-17 00:00:00,3.1,494.18,0.0,2737.0,0.0,19.0,0.0,99.0
36322,2023-02-22 10:00:00,2024-07-17 00:00:00,3.1,493.94,0.0,2810.0,0.0,19.0,0.0,97.0
36323,2023-02-22 11:00:00,2024-07-17 00:00:00,3.1,493.84,0.0,3044.0,0.0,19.0,0.0,100.0
36324,2023-02-22 12:00:00,2024-07-17 00:00:00,3.1,493.15,0.0,3528.0,0.0,20.0,0.0,99.0
36325,2023-02-22 13:00:00,2024-07-17 00:00:00,3.1,489.75,0.0,3841.0,0.0,20.0,28.0,99.0
36326,2023-02-22 14:00:00,2024-07-17 00:00:00,3.1,471.43,0.0,3822.0,0.0,19.0,199.0,98.0
36327,2023-02-22 15:00:00,2024-07-17 00:00:00,3.1,449.94,0.0,3762.0,0.0,20.0,411.0,97.0
36328,2023-02-22 16:00:00,2024-07-17 00:00:00,3.1,427.35,0.0,3760.0,0.0,20.0,662.0,94.0
36329,2023-02-22 17:00:00,2024-07-17 00:00:00,3.1,425.64,0.0,3963.0,0.0,19.0,720.0,97.0
36330,2023-02-22 18:00:00,2024-07-17 00:00:00,3.1,433.14,0.0,4242.0,0.0,20.0,665.0,94.0
36331,2023-02-22 19:00:00,2024-07-17 00:00:00,3.1,434.97,0.0,4416.0,0.0,20.0,668.0,97.0
36332,2023-02-22 20:00:00,2024-07-17 00:00:00,3.1,432.63,0.0,4562.0,0.0,19.0,720.0,94.0
36333,2023-02-22 21:00:00,2024-07-17 00:00:00,3.1,438.13,0.0,4859.0,0.0,20.0,680.0,90.0
36334,2023-02-22 22:00:00,2024-07-17 00:00:00,3.1,448.12,0.0,5109.0,0.0,20.0,566.0,90.0
36335,2023-02-22 23:00:00,2024-07-17 00:00:00,3.1,474.86,0.0,5428.0,0.0,20.0,220.0,95.0
