UTC time,coal,nat_gas,oil,hydro,solar,other
2023-10-07 00:00:00,718,5700.0,0.0,15.0,1.0,53.0
2023-10-07 01:00:00,721,5330.0,0.0,14.0,0.0,58.0
2023-10-07 02:00:00,720,4977.0,0.0,14.0,0.0,61.0
2023-10-07 03:00:00,679,4618.0,0.0,14.0,0.0,60.0
2023-10-07 04:00:00,372,4407.0,0.0,12.0,0.0,63.0
2023-10-07 05:00:00,133,4119.0,0.0,13.0,0.0,63.0
2023-10-07 06:00:00,119,3775.0,0.0,12.0,0.0,59.0
2023-10-07 07:00:00,119,3562.0,0.0,13.0,0.0,61.0
2023-10-07 08:00:00,120,3437.0,0.0,13.0,0.0,61.0
2023-10-07 09:00:00,119,3326.0,0.0,14.0,0.0,64.0
2023-10-07 10:00:00,119,3334.0,0.0,14.0,0.0,63.0
2023-10-07 11:00:00,120,3429.0,0.0,13.0,0.0,65.0
2023-10-07 12:00:00,118,3556.0,0.0,14.0,10.0,64.0
2023-10-07 13:00:00,120,3732.0,0.0,14.0,172.0,65.0
2023-10-07 14:00:00,120,3753.0,0.0,16.0,477.0,64.0
2023-10-07 15:00:00,118,3912.0,0.0,21.0,763.0,65.0
2023-10-07 16:00:00,167,4416.0,0.0,21.0,822.0,63.0
2023-10-07 17:00:00,321,4669.0,0.0,20.0,840.0,63.0
2023-10-07 18:00:00,539,4977.0,0.0,21.0,664.0,63.0
2023-10-07 19:00:00,710,5155.0,0.0,21.0,603.0,64.0
2023-10-07 20:00:00,714,5214.0,0.0,21.0,595.0,64.0
2023-10-07 21:00:00,718,5236.0,0.0,21.0,492.0,63.0
2023-10-07 22:00:00,718,5105.0,0.0,38.0,382.0,65.0
2023-10-07 23:00:00,697,5115.0,0.0,21.0,135.0,65.0
