Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
39528,2023-07-06 00:00:00,2024-07-17 00:00:00,3.1,543.01,1357.0,6225.0,0.0,34.0,86.0,93.0
39529,2023-07-06 01:00:00,2024-07-17 00:00:00,3.1,549.27,1337.0,5945.0,0.0,34.0,12.0,95.0
39530,2023-07-06 02:00:00,2024-07-17 00:00:00,3.1,550.56,1275.0,5614.0,0.0,34.0,0.0,96.0
39531,2023-07-06 03:00:00,2024-07-17 00:00:00,3.1,541.75,961.0,5114.0,0.0,34.0,0.0,94.0
39532,2023-07-06 04:00:00,2024-07-17 00:00:00,3.1,529.29,642.0,4721.0,0.0,34.0,0.0,94.0
39533,2023-07-06 05:00:00,2024-07-17 00:00:00,3.1,530.17,600.0,4290.0,0.0,34.0,0.0,92.0
39534,2023-07-06 06:00:00,2024-07-17 00:00:00,3.1,513.25,316.0,4187.0,0.0,35.0,0.0,94.0
39535,2023-07-06 07:00:00,2024-07-17 00:00:00,3.1,510.24,254.0,3962.0,0.0,34.0,0.0,95.0
39536,2023-07-06 08:00:00,2024-07-17 00:00:00,3.1,510.78,256.0,3824.0,0.0,34.0,0.0,89.0
39537,2023-07-06 09:00:00,2024-07-17 00:00:00,3.1,510.69,251.0,3762.0,0.0,35.0,0.0,91.0
39538,2023-07-06 10:00:00,2024-07-17 00:00:00,3.1,510.79,255.0,3843.0,0.0,34.0,0.0,93.0
39539,2023-07-06 11:00:00,2024-07-17 00:00:00,3.1,509.64,255.0,4019.0,0.0,35.0,2.0,93.0
39540,2023-07-06 12:00:00,2024-07-17 00:00:00,3.1,492.54,251.0,4089.0,0.0,34.0,168.0,93.0
39541,2023-07-06 13:00:00,2024-07-17 00:00:00,3.1,457.04,254.0,4135.0,0.0,34.0,573.0,92.0
39542,2023-07-06 14:00:00,2024-07-17 00:00:00,3.1,445.1,324.0,4370.0,0.0,35.0,817.0,94.0
39543,2023-07-06 15:00:00,2024-07-17 00:00:00,3.1,449.05,416.0,4816.0,0.0,34.0,892.0,93.0
39544,2023-07-06 16:00:00,2024-07-17 00:00:00,3.1,467.23,726.0,5312.0,0.0,34.0,908.0,92.0
39545,2023-07-06 17:00:00,2024-07-17 00:00:00,3.1,488.89,1164.0,5853.0,0.0,34.0,891.0,92.0
39546,2023-07-06 18:00:00,2024-07-17 00:00:00,3.1,496.15,1327.0,6113.0,54.0,35.0,893.0,93.0
39547,2023-07-06 19:00:00,2024-07-17 00:00:00,3.1,500.8,1403.0,6437.0,44.0,34.0,849.0,92.0
39548,2023-07-06 20:00:00,2024-07-17 00:00:00,3.1,508.8,1402.0,6852.0,0.0,34.0,665.0,91.0
39549,2023-07-06 21:00:00,2024-07-17 00:00:00,3.1,511.85,1404.0,6862.0,0.0,34.0,608.0,94.0
39550,2023-07-06 22:00:00,2024-07-17 00:00:00,3.1,508.44,1410.0,6497.0,0.0,38.0,689.0,95.0
39551,2023-07-06 23:00:00,2024-07-17 00:00:00,3.1,515.58,1401.0,6190.0,0.0,34.0,572.0,96.0
