Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,other
41736,2023-10-06 00:00:00,2024-07-17 00:00:00,3.1,413.02,722.0,5995.0,17.0,14.0,0.0,82.0
41737,2023-10-06 01:00:00,2024-07-17 00:00:00,3.1,414.27,715.0,5716.0,0.0,15.0,0.0,75.0
41738,2023-10-06 02:00:00,2024-07-17 00:00:00,3.1,417.35,719.0,5323.0,0.0,14.0,0.0,73.0
41739,2023-10-06 03:00:00,2024-07-17 00:00:00,3.1,406.43,487.0,4902.0,0.0,15.0,0.0,74.0
41740,2023-10-06 04:00:00,2024-07-17 00:00:00,3.1,386.5,180.0,4626.0,0.0,14.0,0.0,77.0
41741,2023-10-06 05:00:00,2024-07-17 00:00:00,3.1,383.98,123.0,4073.0,0.0,14.0,0.0,84.0
41742,2023-10-06 06:00:00,2024-07-17 00:00:00,3.1,385.14,123.0,3718.0,0.0,15.0,0.0,84.0
41743,2023-10-06 07:00:00,2024-07-17 00:00:00,3.1,386.19,123.0,3486.0,0.0,14.0,0.0,84.0
41744,2023-10-06 08:00:00,2024-07-17 00:00:00,3.1,386.78,123.0,3343.0,0.0,15.0,0.0,85.0
41745,2023-10-06 09:00:00,2024-07-17 00:00:00,3.1,386.9,123.0,3342.0,0.0,14.0,0.0,85.0
41746,2023-10-06 10:00:00,2024-07-17 00:00:00,3.1,386.12,123.0,3489.0,0.0,15.0,0.0,85.0
41747,2023-10-06 11:00:00,2024-07-17 00:00:00,3.1,385.14,124.0,3793.0,0.0,14.0,0.0,86.0
41748,2023-10-06 12:00:00,2024-07-17 00:00:00,3.1,383.22,122.0,4000.0,0.0,15.0,9.0,84.0
41749,2023-10-06 13:00:00,2024-07-17 00:00:00,3.1,373.2,123.0,4134.0,0.0,14.0,124.0,85.0
41750,2023-10-06 14:00:00,2024-07-17 00:00:00,3.1,351.8,123.0,4072.0,0.0,14.0,394.0,86.0
41751,2023-10-06 15:00:00,2024-07-17 00:00:00,3.1,345.27,166.0,4338.0,0.0,15.0,551.0,84.0
41752,2023-10-06 16:00:00,2024-07-17 00:00:00,3.1,360.39,389.0,4585.0,0.0,14.0,589.0,83.0
41753,2023-10-06 17:00:00,2024-07-17 00:00:00,3.1,369.07,652.0,4771.0,0.0,14.0,735.0,83.0
41754,2023-10-06 18:00:00,2024-07-17 00:00:00,3.1,373.32,718.0,5145.0,0.0,15.0,724.0,76.0
41755,2023-10-06 19:00:00,2024-07-17 00:00:00,3.1,379.44,722.0,5549.0,0.0,14.0,605.0,64.0
41756,2023-10-06 20:00:00,2024-07-17 00:00:00,3.1,387.16,721.0,6043.0,0.0,15.0,441.0,61.0
41757,2023-10-06 21:00:00,2024-07-17 00:00:00,3.1,390.85,719.0,6204.0,17.0,14.0,364.0,62.0
41758,2023-10-06 22:00:00,2024-07-17 00:00:00,3.1,399.5,721.0,6222.0,26.0,15.0,203.0,60.0
41759,2023-10-06 23:00:00,2024-07-17 00:00:00,3.1,408.53,721.0,5946.0,9.0,14.0,63.0,43.0
