Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
43488,2023-12-18 00:00:00,178.17,3024.0,5671.0,5584.0,6015.0,0.0,4160.0,222.0
43489,2023-12-18 01:00:00,181.05,3037.0,5656.0,5582.0,6059.0,0.0,3750.0,223.0
43490,2023-12-18 02:00:00,182.03,3073.0,5652.0,5585.0,6255.0,0.0,3535.0,219.0
43491,2023-12-18 03:00:00,177.05,3055.0,5653.0,5589.0,6285.0,0.0,4123.0,222.0
43492,2023-12-18 04:00:00,170.48,3011.0,5663.0,5592.0,6364.0,0.0,4860.0,224.0
43493,2023-12-18 05:00:00,154.7,3014.0,5715.0,5589.0,7847.0,1.0,6087.0,223.0
43494,2023-12-18 06:00:00,143.22,2768.0,5692.0,5586.0,7925.0,170.0,7025.0,227.0
43495,2023-12-18 07:00:00,140.23,2721.0,5688.0,5384.0,8261.0,861.0,6607.0,232.0
43496,2023-12-18 08:00:00,140.59,2636.0,5675.0,5310.0,7753.0,1664.0,5921.0,225.0
43497,2023-12-18 09:00:00,143.54,2616.0,5662.0,5328.0,7567.0,2134.0,4900.0,239.0
43498,2023-12-18 10:00:00,148.29,2658.0,5709.0,5215.0,7422.0,2264.0,4408.0,191.0
43499,2023-12-18 11:00:00,149.92,2692.0,5748.0,5386.0,7396.0,2149.0,4255.0,207.0
43500,2023-12-18 12:00:00,154.24,2704.0,5780.0,5298.0,7262.0,1606.0,4309.0,230.0
43501,2023-12-18 13:00:00,159.68,2765.0,5800.0,5337.0,7418.0,703.0,4338.0,239.0
43502,2023-12-18 14:00:00,157.47,2793.0,5846.0,5390.0,7927.0,82.0,4941.0,237.0
43503,2023-12-18 15:00:00,152.52,2920.0,5860.0,5370.0,8686.0,0.0,5687.0,243.0
43504,2023-12-18 16:00:00,149.34,2965.0,6245.0,5490.0,9005.0,0.0,6618.0,239.0
43505,2023-12-18 17:00:00,142.18,2685.0,5888.0,5493.0,7945.0,0.0,7426.0,238.0
43506,2023-12-18 18:00:00,153.25,2718.0,6990.0,5491.0,7600.0,0.0,7331.0,226.0
43507,2023-12-18 19:00:00,152.56,2727.0,6676.0,5489.0,8106.0,0.0,6628.0,150.0
43508,2023-12-18 20:00:00,164.07,3007.0,6885.0,5499.0,7599.0,0.0,6310.0,156.0
43509,2023-12-18 21:00:00,176.56,3173.0,7145.0,5508.0,7310.0,0.0,5339.0,156.0
43510,2023-12-18 22:00:00,197.36,3273.0,7395.0,5517.0,6355.0,0.0,3770.0,157.0
43511,2023-12-18 23:00:00,212.4,3546.0,7437.0,5527.0,6515.0,0.0,2458.0,160.0
