UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-04-13 00:00:00,3796.0,2748.0,5625.0,11146.0,0.0,3984.0,179.0
2023-04-13 01:00:00,3718.0,2744.0,5627.0,11114.0,0.0,4129.0,177.0
2023-04-13 02:00:00,3755.0,2740.0,5628.0,11185.0,0.0,3831.0,176.0
2023-04-13 03:00:00,3721.0,2764.0,5629.0,11555.0,1.0,3555.0,177.0
2023-04-13 04:00:00,3674.0,2771.0,5624.0,12008.0,181.0,3475.0,182.0
2023-04-13 05:00:00,3635.0,2760.0,5626.0,11296.0,923.0,3424.0,182.0
2023-04-13 06:00:00,3638.0,2747.0,5552.0,11071.0,1783.0,2504.0,178.0
2023-04-13 07:00:00,3627.0,2717.0,5330.0,10900.0,2620.0,2038.0,174.0
2023-04-13 08:00:00,3633.0,2710.0,5479.0,10945.0,3088.0,2278.0,175.0
2023-04-13 09:00:00,3684.0,2704.0,5310.0,11245.0,3216.0,1877.0,177.0
2023-04-13 10:00:00,3743.0,2711.0,5386.0,11214.0,3278.0,1644.0,174.0
2023-04-13 11:00:00,3779.0,2705.0,5409.0,10926.0,3158.0,1424.0,176.0
2023-04-13 12:00:00,3670.0,2691.0,5381.0,10651.0,2873.0,1375.0,179.0
2023-04-13 13:00:00,3713.0,2702.0,5525.0,11074.0,2501.0,835.0,180.0
2023-04-13 14:00:00,3751.0,2704.0,5575.0,11687.0,1684.0,357.0,182.0
2023-04-13 15:00:00,3835.0,2716.0,5570.0,12152.0,811.0,160.0,180.0
2023-04-13 16:00:00,3827.0,2761.0,5570.0,12420.0,138.0,171.0,180.0
2023-04-13 17:00:00,3826.0,2782.0,5571.0,12562.0,13.0,578.0,184.0
2023-04-13 18:00:00,3782.0,2772.0,5590.0,12724.0,0.0,965.0,186.0
2023-04-13 19:00:00,3895.0,2772.0,5592.0,12580.0,0.0,1278.0,183.0
2023-04-13 20:00:00,4436.0,2790.0,5590.0,11879.0,0.0,1286.0,182.0
2023-04-13 21:00:00,4561.0,2794.0,5622.0,11350.0,0.0,1161.0,179.0
2023-04-13 22:00:00,4518.0,2783.0,5631.0,10989.0,0.0,761.0,169.0
2023-04-13 23:00:00,4501.0,2775.0,5625.0,10969.0,0.0,398.0,166.0
