UTC time,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-07-18 00:00:00,761.0,4436.0,3907.0,213.0,613.0,78.0,18.0
2023-07-18 01:00:00,762.0,4345.0,3908.0,225.0,534.0,49.0,20.0
2023-07-18 02:00:00,761.0,4544.0,3903.0,225.0,197.0,22.0,20.0
2023-07-18 03:00:00,762.0,4427.0,3897.0,224.0,145.0,45.0,19.0
2023-07-18 04:00:00,761.0,4316.0,3862.0,186.0,71.0,61.0,2.0
2023-07-18 05:00:00,714.0,4049.0,3874.0,9.0,3.0,68.0,0.0
2023-07-18 06:00:00,698.0,3859.0,3883.0,6.0,0.0,82.0,0.0
2023-07-18 07:00:00,654.0,3503.0,3908.0,6.0,0.0,59.0,0.0
2023-07-18 08:00:00,659.0,3297.0,3921.0,5.0,0.0,38.0,0.0
2023-07-18 09:00:00,661.0,3035.0,3919.0,6.0,0.0,24.0,0.0
2023-07-18 10:00:00,600.0,2911.0,3921.0,6.0,0.0,14.0,0.0
2023-07-18 11:00:00,480.0,2790.0,3914.0,4.0,0.0,8.0,0.0
2023-07-18 12:00:00,506.0,2736.0,3932.0,5.0,0.0,2.0,0.0
2023-07-18 13:00:00,643.0,2727.0,3951.0,5.0,0.0,0.0,0.0
2023-07-18 14:00:00,493.0,2710.0,3953.0,5.0,0.0,0.0,0.0
2023-07-18 15:00:00,508.0,2686.0,3949.0,5.0,205.0,0.0,0.0
2023-07-18 16:00:00,478.0,2951.0,3931.0,0.0,270.0,0.0,0.0
2023-07-18 17:00:00,600.0,3214.0,3905.0,0.0,212.0,0.0,0.0
2023-07-18 18:00:00,680.0,3434.0,3901.0,0.0,380.0,0.0,0.0
2023-07-18 19:00:00,755.0,3687.0,3916.0,0.0,462.0,0.0,0.0
2023-07-18 20:00:00,737.0,3788.0,3914.0,0.0,465.0,2.0,0.0
2023-07-18 21:00:00,761.0,3997.0,3910.0,45.0,456.0,33.0,0.0
2023-07-18 22:00:00,761.0,3996.0,3908.0,189.0,453.0,21.0,0.0
2023-07-18 23:00:00,724.0,4461.0,3908.0,207.0,463.0,41.0,0.0
