Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
41904,2023-10-13 00:00:00,2024-07-17 00:00:00,3.1,247.79,344.0,2240.0,2653.0,25.0,528.0,24.0,10.0
41905,2023-10-13 01:00:00,2024-07-17 00:00:00,3.1,271.88,439.0,2611.0,2650.0,148.0,373.0,17.0,10.0
41906,2023-10-13 02:00:00,2024-07-17 00:00:00,3.1,277.96,442.0,2763.0,2651.0,148.0,338.0,31.0,10.0
41907,2023-10-13 03:00:00,2024-07-17 00:00:00,3.1,271.92,367.0,2717.0,2654.0,133.0,300.0,27.0,10.0
41908,2023-10-13 04:00:00,2024-07-17 00:00:00,3.1,269.35,317.0,2474.0,2653.0,48.0,114.0,18.0,10.0
41909,2023-10-13 05:00:00,2024-07-17 00:00:00,3.1,275.44,334.0,2494.0,2653.0,46.0,31.0,12.0,9.0
41910,2023-10-13 06:00:00,2024-07-17 00:00:00,3.1,293.93,424.0,2759.0,2661.0,48.0,0.0,3.0,0.0
41911,2023-10-13 07:00:00,2024-07-17 00:00:00,3.1,289.68,379.0,2815.0,2658.0,46.0,73.0,0.0,8.0
41912,2023-10-13 08:00:00,2024-07-17 00:00:00,3.1,293.14,377.0,2811.0,2663.0,13.0,1.0,0.0,1.0
41913,2023-10-13 09:00:00,2024-07-17 00:00:00,3.1,287.35,380.0,2635.0,2663.0,12.0,0.0,0.0,0.0
41914,2023-10-13 10:00:00,2024-07-17 00:00:00,3.1,285.43,379.0,2591.0,2667.0,13.0,0.0,0.0,0.0
41915,2023-10-13 11:00:00,2024-07-17 00:00:00,3.1,289.44,401.0,2643.0,2665.0,13.0,0.0,0.0,0.0
41916,2023-10-13 12:00:00,2024-07-17 00:00:00,3.1,290.83,380.0,2736.0,2665.0,11.0,0.0,0.0,0.0
41917,2023-10-13 13:00:00,2024-07-17 00:00:00,3.1,285.56,377.0,2672.0,2669.0,11.0,75.0,0.0,8.0
41918,2023-10-13 14:00:00,2024-07-17 00:00:00,3.1,288.99,379.0,2738.0,2672.0,12.0,51.0,0.0,10.0
41919,2023-10-13 15:00:00,2024-07-17 00:00:00,3.1,288.12,377.0,2764.0,2668.0,11.0,88.0,0.0,6.0
41920,2023-10-13 16:00:00,2024-07-17 00:00:00,3.1,273.58,360.0,2511.0,2666.0,12.0,174.0,0.0,0.0
41921,2023-10-13 17:00:00,2024-07-17 00:00:00,3.1,263.81,315.0,2451.0,2667.0,11.0,253.0,0.0,0.0
41922,2023-10-13 18:00:00,2024-07-17 00:00:00,3.1,254.23,316.0,2355.0,2663.0,13.0,411.0,0.0,0.0
41923,2023-10-13 19:00:00,2024-07-17 00:00:00,3.1,259.9,316.0,2491.0,2654.0,12.0,416.0,0.0,0.0
41924,2023-10-13 20:00:00,2024-07-17 00:00:00,3.1,261.48,327.0,2583.0,2654.0,48.0,461.0,0.0,1.0
41925,2023-10-13 21:00:00,2024-07-17 00:00:00,3.1,275.77,367.0,2642.0,2656.0,53.0,241.0,0.0,9.0
41926,2023-10-13 22:00:00,2024-07-17 00:00:00,3.1,271.35,344.0,2649.0,2652.0,54.0,314.0,0.0,10.0
41927,2023-10-13 23:00:00,2024-07-17 00:00:00,3.1,261.18,319.0,2612.0,2653.0,55.0,473.0,0.0,1.0
