Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
39048,2023-06-16 00:00:00,2024-07-17 00:00:00,3.1,166.58,307.0,2973.0,4012.0,41.0,625.0,46.0,0.0
39049,2023-06-16 01:00:00,2024-07-17 00:00:00,3.1,180.04,348.0,3481.0,4007.0,184.0,549.0,56.0,1.0
39050,2023-06-16 02:00:00,2024-07-17 00:00:00,3.1,196.49,351.0,3950.0,4005.0,185.0,286.0,63.0,23.0
39051,2023-06-16 03:00:00,2024-07-17 00:00:00,3.1,204.76,348.0,4067.0,3993.0,188.0,45.0,43.0,24.0
39052,2023-06-16 04:00:00,2024-07-17 00:00:00,3.1,205.23,355.0,4071.0,3998.0,187.0,4.0,50.0,6.0
39053,2023-06-16 05:00:00,2024-07-17 00:00:00,3.1,207.12,340.0,4066.0,4003.0,43.0,0.0,59.0,0.0
39054,2023-06-16 06:00:00,2024-07-17 00:00:00,3.1,202.7,306.0,3935.0,3987.0,41.0,0.0,61.0,0.0
39055,2023-06-16 07:00:00,2024-07-17 00:00:00,3.1,198.0,305.0,3728.0,3992.0,41.0,0.0,71.0,0.0
39056,2023-06-16 08:00:00,2024-07-17 00:00:00,3.1,220.36,305.0,4954.0,4014.0,40.0,0.0,57.0,0.0
39057,2023-06-16 09:00:00,2024-07-17 00:00:00,3.1,191.65,305.0,3391.0,4001.0,7.0,0.0,52.0,0.0
39058,2023-06-16 10:00:00,2024-07-17 00:00:00,3.1,191.54,305.0,3399.0,4017.0,7.0,0.0,48.0,0.0
39059,2023-06-16 11:00:00,2024-07-17 00:00:00,3.1,191.75,305.0,3381.0,4019.0,5.0,0.0,23.0,0.0
39060,2023-06-16 12:00:00,2024-07-17 00:00:00,3.1,190.26,336.0,3204.0,4013.0,6.0,0.0,14.0,0.0
39061,2023-06-16 13:00:00,2024-07-17 00:00:00,3.1,191.96,407.0,3110.0,4030.0,6.0,52.0,1.0,0.0
39062,2023-06-16 14:00:00,2024-07-17 00:00:00,3.1,188.86,500.0,2861.0,4035.0,6.0,215.0,0.0,0.0
39063,2023-06-16 15:00:00,2024-07-17 00:00:00,3.1,187.53,548.0,2805.0,4034.0,6.0,362.0,0.0,0.0
39064,2023-06-16 16:00:00,2024-07-17 00:00:00,3.1,186.46,551.0,2791.0,4029.0,6.0,407.0,0.0,0.0
39065,2023-06-16 17:00:00,2024-07-17 00:00:00,3.1,191.27,549.0,3012.0,4021.0,6.0,420.0,0.0,0.0
39066,2023-06-16 18:00:00,2024-07-17 00:00:00,3.1,191.68,550.0,3078.0,4026.0,6.0,451.0,11.0,0.0
39067,2023-06-16 19:00:00,2024-07-17 00:00:00,3.1,183.51,550.0,2791.0,4026.0,5.0,489.0,44.0,0.0
39068,2023-06-16 20:00:00,2024-07-17 00:00:00,3.1,179.5,549.0,2655.0,4024.0,6.0,503.0,60.0,0.0
39069,2023-06-16 21:00:00,2024-07-17 00:00:00,3.1,177.56,550.0,2566.0,4022.0,6.0,503.0,54.0,0.0
39070,2023-06-16 22:00:00,2024-07-17 00:00:00,3.1,183.28,550.0,2905.0,4009.0,6.0,607.0,68.0,0.0
39071,2023-06-16 23:00:00,2024-07-17 00:00:00,3.1,185.7,550.0,3188.0,4020.0,154.0,629.0,62.0,0.0
