Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
38784,2023-06-05 00:00:00,2024-07-17 00:00:00,3.1,299.33,453.0,3950.0,2785.0,189.0,531.0,6.0,0.0
38785,2023-06-05 01:00:00,2024-07-17 00:00:00,3.1,312.24,469.0,4421.0,2793.0,188.0,460.0,29.0,1.0
38786,2023-06-05 02:00:00,2024-07-17 00:00:00,3.1,330.88,477.0,4758.0,2790.0,101.0,220.0,49.0,24.0
38787,2023-06-05 03:00:00,2024-07-17 00:00:00,3.1,348.39,667.0,4625.0,2799.0,55.0,15.0,29.0,12.0
38788,2023-06-05 04:00:00,2024-07-17 00:00:00,3.1,353.17,712.0,4743.0,2833.0,42.0,0.0,3.0,0.0
38789,2023-06-05 05:00:00,2024-07-17 00:00:00,3.1,343.09,543.0,4783.0,2864.0,42.0,0.0,0.0,0.0
38790,2023-06-05 06:00:00,2024-07-17 00:00:00,3.1,334.31,430.0,4719.0,2869.0,42.0,0.0,18.0,0.0
38791,2023-06-05 07:00:00,2024-07-17 00:00:00,3.1,323.66,343.0,4450.0,2873.0,42.0,0.0,8.0,0.0
38792,2023-06-05 08:00:00,2024-07-17 00:00:00,3.1,352.33,306.0,6075.0,2878.0,0.0,0.0,0.0,0.0
38793,2023-06-05 09:00:00,2024-07-17 00:00:00,3.1,313.26,306.0,4035.0,2882.0,0.0,0.0,0.0,0.0
38794,2023-06-05 10:00:00,2024-07-17 00:00:00,3.1,300.07,305.0,3562.0,2875.0,38.0,0.0,0.0,9.0
38795,2023-06-05 11:00:00,2024-07-17 00:00:00,3.1,300.34,308.0,3538.0,2888.0,7.0,0.0,0.0,9.0
38796,2023-06-05 12:00:00,2024-07-17 00:00:00,3.1,297.78,335.0,3517.0,2971.0,7.0,0.0,0.0,0.0
38797,2023-06-05 13:00:00,2024-07-17 00:00:00,3.1,286.49,307.0,3415.0,3071.0,40.0,22.0,0.0,0.0
38798,2023-06-05 14:00:00,2024-07-17 00:00:00,3.1,271.53,307.0,3203.0,3156.0,7.0,209.0,0.0,0.0
38799,2023-06-05 15:00:00,2024-07-17 00:00:00,3.1,258.18,305.0,3006.0,3210.0,7.0,358.0,0.0,0.0
38800,2023-06-05 16:00:00,2024-07-17 00:00:00,3.1,247.44,306.0,2759.0,3222.0,0.0,424.0,0.0,0.0
38801,2023-06-05 17:00:00,2024-07-17 00:00:00,3.1,254.8,306.0,2979.0,3218.0,0.0,440.0,0.0,0.0
38802,2023-06-05 18:00:00,2024-07-17 00:00:00,3.1,251.88,306.0,2921.0,3218.0,0.0,470.0,1.0,0.0
38803,2023-06-05 19:00:00,2024-07-17 00:00:00,3.1,255.8,306.0,3078.0,3216.0,0.0,503.0,14.0,0.0
38804,2023-06-05 20:00:00,2024-07-17 00:00:00,3.1,266.93,304.0,3488.0,3218.0,0.0,530.0,32.0,0.0
38805,2023-06-05 21:00:00,2024-07-17 00:00:00,3.1,270.92,306.0,3637.0,3216.0,0.0,541.0,38.0,0.0
38806,2023-06-05 22:00:00,2024-07-17 00:00:00,3.1,265.34,311.0,3623.0,3219.0,178.0,508.0,63.0,0.0
38807,2023-06-05 23:00:00,2024-07-17 00:00:00,3.1,267.79,418.0,3471.0,3213.0,196.0,522.0,63.0,0.0
