Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
38976,2023-06-13 00:00:00,99.64,73.0,86.0,2131.0,61.0,386.0,0.0,0.0,98.0,139.0
38977,2023-06-13 01:00:00,97.1,73.0,83.0,2156.0,60.0,390.0,0.0,0.0,95.0,134.0
38978,2023-06-13 02:00:00,98.41,73.0,88.0,2160.0,61.0,360.0,0.0,0.0,96.0,133.0
38979,2023-06-13 03:00:00,111.52,73.0,194.0,2159.0,60.0,388.0,6.0,0.0,94.0,137.0
38980,2023-06-13 04:00:00,126.48,73.0,395.0,2163.0,60.0,602.0,30.0,0.0,95.0,133.0
38981,2023-06-13 05:00:00,129.05,73.0,442.0,2161.0,61.0,634.0,81.0,0.0,97.0,131.0
38982,2023-06-13 06:00:00,127.91,73.0,438.0,2157.0,60.0,596.0,153.0,0.0,96.0,130.0
38983,2023-06-13 07:00:00,129.2,73.0,421.0,2154.0,61.0,444.0,219.0,0.0,98.0,129.0
38984,2023-06-13 08:00:00,117.51,73.0,300.0,2152.0,60.0,366.0,266.0,0.0,98.0,128.0
38985,2023-06-13 09:00:00,93.15,73.0,95.0,2145.0,60.0,369.0,292.0,0.0,95.0,126.0
38986,2023-06-13 10:00:00,92.59,73.0,90.0,2139.0,61.0,376.0,293.0,0.0,97.0,125.0
38987,2023-06-13 11:00:00,92.52,73.0,89.0,2138.0,60.0,370.0,288.0,0.0,97.0,125.0
38988,2023-06-13 12:00:00,92.5,73.0,89.0,2135.0,55.0,365.0,266.0,0.0,96.0,127.0
38989,2023-06-13 13:00:00,93.36,73.0,92.0,2129.0,56.0,381.0,228.0,0.0,99.0,126.0
38990,2023-06-13 14:00:00,101.99,73.0,163.0,2128.0,56.0,433.0,168.0,0.0,98.0,127.0
38991,2023-06-13 15:00:00,127.57,73.0,395.0,2125.0,56.0,499.0,108.0,0.0,97.0,128.0
38992,2023-06-13 16:00:00,128.83,73.0,421.0,2123.0,56.0,623.0,49.0,1.0,98.0,133.0
38993,2023-06-13 17:00:00,127.79,73.0,429.0,2125.0,56.0,701.0,16.0,0.0,98.0,131.0
38994,2023-06-13 18:00:00,129.11,73.0,437.0,2128.0,56.0,705.0,2.0,0.0,96.0,134.0
38995,2023-06-13 19:00:00,128.46,73.0,443.0,2133.0,56.0,748.0,0.0,0.0,94.0,135.0
38996,2023-06-13 20:00:00,134.28,73.0,462.0,2136.0,56.0,623.0,0.0,0.0,95.0,137.0
38997,2023-06-13 21:00:00,136.61,73.0,460.0,2140.0,56.0,539.0,0.0,0.0,96.0,137.0
38998,2023-06-13 22:00:00,135.78,73.0,418.0,2144.0,60.0,455.0,0.0,0.0,95.0,139.0
38999,2023-06-13 23:00:00,132.02,73.0,370.0,2145.0,61.0,434.0,0.0,0.0,96.0,142.0
