Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
35496,2023-01-19 00:00:00,116.81,232.0,184.0,1987.0,49.0,403.0,0.0,0.0,98.0,176.0
35497,2023-01-19 01:00:00,121.4,241.0,207.0,1987.0,50.0,402.0,0.0,0.0,96.0,181.0
35498,2023-01-19 02:00:00,119.04,236.0,194.0,1988.0,50.0,397.0,0.0,0.0,97.0,178.0
35499,2023-01-19 03:00:00,123.52,248.0,216.0,1983.0,49.0,409.0,0.0,0.0,98.0,183.0
35500,2023-01-19 04:00:00,119.09,239.0,200.0,1981.0,50.0,461.0,0.0,0.0,98.0,186.0
35501,2023-01-19 05:00:00,121.08,249.0,218.0,1981.0,50.0,528.0,0.0,0.0,98.0,194.0
35502,2023-01-19 06:00:00,117.5,246.0,223.0,1979.0,51.0,620.0,0.0,0.0,102.0,193.0
35503,2023-01-19 07:00:00,117.94,247.0,234.0,1980.0,51.0,635.0,2.0,0.0,104.0,194.0
35504,2023-01-19 08:00:00,118.46,244.0,234.0,1980.0,51.0,600.0,5.0,0.0,101.0,193.0
35505,2023-01-19 09:00:00,122.31,253.0,247.0,1980.0,51.0,559.0,12.0,0.0,101.0,193.0
35506,2023-01-19 10:00:00,123.63,253.0,247.0,1980.0,49.0,522.0,16.0,0.0,104.0,196.0
35507,2023-01-19 11:00:00,121.67,240.0,223.0,1978.0,49.0,450.0,15.0,1.0,104.0,193.0
35508,2023-01-19 12:00:00,124.78,260.0,241.0,1979.0,50.0,520.0,12.0,1.0,105.0,196.0
35509,2023-01-19 13:00:00,123.04,255.0,251.0,1978.0,50.0,588.0,8.0,1.0,106.0,202.0
35510,2023-01-19 14:00:00,121.02,251.0,244.0,1980.0,50.0,611.0,3.0,1.0,104.0,201.0
35511,2023-01-19 15:00:00,120.24,250.0,246.0,1981.0,50.0,659.0,0.0,0.0,103.0,207.0
35512,2023-01-19 16:00:00,122.12,260.0,262.0,1981.0,49.0,695.0,0.0,0.0,103.0,209.0
35513,2023-01-19 17:00:00,116.35,238.0,233.0,1981.0,49.0,644.0,0.0,0.0,106.0,199.0
35514,2023-01-19 18:00:00,116.15,239.0,219.0,1982.0,49.0,613.0,0.0,0.0,109.0,197.0
35515,2023-01-19 19:00:00,124.97,254.0,243.0,1982.0,82.0,607.0,0.0,0.0,108.0,207.0
35516,2023-01-19 20:00:00,120.22,239.0,223.0,1984.0,48.0,515.0,0.0,0.0,107.0,200.0
35517,2023-01-19 21:00:00,117.12,232.0,205.0,1986.0,47.0,469.0,0.0,0.0,108.0,187.0
35518,2023-01-19 22:00:00,116.24,231.0,202.0,1988.0,47.0,459.0,0.0,0.0,101.0,180.0
35519,2023-01-19 23:00:00,120.93,233.0,207.0,1988.0,47.0,381.0,0.0,0.0,94.0,185.0
