Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,oil,hydro,solar,wind,biomass,unknown
36216,2023-02-18 00:00:00,2024-07-17 00:00:00,3.1,126.48,103.0,167.0,2039.0,42.0,425.0,1.0,2.0,115.0,194.0
36217,2023-02-18 01:00:00,2024-07-17 00:00:00,3.1,127.32,104.0,168.0,2006.0,42.0,437.0,1.0,2.0,116.0,192.0
36218,2023-02-18 02:00:00,2024-07-17 00:00:00,3.1,129.13,103.0,166.0,1950.0,42.0,432.0,1.0,2.0,115.0,192.0
36219,2023-02-18 03:00:00,2024-07-17 00:00:00,3.1,129.99,103.0,171.0,1947.0,42.0,456.0,1.0,2.0,116.0,197.0
36220,2023-02-18 04:00:00,2024-07-17 00:00:00,3.1,130.53,103.0,168.0,1952.0,42.0,440.0,1.0,2.0,115.0,200.0
36221,2023-02-18 05:00:00,2024-07-17 00:00:00,3.1,126.7,102.0,166.0,1955.0,42.0,512.0,1.0,2.0,114.0,196.0
36222,2023-02-18 06:00:00,2024-07-17 00:00:00,3.1,127.52,101.0,171.0,1953.0,43.0,535.0,6.0,2.0,114.0,202.0
36223,2023-02-18 07:00:00,2024-07-17 00:00:00,3.1,125.89,101.0,172.0,1952.0,44.0,568.0,27.0,2.0,115.0,200.0
36224,2023-02-18 08:00:00,2024-07-17 00:00:00,3.1,124.83,101.0,170.0,1950.0,44.0,590.0,41.0,2.0,114.0,201.0
36225,2023-02-18 09:00:00,2024-07-17 00:00:00,3.1,123.39,101.0,170.0,1946.0,43.0,591.0,52.0,2.0,113.0,195.0
36226,2023-02-18 10:00:00,2024-07-17 00:00:00,3.1,124.77,102.0,171.0,1946.0,43.0,574.0,63.0,1.0,114.0,199.0
36227,2023-02-18 11:00:00,2024-07-17 00:00:00,3.1,124.39,101.0,168.0,1949.0,43.0,555.0,74.0,1.0,113.0,199.0
36228,2023-02-18 12:00:00,2024-07-17 00:00:00,3.1,124.75,102.0,172.0,1952.0,43.0,562.0,59.0,1.0,113.0,197.0
36229,2023-02-18 13:00:00,2024-07-17 00:00:00,3.1,124.35,102.0,170.0,1952.0,43.0,568.0,61.0,1.0,115.0,197.0
36230,2023-02-18 14:00:00,2024-07-17 00:00:00,3.1,123.35,102.0,170.0,1947.0,44.0,627.0,37.0,2.0,113.0,197.0
36231,2023-02-18 15:00:00,2024-07-17 00:00:00,3.1,123.8,102.0,178.0,1945.0,44.0,625.0,11.0,2.0,114.0,190.0
36232,2023-02-18 16:00:00,2024-07-17 00:00:00,3.1,123.11,102.0,180.0,1943.0,44.0,666.0,1.0,2.0,115.0,190.0
36233,2023-02-18 17:00:00,2024-07-17 00:00:00,3.1,123.02,101.0,179.0,1945.0,43.0,674.0,1.0,2.0,115.0,194.0
36234,2023-02-18 18:00:00,2024-07-17 00:00:00,3.1,122.57,101.0,179.0,1946.0,43.0,676.0,1.0,2.0,115.0,192.0
36235,2023-02-18 19:00:00,2024-07-17 00:00:00,3.1,123.16,101.0,179.0,1946.0,44.0,671.0,1.0,2.0,118.0,193.0
36236,2023-02-18 20:00:00,2024-07-17 00:00:00,3.1,121.98,102.0,181.0,1947.0,44.0,691.0,1.0,2.0,115.0,188.0
36237,2023-02-18 21:00:00,2024-07-17 00:00:00,3.1,121.73,101.0,182.0,1949.0,44.0,695.0,1.0,2.0,116.0,188.0
36238,2023-02-18 22:00:00,2024-07-17 00:00:00,3.1,120.91,101.0,165.0,1953.0,43.0,631.0,1.0,2.0,117.0,185.0
36239,2023-02-18 23:00:00,2024-07-17 00:00:00,3.1,120.35,102.0,165.0,1959.0,43.0,654.0,1.0,2.0,115.0,186.0
